region,period,scen,rem
642,2085,SSP3,2.976225324
642,2090,SSP3,2.502353612
642,2095,SSP3,1.628029037
642,2100,SSP3,1.183030232
643,2015,SSP3,NA
643,2020,SSP3,-35.50085707
643,2025,SSP3,-42.99068049
643,2030,SSP3,-49.01639136
643,2035,SSP3,-54.3893988
643,2040,SSP3,-58.61319855
643,2045,SSP3,-61.16941313
643,2050,SSP3,-61.47363936
643,2055,SSP3,-63.86012077
643,2060,SSP3,-60.87225279
643,2065,SSP3,-56.65475355
643,2070,SSP3,-49.96283941
643,2075,SSP3,-38.50946645
643,2080,SSP3,-24.77270049
643,2085,SSP3,-17.95022239
643,2090,SSP3,-14.21099361
643,2095,SSP3,-15.8839765
643,2100,SSP3,-10.03840782
646,2015,SSP3,NA
646,2020,SSP3,-0.44055889
646,2025,SSP3,-0.613874952
646,2030,SSP3,-0.724634508
646,2035,SSP3,-0.811373402
646,2040,SSP3,-0.86665588
646,2045,SSP3,-0.913538024
646,2050,SSP3,-0.945469103
646,2055,SSP3,-0.9447925
646,2060,SSP3,-0.899771648
646,2065,SSP3,-0.765818561
646,2070,SSP3,-0.554643694
646,2075,SSP3,-0.428320055
646,2080,SSP3,-0.349725807
646,2085,SSP3,-0.272996807
646,2090,SSP3,-0.008297412
646,2095,SSP3,0.005948763
646,2100,SSP3,-0.000314465
682,2015,SSP3,NA
682,2020,SSP3,-82.52125636
682,2025,SSP3,-92.56453986
682,2030,SSP3,-103.1651623
682,2035,SSP3,-116.9252318
682,2040,SSP3,-128.7675429
682,2045,SSP3,-138.4796227
682,2050,SSP3,-142.7804401
682,2055,SSP3,-140.316462
682,2060,SSP3,-131.2688482
682,2065,SSP3,-117.0223106
682,2070,SSP3,-98.96022158
682,2075,SSP3,-99.89989095
682,2080,SSP3,-76.57181199
682,2085,SSP3,-51.70146027
682,2090,SSP3,-37.67755555
682,2095,SSP3,-28.32515684
682,2100,SSP3,-16.24037361
729,2015,SSP3,NA
729,2020,SSP3,-0.155297899
729,2025,SSP3,-0.273855523
729,2030,SSP3,-0.310828797
729,2035,SSP3,-0.320852352
729,2040,SSP3,-0.344513027
729,2045,SSP3,-0.312925176
729,2050,SSP3,-0.303400948
729,2055,SSP3,-0.269326338
729,2060,SSP3,-0.187165997
729,2065,SSP3,-0.061575979
729,2070,SSP3,-0.003993853
729,2075,SSP3,0.04275683
729,2080,SSP3,0.067432624
729,2085,SSP3,0.160916915
729,2090,SSP3,0.126386226
729,2095,SSP3,0.099903843
729,2100,SSP3,0.062205516
686,2015,SSP3,NA
686,2020,SSP3,3.829507122
686,2025,SSP3,4.077050933
686,2030,SSP3,4.309410354
686,2035,SSP3,4.49597174
686,2040,SSP3,4.619014117
686,2045,SSP3,4.765343654
686,2050,SSP3,4.755975161
686,2055,SSP3,4.621251781
686,2060,SSP3,4.324776205
686,2065,SSP3,4.098602569
686,2070,SSP3,3.585134635
686,2075,SSP3,3.044710067
686,2080,SSP3,2.503657182
686,2085,SSP3,1.68872693
686,2090,SSP3,1.17115261
686,2095,SSP3,0.803005501
686,2100,SSP3,0.560365927
702,2015,SSP3,NA
702,2020,SSP3,-11.30765072
702,2025,SSP3,-13.12259642
702,2030,SSP3,-14.08854061
702,2035,SSP3,-14.63465674
702,2040,SSP3,-14.74214188
702,2045,SSP3,-14.69073229
702,2050,SSP3,-15.12613887
702,2055,SSP3,-14.85955268
702,2060,SSP3,-14.50797821
702,2065,SSP3,-14.0229661
702,2070,SSP3,-13.24965795
702,2075,SSP3,-12.18514668
702,2080,SSP3,-10.59288489
702,2085,SSP3,-8.207154793
702,2090,SSP3,-5.292767892
702,2095,SSP3,-3.596194702
702,2100,SSP3,-2.644845985
90,2015,SSP3,NA
90,2020,SSP3,0.036743813
90,2025,SSP3,0.050194906
90,2030,SSP3,0.053147261
90,2035,SSP3,0.055180475
90,2040,SSP3,0.056501319
90,2045,SSP3,0.058227822
90,2050,SSP3,0.058415901
90,2055,SSP3,0.05772311
90,2060,SSP3,0.056034624
90,2065,SSP3,0.054265398
90,2070,SSP3,0.051894314
90,2075,SSP3,0.048159825
90,2080,SSP3,0.04137945
90,2085,SSP3,0.039339493
90,2090,SSP3,0.029402806
90,2095,SSP3,0.020897508
90,2100,SSP3,0.01395903
694,2015,SSP3,NA
694,2020,SSP3,-0.095930221
694,2025,SSP3,-0.153557635
694,2030,SSP3,-0.163774189
694,2035,SSP3,-0.172678275
694,2040,SSP3,-0.171647216
694,2045,SSP3,-0.154348385
694,2050,SSP3,-0.188351442
694,2055,SSP3,-0.146445726
694,2060,SSP3,-0.080114446
694,2065,SSP3,-0.044692285
694,2070,SSP3,-0.034624752
694,2075,SSP3,-0.015672509
694,2080,SSP3,0.032941113
694,2085,SSP3,0.015569875
694,2090,SSP3,0.00389616
694,2095,SSP3,-0.005620963
694,2100,SSP3,-0.010503758
222,2015,SSP3,NA
222,2020,SSP3,6.941251444
222,2025,SSP3,7.42998385
222,2030,SSP3,7.879793996
222,2035,SSP3,8.048576694
222,2040,SSP3,8.068329913
222,2045,SSP3,7.991937266
222,2050,SSP3,7.809115757
222,2055,SSP3,7.472008307
222,2060,SSP3,7.032411038
222,2065,SSP3,6.484325522
222,2070,SSP3,5.781545581
222,2075,SSP3,4.837925384
222,2080,SSP3,4.61348017
222,2085,SSP3,3.381676697
222,2090,SSP3,2.094283728
222,2095,SSP3,1.424985611
222,2100,SSP3,0.996195056
706,2015,SSP3,NA
706,2020,SSP3,-3.11E-05
706,2025,SSP3,-3.62E-05
706,2030,SSP3,-4.08E-05
706,2035,SSP3,-4.47E-05
706,2040,SSP3,-4.67E-05
706,2045,SSP3,-4.80E-05
706,2050,SSP3,-4.77E-05
706,2055,SSP3,-4.37E-05
706,2060,SSP3,-3.58E-05
706,2065,SSP3,-3.03E-05
706,2070,SSP3,-3.52E-05
706,2075,SSP3,-3.06E-05
706,2080,SSP3,-2.12E-05
706,2085,SSP3,-2.04E-06
706,2090,SSP3,-8.80E-07
706,2095,SSP3,-1.09E-06
706,2100,SSP3,-1.34E-06
688,2015,SSP3,NA
688,2020,SSP3,43.0216065
688,2025,SSP3,67.8371154
688,2030,SSP3,70.65150945
688,2035,SSP3,72.5906368
688,2040,SSP3,74.08344164
688,2045,SSP3,75.67463953
688,2050,SSP3,76.88381068
688,2055,SSP3,78.15626445
688,2060,SSP3,77.46446247
688,2065,SSP3,75.30416061
688,2070,SSP3,71.57253454
688,2075,SSP3,65.28359833
688,2080,SSP3,55.72512494
688,2085,SSP3,42.26195542
688,2090,SSP3,26.27674145
688,2095,SSP3,16.01720082
688,2100,SSP3,15.41873613
678,2015,SSP3,NA
678,2020,SSP3,0.036362204
678,2025,SSP3,0.038441821
678,2030,SSP3,0.03996422
678,2035,SSP3,0.040599444
678,2040,SSP3,0.040383744
678,2045,SSP3,0.03966276
678,2050,SSP3,0.038492664
678,2055,SSP3,0.037245709
678,2060,SSP3,0.034911883
678,2065,SSP3,0.033501452
678,2070,SSP3,0.029966654
678,2075,SSP3,0.026112582
678,2080,SSP3,0.021690723
678,2085,SSP3,0.015124956
678,2090,SSP3,0.008933631
678,2095,SSP3,0.006127615
678,2100,SSP3,0.004344081
740,2015,SSP3,NA
740,2020,SSP3,-0.044748022
740,2025,SSP3,-0.055931363
740,2030,SSP3,-0.066660267
740,2035,SSP3,-0.0750187
740,2040,SSP3,-0.081279369
740,2045,SSP3,-0.085642792
740,2050,SSP3,-0.088888713
740,2055,SSP3,-0.096650226
740,2060,SSP3,-0.096867958
740,2065,SSP3,-0.094046287
740,2070,SSP3,-0.08534111
740,2075,SSP3,-0.069350519
740,2080,SSP3,-0.048625475
740,2085,SSP3,-0.03639006
740,2090,SSP3,-0.028210898
740,2095,SSP3,-0.016401104
740,2100,SSP3,-0.017488938
703,2015,SSP3,NA
703,2020,SSP3,1.730273527
703,2025,SSP3,1.9694197
703,2030,SSP3,2.091737843
703,2035,SSP3,2.260804733
703,2040,SSP3,2.367704491
703,2045,SSP3,2.454409235
703,2050,SSP3,2.497805231
703,2055,SSP3,2.432511072
703,2060,SSP3,2.420793086
703,2065,SSP3,2.332651967
703,2070,SSP3,2.185607116
703,2075,SSP3,1.951213876
703,2080,SSP3,1.586964458
703,2085,SSP3,1.55106697
703,2090,SSP3,0.975574763
703,2095,SSP3,0.657172164
703,2100,SSP3,0.458733964
705,2015,SSP3,NA
705,2020,SSP3,-0.607119263
705,2025,SSP3,-0.66712082
705,2030,SSP3,-0.707222499
705,2035,SSP3,-0.747831351
705,2040,SSP3,-0.787040193
705,2045,SSP3,-0.800420405
705,2050,SSP3,-0.8013405
705,2055,SSP3,-0.783969582
705,2060,SSP3,-0.745879748
705,2065,SSP3,-0.699273234
705,2070,SSP3,-0.753668081
705,2075,SSP3,-0.681677323
705,2080,SSP3,-0.57227084
705,2085,SSP3,-0.393732811
705,2090,SSP3,-0.224588413
705,2095,SSP3,-0.144591169
705,2100,SSP3,-0.099895539
752,2015,SSP3,NA
752,2020,SSP3,-1.759185591
752,2025,SSP3,-1.852173224
752,2030,SSP3,-1.934289697
752,2035,SSP3,-1.970129038
752,2040,SSP3,-1.974278568
752,2045,SSP3,-1.972774426
752,2050,SSP3,-2.107354931
752,2055,SSP3,-2.058423363
752,2060,SSP3,-1.914843825
752,2065,SSP3,-1.780696782
752,2070,SSP3,-1.658328853
752,2075,SSP3,-1.518549884
752,2080,SSP3,-1.255594405
752,2085,SSP3,-0.890460786
752,2090,SSP3,-0.467497908
752,2095,SSP3,-0.704166385
752,2100,SSP3,-0.413217413
748,2015,SSP3,NA
748,2020,SSP3,0
748,2025,SSP3,0
748,2030,SSP3,0
748,2035,SSP3,0
748,2040,SSP3,0
748,2045,SSP3,0
748,2050,SSP3,0
748,2055,SSP3,0
748,2060,SSP3,0
748,2065,SSP3,0
748,2070,SSP3,0
748,2075,SSP3,0
748,2080,SSP3,0
748,2085,SSP3,0
748,2090,SSP3,0
748,2095,SSP3,0
748,2100,SSP3,0
760,2015,SSP3,NA
760,2020,SSP3,0
760,2025,SSP3,0
760,2030,SSP3,0
760,2035,SSP3,0
760,2040,SSP3,0
760,2045,SSP3,0
760,2050,SSP3,0
760,2055,SSP3,0
760,2060,SSP3,0
760,2065,SSP3,0
760,2070,SSP3,0
760,2075,SSP3,0
760,2080,SSP3,0
760,2085,SSP3,0
760,2090,SSP3,0
760,2095,SSP3,0
760,2100,SSP3,0
148,2015,SSP3,NA
148,2020,SSP3,-0.213749699
148,2025,SSP3,-0.247230259
148,2030,SSP3,-0.26197122
148,2035,SSP3,-0.278510225
148,2040,SSP3,-0.310436013
148,2045,SSP3,-0.323922218
148,2050,SSP3,-0.321038021
148,2055,SSP3,-0.287935514
148,2060,SSP3,-0.224816439
148,2065,SSP3,-0.178751568
148,2070,SSP3,-0.149741783
148,2075,SSP3,-0.103465474
148,2080,SSP3,-0.016939596
148,2085,SSP3,-0.019810408
148,2090,SSP3,-0.008236185
148,2095,SSP3,-0.009663391
148,2100,SSP3,-0.011235569
768,2015,SSP3,NA
768,2020,SSP3,0.48293251
768,2025,SSP3,0.526065647
768,2030,SSP3,0.573723383
768,2035,SSP3,0.618108019
768,2040,SSP3,0.636233445
768,2045,SSP3,0.661326609
768,2050,SSP3,0.651427395
768,2055,SSP3,0.620099231
768,2060,SSP3,0.577119034
768,2065,SSP3,0.527971576
768,2070,SSP3,0.372426699
768,2075,SSP3,0.297103918
768,2080,SSP3,0.255240557
768,2085,SSP3,0.127621551
768,2090,SSP3,0.177765511
768,2095,SSP3,0.05000742
768,2100,SSP3,0.034174079
764,2015,SSP3,NA
764,2020,SSP3,5.153399545
764,2025,SSP3,4.940670054
764,2030,SSP3,4.641086433
764,2035,SSP3,4.204805324
764,2040,SSP3,3.777583674
764,2045,SSP3,3.386846128
764,2050,SSP3,2.921057146
764,2055,SSP3,2.378287668
764,2060,SSP3,1.871654688
764,2065,SSP3,1.629969393
764,2070,SSP3,1.505228757
764,2075,SSP3,1.895730717
764,2080,SSP3,2.858410921
764,2085,SSP3,2.345332087
764,2090,SSP3,1.172681071
764,2095,SSP3,0.958573686
764,2100,SSP3,1.745049088
762,2015,SSP3,NA
762,2020,SSP3,6.675841717
762,2025,SSP3,7.902900499
762,2030,SSP3,9.031063647
762,2035,SSP3,9.968106822
762,2040,SSP3,10.69545561
762,2045,SSP3,11.12572842
762,2050,SSP3,11.17405202
762,2055,SSP3,11.3488619
762,2060,SSP3,10.67463313
762,2065,SSP3,9.923340187
762,2070,SSP3,8.683346806
762,2075,SSP3,6.808061996
762,2080,SSP3,4.590777749
762,2085,SSP3,3.292291728
762,2090,SSP3,2.542331113
762,2095,SSP3,2.367123054
762,2100,SSP3,1.426926923
795,2015,SSP3,NA
795,2020,SSP3,-0.239975867
795,2025,SSP3,-0.338196207
795,2030,SSP3,-0.431115076
795,2035,SSP3,-0.512079388
795,2040,SSP3,-0.578326075
795,2045,SSP3,-0.65410808
795,2050,SSP3,-0.68495771
795,2055,SSP3,-0.68770252
795,2060,SSP3,-0.653816047
795,2065,SSP3,-0.585447769
795,2070,SSP3,-0.467113261
795,2075,SSP3,-0.321360956
795,2080,SSP3,-0.238893366
795,2085,SSP3,-0.180850452
795,2090,SSP3,-0.183541778
795,2095,SSP3,-0.105903079
795,2100,SSP3,0.001423887
626,2015,SSP3,NA
626,2020,SSP3,0.113418136
626,2025,SSP3,0.132990303
626,2030,SSP3,0.154983459
626,2035,SSP3,0.171619769
626,2040,SSP3,0.182870432
626,2045,SSP3,0.19233746
626,2050,SSP3,0.195450816
626,2055,SSP3,0.192499753
626,2060,SSP3,0.184269212
626,2065,SSP3,0.170101043
626,2070,SSP3,0.146084182
626,2075,SSP3,0.114046416
626,2080,SSP3,0.109206282
626,2085,SSP3,0.090688686
626,2090,SSP3,0.070215368
626,2095,SSP3,0.042505343
626,2100,SSP3,0.013855855
776,2015,SSP3,NA
776,2020,SSP3,0.171057581
776,2025,SSP3,0.182328342
776,2030,SSP3,0.191617576
776,2035,SSP3,0.195438599
776,2040,SSP3,0.196274263
776,2045,SSP3,0.196812075
776,2050,SSP3,0.19409095
776,2055,SSP3,0.191468632
776,2060,SSP3,0.18325014
776,2065,SSP3,0.172963423
776,2070,SSP3,0.159611507
776,2075,SSP3,0.14106167
776,2080,SSP3,0.126884734
776,2085,SSP3,0.100933413
776,2090,SSP3,0.066834402
776,2095,SSP3,0.044601457
776,2100,SSP3,0.036379917
780,2015,SSP3,NA
780,2020,SSP3,0.144392289
780,2025,SSP3,0.155032183
780,2030,SSP3,0.162381165
780,2035,SSP3,0.165295436
780,2040,SSP3,0.166512706
780,2045,SSP3,0.166664663
780,2050,SSP3,0.16667165
780,2055,SSP3,0.159629522
780,2060,SSP3,0.152377801
780,2065,SSP3,0.142555158
780,2070,SSP3,0.130719083
780,2075,SSP3,0.114212377
780,2080,SSP3,0.110522769
780,2085,SSP3,0.081588485
780,2090,SSP3,0.049671002
780,2095,SSP3,0.034969497
780,2100,SSP3,0.024852924
788,2015,SSP3,NA
788,2020,SSP3,2.79883777
788,2025,SSP3,3.023349713
788,2030,SSP3,3.135881373
788,2035,SSP3,3.21809795
788,2040,SSP3,3.256210097
788,2045,SSP3,3.350118329
788,2050,SSP3,3.325334033
788,2055,SSP3,3.254217539
788,2060,SSP3,3.141901333
788,2065,SSP3,2.982073918
788,2070,SSP3,2.763276913
788,2075,SSP3,2.441965997
788,2080,SSP3,2.020878131
788,2085,SSP3,1.496297614
788,2090,SSP3,1.32844348
788,2095,SSP3,0.871503655
788,2100,SSP3,0.619030414
792,2015,SSP3,NA
792,2020,SSP3,-3.000736253
792,2025,SSP3,-4.059946801
792,2030,SSP3,-4.581076364
792,2035,SSP3,-4.946716703
792,2040,SSP3,-5.187393769
792,2045,SSP3,-5.377248369
792,2050,SSP3,-5.518487684
792,2055,SSP3,-5.580133322
792,2060,SSP3,-5.48271254
792,2065,SSP3,-5.205272843
792,2070,SSP3,-4.621091821
792,2075,SSP3,-3.62178689
792,2080,SSP3,-2.368826688
792,2085,SSP3,-2.778795515
792,2090,SSP3,-2.009058967
792,2095,SSP3,-1.563037564
792,2100,SSP3,-0.922721008
158,2015,SSP3,NA
158,2020,SSP3,0
158,2025,SSP3,0
158,2030,SSP3,0
158,2035,SSP3,0
158,2040,SSP3,0
158,2045,SSP3,0
158,2050,SSP3,0
158,2055,SSP3,0
158,2060,SSP3,0
158,2065,SSP3,0
158,2070,SSP3,0
158,2075,SSP3,0
158,2080,SSP3,0
158,2085,SSP3,0
158,2090,SSP3,0
158,2095,SSP3,0
158,2100,SSP3,0
834,2015,SSP3,NA
834,2020,SSP3,0.241692656
834,2025,SSP3,0.265281496
834,2030,SSP3,0.244063516
834,2035,SSP3,0.213370379
834,2040,SSP3,0.180287523
834,2045,SSP3,0.147013743
834,2050,SSP3,0.109507156
834,2055,SSP3,0.069035625
834,2060,SSP3,0.038957977
834,2065,SSP3,0.044265253
834,2070,SSP3,0.115264975
834,2075,SSP3,0.137248369
834,2080,SSP3,0.102029607
834,2085,SSP3,0.062729611
834,2090,SSP3,0.169029543
834,2095,SSP3,0.142012944
834,2100,SSP3,0.103533084
800,2015,SSP3,NA
800,2020,SSP3,1.865385463
800,2025,SSP3,2.272479224
800,2030,SSP3,2.49288062
800,2035,SSP3,2.657220483
800,2040,SSP3,2.765390454
800,2045,SSP3,2.847346573
800,2050,SSP3,2.887915941
800,2055,SSP3,2.860237024
800,2060,SSP3,2.786366515
800,2065,SSP3,2.569681818
800,2070,SSP3,2.18896988
800,2075,SSP3,1.822242163
800,2080,SSP3,1.524750671
800,2085,SSP3,1.170016512
800,2090,SSP3,0.568177573
800,2095,SSP3,0.396572589
800,2100,SSP3,0.300286584
804,2015,SSP3,NA
804,2020,SSP3,12.51463249
804,2025,SSP3,13.68576707
804,2030,SSP3,15.20654429
804,2035,SSP3,16.35613393
804,2040,SSP3,17.2045149
804,2045,SSP3,17.47161466
804,2050,SSP3,17.09091202
804,2055,SSP3,16.42555766
804,2060,SSP3,14.87972396
804,2065,SSP3,13.42652906
804,2070,SSP3,11.43500961
804,2075,SSP3,8.84251326
804,2080,SSP3,6.741074715
804,2085,SSP3,4.968429227
804,2090,SSP3,3.491131068
804,2095,SSP3,3.832376191
804,2100,SSP3,1.150999551
858,2015,SSP3,NA
858,2020,SSP3,-0.028758595
858,2025,SSP3,-0.039462127
858,2030,SSP3,-0.048650029
858,2035,SSP3,-0.054835192
858,2040,SSP3,-0.058453713
858,2045,SSP3,-0.066616443
858,2050,SSP3,-0.069627768
858,2055,SSP3,-0.06957222
858,2060,SSP3,-0.070317832
858,2065,SSP3,-0.068396961
858,2070,SSP3,-0.063198941
858,2075,SSP3,-0.05589351
858,2080,SSP3,-0.039966126
858,2085,SSP3,-0.022827585
858,2090,SSP3,-0.040695905
858,2095,SSP3,-0.029077896
858,2100,SSP3,-0.019189152
840,2015,SSP3,NA
840,2020,SSP3,-192.0466803
840,2025,SSP3,-207.4507162
840,2030,SSP3,-220.11947
840,2035,SSP3,-224.4422814
840,2040,SSP3,-224.5597077
840,2045,SSP3,-221.5609236
840,2050,SSP3,-215.2321617
840,2055,SSP3,-205.0663217
840,2060,SSP3,-192.0954
840,2065,SSP3,-176.0629355
840,2070,SSP3,-155.6569785
840,2075,SSP3,-128.1976936
840,2080,SSP3,-124.3578699
840,2085,SSP3,-90.22755439
840,2090,SSP3,-55.44958512
840,2095,SSP3,-36.15427095
840,2100,SSP3,-25.1854277
860,2015,SSP3,NA
860,2020,SSP3,6.698620825
860,2025,SSP3,7.344854295
860,2030,SSP3,8.235370949
860,2035,SSP3,8.978180506
860,2040,SSP3,9.540670821
860,2045,SSP3,9.788350997
860,2050,SSP3,9.65405295
860,2055,SSP3,9.963461505
860,2060,SSP3,9.322357778
860,2065,SSP3,8.23874036
860,2070,SSP3,7.042739795
860,2075,SSP3,5.234275533
860,2080,SSP3,3.354606663
860,2085,SSP3,2.499704591
860,2090,SSP3,1.928307668
860,2095,SSP3,2.341042967
860,2100,SSP3,1.695130659
670,2015,SSP3,NA
670,2020,SSP3,0.05380363
670,2025,SSP3,0.058880057
670,2030,SSP3,0.062208692
670,2035,SSP3,0.063911883
670,2040,SSP3,0.06458194
670,2045,SSP3,0.064592957
670,2050,SSP3,0.064287613
670,2055,SSP3,0.063020116
670,2060,SSP3,0.060278775
670,2065,SSP3,0.056278254
670,2070,SSP3,0.050978934
670,2075,SSP3,0.043498961
670,2080,SSP3,0.037201568
670,2085,SSP3,0.027256608
670,2090,SSP3,0.017819093
670,2095,SSP3,0.013986407
670,2100,SSP3,0.009615704
862,2015,SSP3,NA
862,2020,SSP3,0
862,2025,SSP3,0
862,2030,SSP3,0
862,2035,SSP3,0
862,2040,SSP3,0
862,2045,SSP3,0
862,2050,SSP3,0
862,2055,SSP3,0
862,2060,SSP3,0
862,2065,SSP3,0
862,2070,SSP3,0
862,2075,SSP3,0
862,2080,SSP3,0
862,2085,SSP3,0
862,2090,SSP3,0
862,2095,SSP3,0
862,2100,SSP3,0
704,2015,SSP3,NA
704,2020,SSP3,20.55385373
704,2025,SSP3,22.44786886
704,2030,SSP3,23.9967845
704,2035,SSP3,24.90046818
704,2040,SSP3,25.34817683
704,2045,SSP3,25.57440329
704,2050,SSP3,25.40531336
704,2055,SSP3,24.78902128
704,2060,SSP3,23.72556262
704,2065,SSP3,22.22235826
704,2070,SSP3,20.10981033
704,2075,SSP3,17.27225536
704,2080,SSP3,15.1062232
704,2085,SSP3,11.54274942
704,2090,SSP3,7.642402113
704,2095,SSP3,5.235337618
704,2100,SSP3,3.569507596
548,2015,SSP3,NA
548,2020,SSP3,0.008099609
548,2025,SSP3,0.009672297
548,2030,SSP3,0.010070078
548,2035,SSP3,0.01021524
548,2040,SSP3,0.010175397
548,2045,SSP3,0.010278
548,2050,SSP3,0.009956636
548,2055,SSP3,0.009461568
548,2060,SSP3,0.008885144
548,2065,SSP3,0.007520272
548,2070,SSP3,0.006941249
548,2075,SSP3,0.006378364
548,2080,SSP3,0.005981378
548,2085,SSP3,0.005600383
548,2090,SSP3,0.004130104
548,2095,SSP3,0.002558409
548,2100,SSP3,0.002608613
882,2015,SSP3,NA
882,2020,SSP3,0.124187668
882,2025,SSP3,0.131731218
882,2030,SSP3,0.137599003
882,2035,SSP3,0.140214175
882,2040,SSP3,0.141052427
882,2045,SSP3,0.142353877
882,2050,SSP3,0.141416647
882,2055,SSP3,0.142199471
882,2060,SSP3,0.137576927
882,2065,SSP3,0.131599906
882,2070,SSP3,0.123404606
882,2075,SSP3,0.111838112
882,2080,SSP3,0.097932322
882,2085,SSP3,0.080058729
882,2090,SSP3,0.054026463
882,2095,SSP3,0.036383085
882,2100,SSP3,0.031528582
887,2015,SSP3,NA
887,2020,SSP3,0
887,2025,SSP3,0
887,2030,SSP3,0
887,2035,SSP3,0
887,2040,SSP3,0
887,2045,SSP3,0
887,2050,SSP3,0
887,2055,SSP3,0
887,2060,SSP3,0
887,2065,SSP3,0
887,2070,SSP3,0
887,2075,SSP3,0
887,2080,SSP3,0
887,2085,SSP3,0
887,2090,SSP3,0
887,2095,SSP3,0
887,2100,SSP3,0
710,2015,SSP3,NA
710,2020,SSP3,-3.408622789
710,2025,SSP3,-4.510711159
710,2030,SSP3,-4.981306541
710,2035,SSP3,-5.270763345
710,2040,SSP3,-5.37923721
710,2045,SSP3,-5.296516557
710,2050,SSP3,-4.968338001
710,2055,SSP3,-4.298058259
710,2060,SSP3,-3.185980681
710,2065,SSP3,-1.842154651
710,2070,SSP3,-1.047310683
710,2075,SSP3,-0.671686358
710,2080,SSP3,-0.223015206
710,2085,SSP3,0.50598931
710,2090,SSP3,0.39346413
710,2095,SSP3,0.238532466
710,2100,SSP3,0.144951469
894,2015,SSP3,NA
894,2020,SSP3,0.037612298
894,2025,SSP3,0.032244462
894,2030,SSP3,0.031601826
894,2035,SSP3,0.029798175
894,2040,SSP3,0.02758234
894,2045,SSP3,0.024768886
894,2050,SSP3,0.021633722
894,2055,SSP3,0.01886533
894,2060,SSP3,0.018794129
894,2065,SSP3,0.020703855
894,2070,SSP3,0.01948824
894,2075,SSP3,0.016184048
894,2080,SSP3,0.013055766
894,2085,SSP3,0.013071588
894,2090,SSP3,0.009086094
894,2095,SSP3,0.005556001
894,2100,SSP3,0.003394332
716,2015,SSP3,NA
716,2020,SSP3,-0.011271878
716,2025,SSP3,-0.011547852
716,2030,SSP3,-0.012428305
716,2035,SSP3,-0.013678365
716,2040,SSP3,-0.015155491
716,2045,SSP3,-0.016931232
716,2050,SSP3,-0.018563933
716,2055,SSP3,-0.019333455
716,2060,SSP3,-0.018364592
716,2065,SSP3,-0.015524497
716,2070,SSP3,-0.013684841
716,2075,SSP3,-0.01211419
716,2080,SSP3,-0.008216706
716,2085,SSP3,-0.00025209
716,2090,SSP3,-0.00031013
716,2095,SSP3,-0.00013933
716,2100,SSP3,-0.000170595
533,2015,SSP4,NA
533,2020,SSP4,0
533,2025,SSP4,0
533,2030,SSP4,0
533,2035,SSP4,0
533,2040,SSP4,0
533,2045,SSP4,0
533,2050,SSP4,0
533,2055,SSP4,0
533,2060,SSP4,0
533,2065,SSP4,0
533,2070,SSP4,0
533,2075,SSP4,0
533,2080,SSP4,0
533,2085,SSP4,0
533,2090,SSP4,0
533,2095,SSP4,0
533,2100,SSP4,0
4,2015,SSP4,NA
4,2020,SSP4,0.329692006
4,2025,SSP4,-0.237115142
4,2030,SSP4,-0.918451421
4,2035,SSP4,-1.704947294
4,2040,SSP4,-2.575468425
4,2045,SSP4,-3.670022062
4,2050,SSP4,-5.015978768
4,2055,SSP4,-6.590965664
4,2060,SSP4,-8.228636839
4,2065,SSP4,-10.7289453
4,2070,SSP4,-12.94275095
4,2075,SSP4,-15.33444793
4,2080,SSP4,-17.80053034
4,2085,SSP4,-20.62816607
4,2090,SSP4,-23.7704802
4,2095,SSP4,-26.95230796
4,2100,SSP4,-30.20106804
24,2015,SSP4,NA
24,2020,SSP4,-0.021418948
24,2025,SSP4,-0.023828926
24,2030,SSP4,-0.022954507
24,2035,SSP4,-0.020699378
24,2040,SSP4,-0.017902747
24,2045,SSP4,-0.014728471
24,2050,SSP4,-0.012340114
24,2055,SSP4,-0.010553028
24,2060,SSP4,-0.008811877
24,2065,SSP4,-0.005439218
24,2070,SSP4,-0.001410635
24,2075,SSP4,-0.003773921
24,2080,SSP4,-0.001119544
24,2085,SSP4,0.001659763
24,2090,SSP4,0.007897742
24,2095,SSP4,0.016918869
24,2100,SSP4,0.016748616
8,2015,SSP4,NA
8,2020,SSP4,2.063505434
8,2025,SSP4,2.256976645
8,2030,SSP4,2.497256432
8,2035,SSP4,2.773491401
8,2040,SSP4,3.116263737
8,2045,SSP4,3.387137885
8,2050,SSP4,3.635498035
8,2055,SSP4,3.864805416
8,2060,SSP4,4.172356264
8,2065,SSP4,4.357519203
8,2070,SSP4,4.449825398
8,2075,SSP4,4.447373557
8,2080,SSP4,4.265355474
8,2085,SSP4,4.281064353
8,2090,SSP4,3.852706737
8,2095,SSP4,3.17084159
