"","scenario","country or area","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024","2025","2026","2027","2028","2029","2030","2031","2032","2033","2034","2035","2036","2037","2038","2039","2040","2041","2042","2043","2044","2045","2046","2047","2048","2049","2050","2051","2052","2053","2054","2055","2056","2057","2058","2059","2060","2061","2062","2063","2064","2065","2066","2067","2068","2069","2070","2071","2072","2073","2074","2075","2076","2077","2078","2079","2080","2081","2082","2083","2084","2085","2086","2087","2088","2089","2090","2091","2092","2093","2094","2095","2096","2097","2098","2099","2100"
"11","SSP1","BDI",2.077,2.115,2.154,2.193,2.233,2.294,2.395,2.501,2.611,2.726,2.845,2.97,3.101,3.236,3.377,3.525,3.678,3.838,4.005,4.178,4.339,4.503,4.674,4.85,5.033,5.221,5.417,5.62,5.83,6.047,6.271,6.455,6.637,6.823,7.014,7.211,7.412,7.618,7.83,8.036,8.246,8.461,8.682,8.908,9.139,9.375,9.617,9.864,10.118,10.376,10.67753621,10.9796869,11.28817876,11.60598572,11.93854556,12.2757631,12.6214955,12.97451247,13.3339418,13.70343944,14.08077164,14.46196509,14.84964483,15.24393089,15.6471095,16.05351192,16.46984459,16.89252149,17.32612781,17.76552568,18.21084264,18.65108018,19.09089644,19.5425079,19.99640747,20.46573615,20.94718464,21.43578309,21.94166933,22.45937965,22.97600883,23.51831726,24.06241493,24.60647817,25.15964065,25.70553217,26.27034608,26.84063823,27.4243997,28.02223177,28.62987083,29.24526599,29.85422584,30.44504813,31.05108314,31.66256074,32.28332966,32.9035749,33.52666439,34.13495891,34.7425695,35.35602964,35.96426519,36.59198208,37.21821958,37.83932321,38.47188776,39.12535645,39.75332647,40.39154877,41.02401418,41.66664785,42.30165505,42.9410408,43.56259702,44.17721474,44.82901299,45.49048005,46.13249345,46.78913848,47.44389741,48.08173229,48.72831181,49.35322937,49.99152474,50.64375461,51.28862745,51.91903737,52.55682336,53.19389176,53.83606374,54.46753839,55.08159282,55.69146609,56.30120791,56.90690449,57.48453921,58.07629541,58.65030892,59.23266585,59.79756448
"12","SSP1","BEL",92.46,92.554,92.679,92.835,92.988,93.137,93.284,93.428,93.569,93.707,93.843,93.976,94.106,94.233,94.358,94.48,94.6,94.806,95.005,95.196,95.381,95.535,95.637,95.737,95.835,95.93,96.023,96.115,96.204,96.292,96.377,96.461,96.542,96.622,96.7,96.777,96.851,96.924,96.996,97.065,97.129,97.186,97.241,97.296,97.35,97.403,97.454,97.505,97.555,97.603,97.7207365,97.83275231,97.94369056,98.04903178,98.15275127,98.25100271,98.34717624,98.43823286,98.52436432,98.6057319,98.68263441,98.75540628,98.8242121,98.88929427,98.95075972,99.0088565,99.06372268,99.11568802,99.1647871,99.21110446,99.25491121,99.29629617,99.33543017,99.37235996,99.40725758,99.4260206,99.44413717,99.46171081,99.47874821,99.49528509,99.51129391,99.52674392,99.54170014,99.55621844,99.57031445,99.58390424,99.59707517,99.60984703,99.62220944,99.63418347,99.64579983,99.65704148,99.66790268,99.67843631,99.68864761,99.69853755,99.7080883,99.71735956,99.72632758,99.73501611,99.74341172,99.75154802,99.75942131,99.76707105,99.7744583,99.78160182,99.78852642,99.79524538,99.8017362,99.80803501,99.81413261,99.82003057,99.8257535,99.83129065,99.83664545,99.84183115,99.84685411,99.851719,99.85643085,99.86098959,99.86540503,99.86967978,99.8738267,99.87783573,99.88171169,99.8854665,99.88910712,99.89262907,99.89603875,99.8993444,99.90254387,99.90564308,99.90864361,99.91154681,99.91436137,99.91708462,99.91971847,99.92226905,99.92473949,99.92713395,99.92945093
"13","SSP1","BEN",9.275,9.856,10.47,11.118,11.801,12.519,13.275,14.069,14.903,15.776,16.691,17.647,18.648,19.689,20.775,21.904,23.079,24.293,25.552,26.676,27.339,28.01,28.692,29.384,30.086,30.796,31.517,32.246,32.985,33.73,34.485,35.247,35.827,36.136,36.447,36.758,37.071,37.385,37.699,38.015,38.333,38.65,39.036,39.536,40.039,40.543,41.049,41.558,42.069,42.58,43.24274797,43.89704579,44.54662533,45.18115653,45.83893209,46.51519968,47.1586561,47.8000144,48.46096713,49.10787625,49.74601949,50.39732799,51.05219365,51.69954098,52.34979035,53.00328054,53.6521338,54.29224935,54.92484596,55.53185874,56.15109848,56.75752237,57.36520058,57.96257806,58.54327931,59.11963318,59.68198409,60.2575243,60.82580644,61.37830132,61.92063395,62.46429937,62.99963202,63.52830188,64.05949084,64.58844293,65.10286677,65.61148781,66.11693329,66.60789217,67.08720555,67.55935412,68.04682217,68.51997222,68.97472527,69.41266429,69.85229245,70.26735583,70.68214768,71.09853109,71.4975893,71.90433626,72.31335642,72.69658771,73.09009599,73.47506294,73.85176591,74.22279061,74.58190587,74.9402014,75.29971535,75.6516801,75.98637701,76.30912513,76.61353217,76.93132284,77.23148689,77.52878906,77.8239284,78.10497796,78.3814547,78.64815198,78.9150339,79.1764124,79.42948582,79.67732417,79.91711268,80.14741579,80.3695161,80.59585116,80.81855536,81.03776605,81.2454722,81.44981896,81.65082745,81.8498705,82.03565044,82.21803489,82.3913873,82.58454599,82.77684518
"14","SSP1","BFA",4.7,4.796,4.893,4.993,5.095,5.198,5.303,5.411,5.52,5.632,5.746,5.861,5.98,6.1,6.222,6.347,6.668,7.151,7.668,8.218,8.805,9.428,10.091,10.796,11.544,12.334,12.832,13.072,13.316,13.563,13.815,14.07,14.33,14.593,14.86,15.131,15.407,15.875,16.51,17.166,17.844,18.54,19.258,19.996,20.757,21.537,22.339,22.996,23.534,24.079,24.65503415,25.22548092,25.81346109,26.39856554,26.99529874,27.59947227,28.22402569,28.85915037,29.50089619,30.11891615,30.73937875,31.37349263,32.01780958,32.65277476,33.30326325,33.93918143,34.58394495,35.23235467,35.87014739,36.52789991,37.18013778,37.82963908,38.48465736,39.15373228,39.79732221,40.45544827,41.11893313,41.78285068,42.45899595,43.15271809,43.81075333,44.4709079,45.14796016,45.81252228,46.48508516,47.15706591,47.82385817,48.49732763,49.14901285,49.78806732,50.4382252,51.09886284,51.76252086,52.40831568,53.06022067,53.71966599,54.36519433,54.99316152,55.62787339,56.25627447,56.87764716,57.51003292,58.12767809,58.73053275,59.31242755,59.88957745,60.4785333,61.04583603,61.62221981,62.17121637,62.73875417,63.29657793,63.83872774,64.37946714,64.90595232,65.41595393,65.93289865,66.44148291,66.94066023,67.41603304,67.90207793,68.39176844,68.87982004,69.35268816,69.80694464,70.26549823,70.71430257,71.16773253,71.60234965,72.04320336,72.46879443,72.89382672,73.30559702,73.72113832,74.10253036,74.48555231,74.86252415,75.22679364,75.57918322,75.92254068,76.2506942
"15","SSP1","BGD",5.135,5.278,5.498,5.727,5.964,6.211,6.467,6.733,7.009,7.296,7.593,7.901,8.221,8.553,9.034,9.836,10.701,11.63,12.629,13.701,14.851,15.801,16.212,16.631,17.06,17.496,17.941,18.395,18.859,19.33,19.811,20.257,20.61,20.966,21.328,21.693,22.064,22.438,22.818,23.202,23.59,24.096,24.756,25.429,26.114,26.809,27.517,28.237,28.968,29.709,30.33170733,30.9599807,31.58875014,32.21214537,32.84958036,33.47580756,34.10776458,34.74313476,35.37522837,36.01673332,36.67411883,37.32387765,37.97390469,38.64389785,39.3166175,39.97127285,40.6423828,41.31188451,41.97697397,42.65085177,43.33837641,44.01640006,44.68840782,45.3630548,46.01747047,46.69117393,47.36363443,48.02386868,48.68717995,49.33615417,49.98462951,50.64892105,51.31365268,51.96409156,52.62334258,53.28000855,53.94352076,54.59172754,55.22333873,55.8519474,56.48125314,57.10395881,57.72920773,58.33425732,58.92925986,59.51630047,60.08912648,60.67035279,61.23129769,61.78836139,62.34462128,62.89801613,63.45431079,63.99481795,64.53742105,65.06453051,65.58287715,66.09029342,66.60607835,67.09574868,67.57826399,68.07520517,68.55950234,69.01932177,69.47705616,69.92873027,70.37317103,70.8212501,71.27516148,71.71364914,72.15204035,72.57430815,72.98452357,73.39573034,73.79785374,74.18554056,74.56723981,74.93748281,75.29919558,75.65515836,75.99710113,76.32072418,76.63844975,76.96636293,77.29404626,77.60849759,77.91296436,78.19979689,78.48585578,78.76115287,79.02860633
"16","SSP1","BGR",37.1,38.782,40.494,42.23,43.987,45.755,47.233,48.499,49.768,51.034,52.3,53.36,54.419,55.471,56.519,57.562,58.526,59.428,60.326,61.216,62.1,62.603,63.104,63.603,64.099,64.59,64.999,65.346,65.692,66.035,66.377,66.717,67.056,67.33,67.557,67.782,68.007,68.231,68.454,68.677,68.899,69.166,69.524,69.879,70.233,70.584,70.932,71.278,71.622,71.963,72.32786804,72.70724447,73.08254939,73.44396308,73.79544035,74.13847133,74.49821025,74.84956316,75.19471933,75.53413667,75.85193622,76.15940876,76.45830024,76.7623177,77.06024275,77.3513848,77.63547039,77.90602468,78.17010145,78.42597396,78.68469776,78.94214811,79.19332246,79.43741151,79.67849985,79.90482149,80.13971519,80.36387421,80.57661805,80.7841685,80.98759868,81.18666072,81.38189193,81.57451115,81.76341721,81.95005541,82.1339481,82.30971917,82.48373688,82.6665592,82.8458919,83.02131054,83.18726703,83.35059326,83.50933119,83.66562732,83.81709074,83.96518664,84.1105359,84.25318488,84.39192018,84.53238565,84.66727329,84.79819685,84.92785129,85.05270847,85.37146927,85.66483814,85.98470164,86.2985434,86.58566724,86.8912617,87.18480969,87.45221807,87.72758854,88.01190163,88.28182297,88.54234069,88.79879,89.04972396,89.2953756,89.53490753,89.77156594,89.98886667,90.20232719,90.41295521,90.63059682,90.84105771,91.04705299,91.25835893,91.46493845,91.66761087,91.87081856,92.07081511,92.26610148,92.45775024,92.66903628,92.87648227,93.07851007,93.27568408,93.49000577
"17","SSP1","BHR",82.32,82.337,82.355,82.372,82.389,82.5,82.761,83.019,83.275,83.526,83.775,84.021,84.265,84.504,84.741,84.975,85.206,85.434,85.659,85.882,86.101,86.317,86.531,86.742,86.95,87.155,87.357,87.557,87.754,87.949,88.14,88.329,88.398,88.395,88.392,88.388,88.385,88.382,88.379,88.376,88.372,88.369,88.373,88.383,88.399,88.422,88.452,88.488,88.53,88.579,88.82614838,89.06926659,89.29705226,89.52080269,89.74210245,89.95940001,90.17395575,90.38642354,90.60433352,90.81715356,91.02337919,91.23572386,91.44268195,91.64495662,91.84978831,92.04938465,92.24530131,92.43639724,92.6499363,92.85718189,93.05916464,93.25827732,93.47372037,93.68317635,93.89762813,94.10492191,94.30481848,94.49958987,94.67571238,94.84539331,95.01069041,95.17079606,95.32574929,95.47341455,95.61780113,95.75820848,95.89497052,96.02695807,96.15521749,96.2795149,96.39987844,96.51690807,96.61434037,96.70848549,96.81018476,96.9081986,97.04324711,97.1755992,97.3017059,97.42864123,97.54933608,97.66981059,97.78420952,97.89346282,98.00138079,98.10389066,98.20458759,98.30005171,98.3935915,98.48205021,98.56568215,98.64476925,98.71957375,98.79040121,98.85737912,98.92053949,98.98034804,99.03701772,99.09036986,99.14071967,99.18843051,99.23344829,99.27598583,99.31619148,99.35418669,99.39007364,99.40943314,99.42814684,99.44623255,99.46374796,99.48074358,99.49713947,99.51309237,99.52843084,99.54334209,99.55777923,99.57176263,99.58533241,99.5984673,99.61123897,99.62356979
"18","SSP1","BHS",59.712,60.454,61.193,61.926,62.642,63.343,64.04,64.73,65.416,66.093,66.764,67.429,68.088,68.738,69.381,70.017,70.647,71.266,71.879,72.484,73.102,73.843,74.571,75.285,75.987,76.674,77.347,78.007,78.654,79.284,79.838,80.067,80.293,80.518,80.74,80.961,81.18,81.396,81.611,81.824,82.007,82.049,82.092,82.134,82.176,82.218,82.26,82.302,82.343,82.385,82.58737611,82.77618411,82.96082835,83.1406932,83.30854073,83.4711324,83.64013082,83.79568428,83.94838186,84.09389048,84.23774716,84.37705886,84.51596773,84.65154975,84.78494069,84.91619486,85.04229868,85.36272675,85.65657494,85.96614809,86.28218861,86.5684262,86.87480727,87.17064183,87.43640585,87.71257792,87.99876449,88.26995576,88.5307879,88.78673656,89.0375382,89.28242997,89.52230936,89.75883918,89.97574905,90.1905139,90.40335329,90.62129106,90.83376643,91.03946595,91.25046713,91.45612678,91.65906245,91.86112316,92.06020743,92.25551512,92.44640621,92.65913059,92.86716676,93.07027778,93.2677525,93.48141054,93.69007526,93.90210568,94.10803399,94.30807841,94.50203705,94.67694133,94.84659284,95.01025527,95.17005503,95.32536633,95.47518514,95.62049144,95.76112379,95.89800223,96.0300962,96.15842827,96.28285761,96.40316475,96.51960055,96.61656218,96.72075228,96.82198194,96.91990401,97.05449295,97.1862278,97.31213937,97.43824956,97.55860809,97.67841984,97.79248886,97.90123106,98.00861939,98.11071623,98.21125016,98.30646801,98.39983483,98.48789956,98.57124252,98.6500994
"19","SSP1","BIH",19.04,19.686,20.437,21.209,22.004,22.817,23.652,24.509,25.387,26.283,27.201,28.094,28.875,29.666,30.471,31.288,32.118,32.957,33.808,34.67,35.543,36.282,36.607,36.933,37.261,37.589,37.919,38.25,38.583,38.915,39.249,39.578,39.887,40.196,40.506,40.817,41.13,41.442,41.755,42.069,42.384,42.698,43.014,43.33,43.648,43.965,44.282,44.601,44.92,45.239,45.772826,46.31273521,46.85434125,47.39152775,47.92896963,48.47580216,49.02313657,49.57011135,50.11956741,50.67066768,51.22723727,51.76546607,52.30865754,52.86659856,53.40677401,53.95031652,54.49154367,55.02196035,55.54129006,56.05896331,56.58554367,57.1018157,57.62511879,58.1394244,58.65436135,59.17151502,59.67588739,60.18915929,60.6953724,61.20147193,61.70560493,62.19806347,62.68993333,63.17583531,63.66268117,64.15398955,64.63523361,65.11075984,65.57068785,66.01751859,66.46635099,66.90117851,67.32246657,67.7405935,68.15303206,68.56070264,68.98765423,69.38060448,69.78662184,70.17402917,70.57266317,70.96179129,71.34678667,71.72995949,72.10805609,72.46465384,72.81373551,73.16507466,73.52664681,73.8545084,74.1783546,74.48735222,74.80248303,75.11317201,75.42057413,75.72876597,76.01712406,76.29776134,76.57065479,76.85964002,77.13779482,77.40920759,77.67719519,77.93524403,78.18745837,78.444967,78.69635924,78.94330521,79.18625662,79.41684511,79.64966652,79.87248247,80.09261732,80.29993264,80.50349723,80.70400219,80.90054149,81.0924061,81.2789704,81.4647002,81.6475132
"20","SSP1","BLR",32.401,33.522,34.663,35.822,37,38.127,39.269,40.422,41.588,42.76,44.01,45.349,46.697,48.046,49.4,50.614,51.829,53.039,54.247,55.402,56.498,57.584,58.664,59.736,60.8,61.833,62.857,63.87,64.872,65.585,65.981,66.374,66.766,67.155,67.541,67.926,68.308,68.687,69.064,69.482,69.973,70.458,70.939,71.415,71.887,72.354,72.816,73.273,73.726,74.172,74.59073614,74.99813662,75.39566839,75.78375861,76.14491223,76.51265888,76.87035533,77.21765472,77.55612188,77.89527009,78.21911918,78.53619635,78.84295277,79.14412767,79.43860622,79.72472113,79.99319835,80.25882279,80.51992093,80.77345497,81.0198483,81.26134757,81.49947115,81.73050042,81.95842974,82.18026237,82.3979863,82.6209708,82.8333454,83.0395138,83.22903615,83.41624765,83.59911963,83.7734161,83.94759099,84.11049155,84.2677194,84.43330959,84.58653393,84.73638655,84.88354774,85.02630711,85.34531637,85.63803701,85.94627881,86.26454403,86.55251605,86.85747331,87.15462241,87.45409883,87.72769945,88.01102404,88.2837866,88.5417269,88.79531003,89.04555187,89.29095989,89.52822295,89.76431185,90.00297859,90.23514091,90.46255667,90.68837947,90.90785375,91.12119762,91.33146812,91.53672389,91.73778711,91.93983398,92.13815061,92.33167333,92.52300936,92.73307031,92.93852563,93.13890354,93.33446538,93.54722717,93.75409775,93.96499686,94.15489685,94.35346918,94.54616574,94.71945353,94.88755158,95.05074446,95.20867671,95.36178735,95.51057942,95.65451091,95.79436077,95.92968234
"21","SSP1","BOL",36.762,37.059,37.357,37.656,37.957,38.257,38.559,38.862,39.166,39.47,39.776,40.082,40.389,40.696,41.004,41.314,41.624,42.446,43.442,44.443,45.451,46.459,47.472,48.486,49.504,50.519,51.535,52.549,53.563,54.571,55.577,56.579,57.541,58.079,58.615,59.15,59.682,60.212,60.739,61.264,61.787,62.306,62.783,63.248,63.711,64.17,64.628,65.082,65.535,65.984,66.49122292,67.00522461,67.49003566,67.97735257,68.44989862,68.92915943,69.38084676,69.82753771,70.27450673,70.71593947,71.16201647,71.58343552,72.00224001,72.41748684,72.81943455,73.21695641,73.60863257,73.99003005,74.36341706,74.74304447,75.10995923,75.46478505,75.80000828,76.13617254,76.46160469,76.78418169,77.10632289,77.41259396,77.7160191,77.99947859,78.278149,78.55759333,78.82090366,79.08248911,79.33603,79.58095297,79.82602869,80.06445986,80.2993418,80.52933969,80.75349495,80.97659507,81.19275557,81.39889863,81.59797489,81.792834,81.97751335,82.15886004,82.34365092,82.53993044,82.72915498,82.91591199,83.09242533,83.26704904,83.43498736,83.59820814,83.75063238,83.90033897,84.04636236,84.19092509,84.3341826,84.47173866,84.60828502,84.73992935,84.87056848,84.99643212,85.12051478,85.43632134,85.7298761,86.03892573,86.35243566,86.6386266,86.94245605,87.21375303,87.48170418,87.76897777,88.05187395,88.31790948,88.57819115,88.83066212,89.08011998,89.32391662,89.56337825,89.78358671,90.00071774,90.2150738,90.42634221,90.64329702,90.85403538,91.05960177,91.27008314
"22","SSP1","BRA",46.139,47.122,48.099,49.078,50.059,51.037,52.016,52.993,53.97,54.94,55.909,56.894,57.879,58.855,59.826,60.789,61.745,62.689,63.625,64.551,65.468,66.37,67.262,68.142,69.01,69.862,70.703,71.529,72.342,73.139,73.922,74.69,75.444,76.181,76.903,77.61,78.302,79.048,79.781,80.496,81.192,81.553,81.88,82.203,82.521,82.834,83.143,83.448,83.749,84.044,84.27693396,84.50214079,84.69480057,84.88261648,85.06214148,85.41478738,85.76745781,86.11077867,86.45002577,86.77699927,87.09844839,87.38629152,87.69407193,88.0062244,88.30386509,88.58372973,88.86068302,89.13562635,89.40433166,89.66484703,89.89710036,90.1304315,90.38400879,90.60850075,90.82808042,91.04185485,91.25448622,91.45922478,91.66273871,91.89269047,92.11857706,92.33699044,92.55176376,92.7649223,92.96837448,93.17025147,93.36656969,93.57883706,93.78233731,93.99347567,94.198986,94.39571924,94.57561613,94.74932064,94.917085,95.08020501,95.23836134,95.39109516,95.53848852,95.68130344,95.82005823,95.95448076,96.0849941,96.21239157,96.33402805,96.4526834,96.56833919,96.66438425,96.76685003,96.8661548,96.96271334,97.09569848,97.2258744,97.35011552,97.47444078,97.59331205,97.71194575,97.82450874,97.93588571,98.04161914,98.14555171,98.24393441,98.34075072,98.43240436,98.51877408,98.60056674,98.6779645,98.75090378,98.8200744,98.88542658,98.94722665,99.00546962,99.06056829,99.11271029,99.16185604,99.20845722,99.25238677,99.29385216,99.33304893,99.37006877,99.40507873
"23","SSP1","BRN",43.401,45.228,47.07,48.92,50.776,52.625,54.469,56.3,58.118,59.908,61.675,63.412,63.736,63.889,64.041,64.193,64.345,64.496,64.647,64.798,64.949,65.099,65.249,65.399,65.548,65.697,65.846,65.994,66.143,66.29,66.438,66.585,67.078,67.604,68.126,68.644,69.158,69.666,70.17,70.669,71.164,71.652,72.046,72.421,72.794,73.163,73.529,73.892,74.252,74.608,74.9411033,75.27046477,75.58983998,75.90059776,76.20153775,76.4965099,76.78183574,77.06141414,77.34383647,77.62970591,77.89882616,78.16478357,78.42372811,78.68299859,78.93949192,79.19133636,79.42859138,79.66837417,79.89557554,80.12628651,80.35080825,80.56394345,80.77351427,80.97625018,81.17718918,81.37309643,81.56746176,81.75653884,81.94135613,82.12348142,82.30049411,82.474807,82.65911129,82.83735475,83.01316128,83.18024298,83.34361429,83.50214013,83.65651608,83.80854316,83.95578603,84.10022399,84.24157501,84.37999399,84.52114081,84.65678231,84.78792846,84.91722485,85.04290388,85.36274453,85.6581246,85.96873443,86.28273316,86.57144033,86.87889187,87.17288633,87.43911347,87.71390842,88.00035079,88.27057413,88.53101902,88.7863411,89.03932522,89.28356547,89.52418445,89.75911807,89.97563685,90.19043196,90.40145494,90.61972137,90.83141342,91.03786288,91.24840403,91.45419861,91.65689688,91.86100826,92.06103226,92.25717948,92.44911021,92.66250101,92.8698419,93.07221561,93.26884234,93.48373964,93.69204216,93.90502061,94.11227287,94.31229871,94.50588776,94.68091522,94.85102666
"24","SSP1","BTN",3.596,3.792,3.999,4.217,4.446,4.687,4.94,5.207,5.487,5.781,6.089,6.413,6.754,7.11,7.484,7.876,8.288,8.717,9.168,9.639,10.132,10.646,11.184,11.745,12.332,12.941,13.577,14.24,14.929,15.645,16.388,17.161,17.962,18.791,19.649,20.537,21.456,22.401,23.377,24.383,25.418,26.48,27.57,28.688,29.835,30.965,31.712,32.469,33.236,34.01,34.71397889,35.4020739,36.1008963,36.79728234,37.50983168,38.21984271,38.93285612,39.63572051,40.37415915,41.13789656,41.87503582,42.63132913,43.40425119,44.13727914,44.89762012,45.65193058,46.38801702,47.11839838,47.84986774,48.57790746,49.29197843,49.99315904,50.71394561,51.4453404,52.14984122,52.87061314,53.58612628,54.28053693,54.95262515,55.6080488,56.27670829,56.93520851,57.57256762,58.22184206,58.86959362,59.5048597,60.12723026,60.75224135,61.36642148,61.9678252,62.56347874,63.14228493,63.70994547,64.27770635,64.83676651,65.38728489,65.93104642,66.4690751,66.98542071,67.48347302,68.01195621,68.52249776,69.01018345,69.48208013,69.96495479,70.43452312,70.89928372,71.35536554,71.81039609,72.27073157,72.70308951,73.13966226,73.56905992,73.98875897,74.39714602,74.79153877,75.18620736,75.57319869,75.93533884,76.30717948,76.66173072,77.02764004,77.380297,77.7287595,78.05363478,78.37305915,78.68354061,78.98848921,79.28386418,79.5737947,79.84575586,80.11030001,80.39119593,80.66014007,80.91304087,81.15771375,81.39696045,81.63138983,81.85764637,82.07975004,82.30306969
"25","SSP1","BWA",3.06,3.097,3.134,3.171,3.318,3.839,4.437,5.124,5.912,6.81,7.834,8.998,9.695,10.381,11.11,11.884,12.705,13.572,14.489,15.457,16.479,17.552,19.489,21.723,24.139,26.724,29.483,32.401,35.467,38.648,41.933,45.292,46.443,47.286,48.133,48.981,49.83,50.677,51.525,52.372,53.219,54.062,54.57,55.029,55.488,55.944,56.4,57.928,59.444,60.937,61.61578236,62.28748961,62.97717484,63.65444825,64.27733266,64.92281439,65.5363903,66.13957549,66.74695086,67.34613665,67.96127179,68.53103193,69.10822799,69.66711084,70.21148562,70.75602746,71.28804387,71.80110564,72.32065742,72.82408164,73.31147461,73.78292162,74.2555295,74.71670485,75.17195636,75.6097192,76.06651767,76.50883094,76.94005928,77.35169188,77.75194662,78.12841176,78.49329193,78.85380515,79.20647533,79.54871103,79.8782955,80.18946869,80.50740986,80.80582061,81.09873356,81.37792109,81.64368444,81.90646961,82.15666483,82.40191766,82.65453183,82.90201204,83.13925521,83.37397809,83.59083494,83.79954672,83.99932836,84.18913015,84.37747165,84.55997004,84.7393956,84.91251021,85.07611931,85.47401171,85.85275531,86.24032859,86.59956466,86.95507526,87.3031848,87.66814202,88.02585089,88.36243689,88.69129835,88.99352492,89.28654808,89.57097443,89.83430811,90.09375596,90.34879264,90.59764466,90.8191252,91.03333793,91.2450266,91.45021565,91.65191252,91.88283159,92.10820666,92.32790622,92.54335253,92.75358482,92.95890875,93.15943708,93.35463719,93.56673911,93.7733562
"26","SSP1","CAF",20.1,20.751,21.418,22.1,22.803,23.519,24.252,25,25.815,26.645,27.492,28.356,29.238,30.133,31.045,31.971,32.575,32.897,33.221,33.546,33.874,34.202,34.532,34.864,35.198,35.532,35.868,36.206,36.545,36.744,36.825,36.906,36.987,37.068,37.149,37.231,37.312,37.394,37.475,37.557,37.639,37.72,37.802,37.884,37.966,38.069,38.193,38.339,38.506,38.694,39.23463918,39.7712529,40.3084416,40.83010927,41.36314014,41.89054898,42.42137074,42.95009854,43.46274794,43.97225625,44.47478373,44.988328,45.48899148,45.98904212,46.4986109,47.00928909,47.51431166,48.02466076,48.52769875,49.03328884,49.54823768,50.07324802,50.61433364,51.15649959,51.68511255,52.21089374,52.75140449,53.27190628,53.80104491,54.32944169,54.8564069,55.36445818,55.86540682,56.36430552,56.86635806,57.37593278,57.88503868,58.38065635,58.87987193,59.37845169,59.87040259,60.37260851,60.86138063,61.36058254,61.85603499,62.3478168,62.83417829,63.31532144,63.79563462,64.27713582,64.75023996,65.21424705,65.66708788,66.11312353,66.55332955,66.97984222,67.39579397,67.81012278,68.21487478,68.6256124,69.01258718,69.39059199,69.76679105,70.140553,70.50806209,70.87777758,71.24870109,71.59890756,71.95858351,72.3134471,72.66139449,73.00203257,73.34043052,73.66738349,73.99306941,74.30784341,74.61626347,74.92762342,75.23661534,75.54237885,75.8338082,76.11860307,76.39697216,76.68555416,76.96660164,77.24459446,77.51460074,77.77849327,78.02432933,78.26381533,78.50184178
"27","SSP1","CAN",69.061,69.668,70.494,71.307,72.107,72.892,73.642,74.155,74.662,75.161,75.654,76.09,75.971,75.851,75.731,75.611,75.503,75.543,75.583,75.623,75.663,75.712,75.874,76.035,76.195,76.354,76.502,76.522,76.542,76.562,76.582,76.62,76.887,77.152,77.414,77.675,77.951,78.34,78.724,79.103,79.478,79.81,79.888,79.967,80.045,80.122,80.213,80.396,80.578,80.758,80.93677061,81.11537591,81.29178668,81.46473338,81.64282229,81.8136892,81.98929948,82.15803012,82.32583882,82.50388653,82.68038435,82.85219574,83.02149149,83.17921914,83.33425771,83.48444262,83.63278371,83.77613953,83.91822444,84.05728155,84.19364187,84.32588076,84.45568304,84.58672361,84.71515507,84.83922185,84.9613688,85.08233766,85.4002815,85.69358006,86.01309905,86.32591649,86.61236557,86.91834328,87.21216085,87.4773983,87.76211204,88.04800699,88.31408152,88.57352895,88.82860503,89.07865237,89.32188102,89.56201763,89.78119622,89.99984298,90.21424489,90.42414139,90.63970506,90.85040252,91.05721474,91.26756641,91.47293916,91.67570656,91.87893185,92.07830982,92.27438366,92.46420559,92.67731423,92.88485517,93.08610742,93.28386653,93.49737354,93.70469572,93.91767428,94.1249286,94.32465833,94.51797642,94.6922095,94.86114754,95.02502568,95.18437724,95.33842154,95.4879153,95.63292281,95.7734441,95.90990825,96.04123649,96.16902988,96.29278196,96.41266996,96.52904106,96.62588682,96.73000429,96.83093047,96.92868635,97.06306634,97.1943694,97.32009336,97.44577307,97.56568446
