"","scenario","country or area","1950","1955","1960","1965","1970","1975","1980","1985","1990","1995","2000","2005","2010","2015","2020","2025","2030","2035","2040","2045","2050","2055","2060","2065","2070","2075","2080","2085","2090","2095","2100"
"80","SSP1","LAO",7.239,7.585,7.946,8.323,9.625,11.081,12.377,13.804,15.437,17.378,21.977,27.186,30.064,33.23003149,36.37774164,39.61751213,42.97289364,46.22871859,49.50694831,52.72550122,55.81182274,58.78909486,61.61302119,64.3445923,66.94910162,69.31862049,71.46369597,73.53323348,75.3530615,76.96463533,78.33010657
"81","SSP1","MYS",20.361,23.417,26.598,29.913,33.454,37.652,42.044,45.893,49.794,55.688,61.977,66.594,70.912,73.3339292,75.43135306,77.25103032,78.74964151,80.13623478,81.28490491,82.40220919,83.43329592,84.27334389,85.06118543,86.68424404,88.22485633,89.56338198,90.89194993,91.95834441,93.00157808,93.96691151,94.84639948
"82","SSP1","MMR",16.158,17.616,19.226,20.971,22.83,23.922,23.973,24.381,25.243,26.124,27.025,27.946,28.885,31.52182811,34.16615035,36.85741427,39.62293078,42.38667106,45.13250637,47.89033543,50.67559394,53.44376287,56.12888731,58.64745622,61.13868611,63.665415,66.02832012,68.21497455,70.25788084,72.16334536,73.879378
"83","SSP1","PHL",27.135,28.702,30.297,31.604,32.979,35.56,37.456,42.235,46.986,46.56,46.135,45.71,45.332,48.1053745,50.83844004,53.57854837,56.23666135,58.75177398,61.23860123,63.74933634,66.11102346,68.30200776,70.36222284,72.25129208,73.90145682,75.4183899,76.83108559,78.06459825,79.17960361,80.25980454,81.28796957
"84","SSP1","THA",16.479,18.041,19.672,20.221,20.889,23.758,26.791,28.095,29.424,30.276,31.386,37.411,43.856,46.83591734,49.90050782,52.88898693,55.73207024,58.44215736,61.09366543,63.7206842,66.21988897,68.54623857,70.77082021,72.75638074,74.57461839,76.23782064,77.6773418,78.92321774,80.04583725,81.07554652,82.06190106
"85","SSP1","TLS",9.892,9.991,10.091,11.353,12.886,14.593,16.483,18.563,20.842,22.534,24.263,26.041,27.732,30.3444564,33.01058957,35.72613433,38.55691862,41.39591533,44.32343582,47.17072324,50.0096838,52.85586147,55.57065716,58.17856462,60.8157003,63.47145327,65.94176858,68.27482504,70.51898978,72.52079782,74.35172007
"86","SSP1","VNM",11.641,13.094,14.7,16.421,18.3,18.782,19.247,19.561,20.257,22.166,24.374,27.281,30.417,33.03533675,35.71331096,38.47171078,41.31475731,44.20805762,47.00981412,49.85767174,52.69716496,55.37433165,57.96474583,60.54665522,63.13437415,65.57579016,67.82705415,69.91937026,71.98692047,73.88342121,75.51288313
"87","SSP1","ARM",40.339,45.951,51.275,55.622,59.864,63.611,66.05,67.09,67.421,66.057,64.666,63.938,63.44,65.80682709,68.0343303,70.07563435,71.99223661,73.78311955,75.32126327,76.73645206,77.98400684,79.10875254,80.16262768,81.16395368,82.11585731,83.01596695,83.81597567,84.57022067,85.21510853,86.73748516,88.267924
"88","SSP1","AZE",45.691,50.026,52.663,51.164,50.008,51.897,52.777,53.498,53.749,52.206,51.386,52.389,53.406,56.04048353,58.55698023,61.05741532,63.56819022,65.96391761,68.15779899,70.20839175,72.11718625,73.77054009,75.30324004,76.72295623,78.02414477,79.13640272,80.18845757,81.18779799,82.13405622,83.03390865,83.82953376
"89","SSP1","BHR",64.4,75.528,82.32,82.5,83.775,84.975,86.101,87.155,88.14,88.388,88.372,88.422,88.634,89.93694369,91.12917887,92.16220935,93.18177064,94.1129375,94.97022873,95.70370182,96.34259545,96.91843197,97.84046182,98.48920624,98.94600005,99.26559512,99.4887031,99.66554153,99.78150751,99.85715387,99.90670021
"90","SSP1","CYP",28.384,32.334,35.628,38.188,40.761,47.277,58.614,64.678,66.776,68.038,68.648,68.268,67.551,69.78227841,71.91342888,73.8811758,75.56033079,77.1072923,78.39736965,79.55186286,80.6207041,81.6112485,82.48955903,83.37938053,84.15722141,84.85773905,85.46876258,87.05877753,88.59255753,89.90123729,91.09877855
"91","SSP1","GEO",36.91,40.067,43.069,45.534,48.006,50.344,52.497,54.194,55.038,53.841,52.638,53.605,55.535,58.06076816,60.60513825,63.18789534,65.59119232,67.84207079,69.89433842,71.8233339,73.63020646,75.15637871,76.56596703,77.86950475,78.99895162,80.0596186,81.05307484,82.01491228,82.93343412,83.76526672,84.521713
"92","SSP1","IRQ",35.122,37.631,42.899,50.651,56.154,61.379,65.521,68.767,69.706,68.78,68.496,68.766,69.103,71.0550903,72.88676962,74.46659467,75.99195102,77.38310528,78.5636541,79.63652871,80.66600846,81.65747244,82.53327926,83.42104476,84.20454985,84.89442752,85.50108624,87.08935311,88.52445007,89.84500475,91.04599819
"93","SSP1","ISR",71,71,76.848,80.94,84.195,86.643,88.583,89.828,90.359,90.866,91.203,91.518,91.826,92.88524485,93.86407455,94.70585078,95.47434357,96.13978578,96.74432517,97.25916459,98.07946997,98.65890372,99.06452863,99.34836504,99.54638288,99.70349212,99.80621194,99.87337721,99.9172452,99.94594031,99.96470181
"94","SSP1","JOR",37,43.233,50.879,54.262,55.971,57.65,60.029,66.996,73.291,78.207,78.27,79.485,86.088,88.01625119,89.63624717,91.05065856,92.15060814,93.17434595,94.10643303,94.96670228,95.69738508,96.33307904,96.90793394,97.83376591,98.4850359,98.94314815,99.26374014,99.48757211,99.66483423,99.78084969,99.85674957
"95","SSP1","LBN",32,36.303,42.343,50.935,59.475,66.978,73.672,79.422,83.12,84.82,86,86.627,87.334,89.06847565,90.48102793,91.77119387,92.8395789,93.82484422,94.68095329,95.46013758,96.12962092,96.73859445,97.25147339,98.07506829,98.65584181,99.06270455,99.34700508,99.5455581,99.70269257,99.80568353,99.87310244
"96","SSP1","OMN",8.6,11.961,16.4,22.338,29.665,38.213,47.562,57.079,66.102,71.669,71.569,72.4,75.161,77.38484061,79.17352125,80.73218464,82.07785326,83.34956261,84.34200359,85.31426256,87.09886584,88.62480133,90.01254533,91.27770673,92.39252908,93.43360705,94.33248834,95.16159824,95.87335826,96.52007622,97.06835668
"97","SSP1","QAT",80.52,83.03,85.275,87.054,88.354,88.909,89.363,90.1,92.786,94.998,96.311,97.396,98.501,98.95408594,99.27143481,99.49301835,99.66839226,99.78332023,99.8584894,99.90745389,99.93950236,99.96045122,99.97419393,99.98315941,99.98899914,99.99281434,99.99530283,99.99693282,99.99799577,99.99869206,99.99914654
"98","SSP1","SAU",21.3,25.966,31.25,38.769,48.669,58.349,65.86,72.647,76.583,78.67,79.848,80.979,82.084,83.44989434,84.66680212,85.57927252,87.33486764,88.83484795,90.19040982,91.43856894,92.54891038,93.57415293,94.46017138,95.27181667,95.96623433,96.59592014,97.13149223,97.99048267,98.59578913,99.02084022,99.31777248
"99","SSP1","PSE",37.3,40.627,44.044,48.898,54.298,59.6,62.388,65.095,67.709,70.216,71.969,73.061,74.149,75.85723893,77.37594595,78.64688322,79.78782679,80.8326521,81.84648453,82.70202065,83.58698571,84.3708276,85.04725559,86.58686092,88.13832825,89.48958906,90.72448585,91.81397572,92.87429438,93.85825143,94.59271121
"100","SSP1","SYR",32.698,34.723,36.807,40.006,43.345,45.061,46.708,47.891,48.931,50.104,51.947,53.782,55.6,58.12397196,60.66554498,63.22060166,65.63130932,67.87320565,69.9200271,71.8471214,73.64330436,75.16497029,76.57593039,77.8766909,79.00595522,80.10117767,81.14009892,82.09018214,82.99966668,83.79721367,84.55805107
"101","SSP1","TUR",24.774,28.553,31.515,34.227,38.234,41.586,43.78,52.448,59.203,62.123,64.741,67.84,70.825,73.09613723,75.06112324,76.79363887,78.30553523,79.59812462,80.77683465,81.88296387,82.85182527,83.76122342,84.57283293,85.26651991,86.86927015,88.38462721,89.71449391,90.91851359,91.98078498,93.02181647,93.98404498
"102","SSP1","ARE",54.5,64.572,73.5,77.723,79.8,79.8,80.71,79.804,79.051,78.319,80.236,82.262,84.087,84.80858552,85.42644639,87.01632324,88.54889032,89.8627381,91.06565857,92.08871601,93.10893142,94.04706649,94.91092315,95.65822789,96.2997152,96.87824764,97.81137518,98.46987663,98.93262348,99.25647684,99.48252948
"103","SSP1","YEM",5.8,7.279,9.1,11.026,13.3,14.844,16.534,18.373,20.931,23.76,26.267,28.936,31.776,34.85655513,37.96972006,41.0798677,44.28084506,47.43891907,50.61389433,53.75050423,56.71710164,59.48577606,62.17507123,64.83329687,67.27400992,69.56971308,71.72711858,73.81539526,75.5617115,77.15681516,78.48724439
"104","SSP1","BLR",26.234,28.853,32.401,38.127,44.01,50.614,56.498,61.833,65.981,67.926,69.973,72.354,74.672,76.56028084,78.204844,79.57263905,80.79363285,81.92640147,82.97464988,83.86744702,84.66645197,85.35216912,86.94485782,88.48538415,89.80839208,91.00842074,92.05957788,93.09064637,94.03186671,94.9024159,95.64956206
"105","SSP1","BGR",27.583,32.213,37.1,45.755,52.3,57.562,62.1,64.59,66.377,67.782,68.899,70.584,72.302,74.32784341,76.06794652,77.56934159,78.87131249,80.00969173,81.07047135,82.06092416,83.00441433,83.80203244,84.55857219,85.20040328,86.72564993,88.25415704,89.59420887,90.80978103,91.8888491,92.93972964,93.91158943
"106","SSP1","CZE",54.18,56.884,59.548,62.016,64.402,69.917,75.167,75.365,75.22,74.643,73.988,73.602,73.255,74.78682745,76.22736516,77.58033497,78.74869422,79.86214278,80.90106514,81.87490083,82.73127675,83.59264876,84.37064776,85.04902877,86.67642221,88.21159179,89.55311087,90.78944508,91.87234775,92.9246736,93.90060825
"107","SSP1","HUN",53.023,54.435,55.911,58.022,60.112,62.231,64.191,65.095,65.838,65.209,64.575,66.365,68.911,70.94421676,72.78543265,74.37548041,75.90627598,77.28206899,78.47609224,79.55070532,80.59322134,81.59068435,82.47781324,83.36895228,84.10851502,84.81114753,85.42593326,87.0138571,88.55575409,89.87554568,91.06816933
"108","SSP1","POL",38.338,43.194,47.892,50.126,52.125,55.28,58.086,59.942,61.27,61.493,61.716,61.452,60.892,63.42213106,65.79370355,68.02583203,70.06531706,71.98872482,73.78059646,75.32130694,76.74380928,78.00058729,79.12272192,80.17508453,81.17871882,82.12656609,83.03041161,83.82935516,84.58497472,85.22773163,86.84191386
"109","SSP1","MDA",18.5,20.66,23.424,27.566,32.068,36.222,40.387,44.176,46.762,46.294,44.589,42.775,42.62,45.35158374,48.11944285,50.8560445,53.61005984,56.27420095,58.78949076,61.27236806,63.781733,66.14201944,68.33225291,70.39422583,72.27776313,74.00385091,75.57250242,77.0205273,78.24294419,79.33656819,80.39614859
"110","SSP1","ROU",25.625,30.619,34.209,37.697,40.319,42.831,46.07,49.641,53.217,53.769,53.004,53.174,53.829,56.4417015,58.94655604,61.47063733,63.977041,66.31266008,68.47871332,70.5276939,72.38057252,74.09770797,75.64864944,77.0283116,78.23792026,79.33371463,80.39479801,81.3856698,82.30586798,83.1881844,83.95089754
"111","SSP1","RUS",44.087,48.954,53.731,58.173,62.471,66.427,69.751,71.923,73.394,73.372,73.35,73.463,73.687,75.22980085,76.65752545,77.96084316,79.08378571,80.16475569,81.1995615,82.14673457,83.0440418,83.83749929,84.59572316,85.2382439,86.85129489,88.36427526,89.68699699,90.90085284,91.96841472,93.00902763,93.97351621
"112","SSP1","SVK",30.012,31.712,33.464,37.043,41.057,46.257,51.638,54.176,56.491,56.537,56.233,55.563,54.685,57.23470087,59.7322591,62.20610813,64.70068795,66.98232159,69.15803331,71.09865919,72.92712318,74.46915278,75.99108464,77.37535172,78.5552398,79.62048152,80.65024268,81.64013985,82.52217946,83.41345022,84.18859025
"113","SSP1","UKR",35.5,41.373,46.792,50.649,54.831,58.389,61.693,64.681,66.757,66.951,67.145,67.79,68.596,70.63649864,72.47957569,74.14626016,75.69467762,77.0776184,78.2817583,79.3772936,80.43669036,81.41848786,82.33776176,83.24771281,84.00456844,84.73031116,85.35582663,86.9518673,88.49036724,89.80231159,91.01005678
"114","SSP1","DNK",67.983,69.619,73.687,77.048,79.737,82.146,83.723,84.351,84.843,84.979,85.1,85.856,86.795,88.32222891,89.64765694,90.86227507,91.9326096,92.98066222,93.95072225,94.83148757,95.59101645,96.23925482,96.8301039,97.77622072,98.44574816,98.91579315,99.24479433,99.47439094,99.65611981,99.77526484,99.8531549
"115","SSP1","EST",49.67,53.623,57.533,61.348,64.947,67.589,69.711,70.767,71.231,70.3,69.368,68.735,68.094,70.13974769,72.05728269,73.76474514,75.30117658,76.72152947,78.02247083,79.13723365,80.18699446,81.19036161,82.14167555,83.04090734,83.83441047,84.5872294,85.23073177,86.83803778,88.36345132,89.68940272,90.90085202
"116","SSP1","FRO",17.365,18.599,21.383,25.553,27.951,30.326,31.186,30.766,30.594,34.071,36.337,39.781,40.926,43.67463917,46.43686031,49.2227122,52.04747079,54.80541776,57.39796761,59.92445269,62.41471489,64.88560222,67.11955888,69.26578789,71.20755914,73.13303156,74.76697268,76.26288817,77.65861241,78.82335836,79.92805374
"117","SSP1","FIN",43.004,49.133,55.29,59.658,63.704,67.831,71.727,75.808,79.367,80.963,82.183,82.905,83.77,84.72996152,85.55023072,87.13309421,88.56568,89.87638257,91.15869049,92.191282,93.20353593,94.13002892,94.98424826,95.71865037,96.3508751,96.92258885,97.84278885,98.49220325,98.94791254,99.26699997,99.48966794
"118","SSP1","ISL",72.8,76.76,80.3,82.72,84.9,86.669,88.26,89.57,90.75,91.63,92.401,93.037,93.574,94.45647496,95.26493463,95.95899705,96.59010337,97.12770702,97.98765846,98.59418348,99.01895409,99.31693921,99.52491994,99.68957754,99.79716301,99.86753554,99.91349063,99.94354777,99.96312161,99.97593281,99.98428276
"119","SSP1","IRL",40.088,43.708,45.184,46.233,51.276,53.634,55.333,56.275,56.929,57.949,59.155,60.477,61.542,64.05727344,66.39127293,68.55989639,70.60328431,72.45262236,74.116474,75.66826255,77.05867031,78.27073319,79.37191454,80.42749053,81.41841937,82.33742151,83.24133402,83.99893705,84.73001653,85.35300826,86.94961542
"120","SSP1","LVA",46.425,49.51,52.867,56.832,60.713,64.157,67.095,68.56,69.25,68.75,68.067,68,67.841,69.88575254,71.81087376,73.61264929,75.14239926,76.55375469,77.85928754,78.99161012,80.05090037,81.04543329,82.00489506,82.91897743,83.75470447,84.51166187,85.16178742,86.69087627,88.22569296,89.56462674,90.80173202
"121","SSP1","LTU",28.794,34.052,39.46,44.45,49.555,55.685,61.158,65.038,67.583,67.285,66.986,66.635,66.757,68.91661836,70.95021611,72.88865921,74.51683296,76.07676698,77.48351978,78.65356388,79.75508354,80.81696981,81.80213011,82.65648173,83.52616566,84.3089954,84.99484133,85.59039441,87.16428421,88.59355922,89.90277619
"122","SSP1","NOR",50.458,50.223,49.92,57.568,65.396,68.187,70.545,71.31,71.956,73.787,76.02,77.675,79.102,80.21045887,81.22192133,82.19521095,83.12573257,83.87993306,84.62799763,85.26994467,86.78306134,88.30573401,89.63471587,90.85084974,91.91956005,92.97198644,93.9370392,94.67736136,95.45814568,96.12631371,96.73342812
"123","SSP1","SWE",65.724,69.269,72.49,77.056,81.034,82.73,83.087,83.1,83.1,83.824,84.026,84.319,85.056,86.68178969,88.21085024,89.55420462,90.79251796,91.87010496,92.92864063,93.9069225,94.79003619,95.5520177,96.21005488,96.80519619,97.30878011,98.11614736,98.68416254,99.08201221,99.36089743,99.55521959,99.70916923
"124","SSP1","GBR",78.981,78.714,78.444,77.821,77.117,77.683,78.481,78.39,78.14,78.353,78.651,79.915,81.302,82.23102653,83.1237782,83.87704744,84.62222635,85.26290187,86.86761195,88.3798635,89.71031789,90.91840126,91.9776431,93.02035388,93.98196679,94.86220653,95.61702397,96.264583,96.85155017,97.7924982,98.45643093
"125","SSP1","ALB",20.528,26.864,30.705,31.23,31.74,32.712,33.762,35.083,36.428,38.911,41.741,46.731,52.163,54.92226058,57.50598928,60.10783443,62.74134099,65.24272766,67.55570754,69.74790157,71.83073644,73.80963385,75.50583603,77.01646062,78.32819185,79.50143946,80.57345016,81.60210298,82.48193379,83.37601485,84.15170271
"126","SSP1","AND",38.8,48.568,58.45,70.445,80.155,87.252,92.064,95.159,94.712,93.661,92.395,90.285,88.819,90.09377495,91.35667676,92.47291555,93.5043699,94.39385423,95.21161133,95.9158868,96.55146631,97.09756506,97.96454841,98.57728061,99.00739859,99.30895611,99.51948623,99.68576153,99.79465326,99.86582764,99.91242472
"127","SSP1","BIH",13.665,16.173,19.04,22.817,27.201,31.288,35.543,37.589,39.249,40.817,42.384,43.965,45.558,48.40612726,51.26034173,54.02275817,56.65654566,59.26530401,61.82756211,64.41249035,66.82217287,69.01467613,71.14502122,73.11374706,74.79308017,76.33087274,77.76499572,78.98714758,80.1027721,81.12763196,82.08229753
"128","SSP1","HRV",22.295,26.032,30.154,34.977,40.196,43.864,47.285,49.287,51.037,52.279,53.428,54.315,55.155,57.75296401,60.30843186,62.8929362,65.33620423,67.53722899,69.58705114,71.54113082,73.39668669,75.03892275,76.50399909,77.86850772,79.04635271,80.14085521,81.18041467,82.12302188,83.02830804,83.82543949,84.57727552
"129","SSP1","GRC",52.151,54.08,55.936,59.969,64.22,66.94,69.343,70.518,71.467,72.119,72.716,74.452,76.292,77.63967243,78.80473488,79.91302459,80.99647187,81.96100763,82.81861096,83.6643662,84.43518354,85.09408952,86.71615484,88.24631574,89.58459301,90.81038026,91.88921296,92.9477304,93.9172022,94.66101064,95.43969024
"130","SSP1","ITA",54.104,56.855,59.361,61.843,64.272,65.643,66.64,66.826,66.726,66.922,67.222,67.738,68.327,70.38798188,72.28455501,73.93416718,75.50277685,76.90770602,78.14020165,79.24757,80.28478423,81.25827429,82.19827775,83.09164157,83.84875786,84.59997478,85.24320553,86.85613039,88.3678885,89.69162235,90.89662365
"131","SSP1","MLT",88.858,89.837,90.129,89.825,89.699,89.742,89.785,89.828,90.381,90.946,92.368,93.645,94.072,94.93553761,95.68245095,96.31504247,96.8875888,97.81732729,98.4749976,98.93706667,99.25963917,99.48476656,99.66286328,99.77953747,99.85592834,99.90587976,99.93856991,99.95988838,99.97380676,99.98289355,99.98883269
"132","SSP1","MNE",12.723,15.515,18.788,22.566,26.853,31.622,36.813,42.325,48.037,53.365,58.544,62.465,64.14,66.94376429,69.49338961,71.94613858,74.23422063,76.15492635,77.77435867,79.26864981,80.52691612,81.69083902,82.74982939,83.7040022,84.52609077,85.23213005,86.8388152,88.35567163,89.67976762,90.89027706,91.95476244
"133","SSP1","PRT",31.195,32.96,34.955,36.866,38.804,40.779,42.785,45.298,47.915,51.109,54.399,57.522,60.567,63.15530642,65.63612927,67.96010203,70.12261244,72.17592294,74.04238864,75.71042063,77.18689289,78.47503062,79.61752562,80.68033336,81.66847722,82.53958811,83.42666702,84.19555269,84.88933237,85.49038303,87.07152815
"134","SSP1","SMR",43.2,46.037,48.9,54.402,59.8,71.484,81.231,88.291,90.4,91.664,93.44,94.453,95.74,96.67222473,97.19589517,98.03548259,98.62736877,99.04386868,99.33446493,99.53728322,99.69731964,99.802121,99.87057495,99.91539025,99.94474686,99.96390127,99.97643054,99.98459939,99.98994135,99.99343173,99.99571307
"135","SSP1","SRB",20.306,24.42,29.064,34.202,39.744,43.128,46.146,48.341,50.393,51.651,52.769,53.883,54.993,57.56446298,60.08911031,62.60545406,65.06777417,67.28797101,69.41549356,71.37678792,73.28531461,74.90528969,76.38407408,77.75733021,78.94511087,80.04375469,81.09490191,82.04727365,82.95917121,83.78743069,84.54097107
"136","SSP1","SVN",19.922,23.816,28.204,32.497,37.004,42.374,48.045,49.584,50.39,50.622,50.754,51.533,52.658,55.31392904,57.90154378,60.45373903,63.02244186,65.41687131,67.67311071,69.72212509,71.67353461,73.55677603,75.14924554,76.60870534,77.96545393,79.13527536,80.21514725,81.25077763,82.1926818,83.09076068,83.84221067
"137","SSP1","ESP",51.92,54.224,56.567,61.278,66.038,69.57,72.789,74.213,75.351,75.856,76.262,77.263,78.442,79.54676621,80.58123691,81.57906506,82.46599501,83.36468338,84.10682154,84.80980958,85.42870086,87.02020516,88.55124575,89.86471876,91.06662609,92.10282059,93.138457,94.07313479,94.92979655,95.67574512,96.31366627
"138","SSP1","MKD",23.431,28.429,34.02,40.355,47.079,50.569,53.469,55.696,57.789,59.587,58.548,57.532,57.089,59.55335585,62.03273331,64.55326067,66.8787691,69.06623611,71.01618059,72.84699646,74.42631401,75.95266125,77.34046536,78.53147476,79.59906651,80.63019455,81.62543075,82.49794693,83.39116741,84.16559289,84.86507845
"139","SSP1","BEL",91.466,91.977,92.46,93.137,93.843,94.48,95.381,95.93,96.377,96.777,97.129,97.403,97.651,98.35719185,98.85359313,99.20133207,99.44377328,99.63614229,99.76224314,99.8446565,99.89854187,99.93373744,99.95665766,99.97172534,99.98154313,99.9879544,99.99213506,99.99486313,99.99664313,99.99780858,99.99857082
"140","SSP1","FRA",55.232,58.164,61.88,67.071,71.055,72.926,73.282,73.65,74.056,74.912,75.871,77.13,78.369,79.44921089,80.4632577,81.44969449,82.36279687,83.27213116,84.02635009,84.75727765,85.3828056,86.98017619,88.52654567,89.84236269,91.05149233,92.07415497,93.09489211,94.0428432,94.91011089,95.65919856,96.30006458
