countrycode,year,gii,scenario
TCD,2035,0.708705497,SSP2
TCD,2035,0.738282111,SSP3
TCD,2035,0.730421755,SSP4
TCD,2035,0.610662178,SSP5
TCD,2040,0.567514334,SSP1
TCD,2040,0.701491027,SSP2
TCD,2040,0.739085918,SSP3
TCD,2040,0.730686824,SSP4
TCD,2040,0.564765718,SSP5
TCD,2045,0.484452064,SSP1
TCD,2045,0.661269665,SSP2
TCD,2045,0.739868147,SSP3
TCD,2045,0.730534603,SSP4
TCD,2045,0.480776996,SSP5
TCD,2050,0.402124425,SSP1
TCD,2050,0.652429007,SSP2
TCD,2050,0.740333832,SSP3
TCD,2050,0.730321178,SSP4
TCD,2050,0.398139211,SSP5
TCD,2055,0.325681087,SSP1
TCD,2055,0.612295281,SSP2
TCD,2055,0.74075796,SSP3
TCD,2055,0.730030675,SSP4
TCD,2055,0.321315172,SSP5
TCD,2060,0.22950112,SSP1
TCD,2060,0.574619698,SSP2
TCD,2060,0.74114037,SSP3
TCD,2060,0.729682408,SSP4
TCD,2060,0.225164475,SSP5
TCD,2065,0.179884969,SSP1
TCD,2065,0.572228442,SSP2
TCD,2065,0.741179658,SSP3
TCD,2065,0.729311337,SSP4
TCD,2065,0.175862609,SSP5
TCD,2070,0.139138736,SSP1
TCD,2070,0.533518104,SSP2
TCD,2070,0.741204627,SSP3
TCD,2070,0.728945152,SSP4
TCD,2070,0.135583555,SSP5
TCD,2075,0.093267181,SSP1
TCD,2075,0.531056311,SSP2
TCD,2075,0.741227582,SSP3
TCD,2075,0.728597922,SSP4
TCD,2075,0.090578413,SSP5
TCD,2080,0.070492528,SSP1
TCD,2080,0.491928024,SSP2
TCD,2080,0.741257616,SSP3
TCD,2080,0.728276665,SSP4
TCD,2080,0.068289181,SSP5
TCD,2085,0.052985269,SSP1
TCD,2085,0.489485735,SSP2
TCD,2085,0.741286978,SSP3
TCD,2085,0.727649048,SSP4
TCD,2085,0.051220297,SSP5
TCD,2090,0.039675038,SSP1
TCD,2090,0.450529023,SSP2
TCD,2090,0.741305317,SSP3
TCD,2090,0.727345296,SSP4
TCD,2090,0.038286018,SSP5
TCD,2095,0.029631376,SSP1
TCD,2095,0.412207291,SSP2
TCD,2095,0.741305137,SSP3
TCD,2095,0.727036086,SSP4
TCD,2095,0.02854397,SSP5
TCD,2100,0.022091204,SSP1
TCD,2100,0.374982662,SSP2
TCD,2100,0.740983077,SSP3
TCD,2100,0.726407144,SSP4
TCD,2100,0.021228243,SSP5
TGO,2020,0.532268143,SSP1
TGO,2020,0.571686561,SSP2
TGO,2020,0.608136085,SSP3
TGO,2020,0.608068001,SSP4
TGO,2020,0.532049241,SSP5
TGO,2025,0.458079244,SSP1
TGO,2025,0.535702819,SSP2
TGO,2025,0.573850819,SSP3
TGO,2025,0.573491534,SSP4
TGO,2025,0.457417582,SSP5
TGO,2030,0.350986399,SSP1
TGO,2030,0.498349872,SSP2
TGO,2030,0.574377135,SSP3
TGO,2030,0.573642098,SSP4
TGO,2030,0.349759676,SSP5
TGO,2035,0.28538742,SSP1
TGO,2035,0.460291466,SSP2
TGO,2035,0.574433729,SSP3
TGO,2035,0.536890396,SSP4
TGO,2035,0.283606374,SSP5
TGO,2040,0.202307676,SSP1
TGO,2040,0.421833285,SSP2
TGO,2040,0.574249795,SSP3
TGO,2040,0.535878461,SSP4
TGO,2040,0.200302162,SSP5
TGO,2045,0.13847545,SSP1
TGO,2045,0.383937074,SSP2
TGO,2045,0.573572672,SSP3
TGO,2045,0.534506906,SSP4
TGO,2045,0.136536841,SSP5
TGO,2050,0.092415663,SSP1
TGO,2050,0.347383909,SSP2
TGO,2050,0.536447058,SSP3
TGO,2050,0.496275312,SSP4
TGO,2050,0.090734255,SSP5
TGO,2055,0.060640222,SSP1
TGO,2055,0.282043141,SSP2
TGO,2055,0.535480724,SSP3
TGO,2055,0.494544381,SSP4
TGO,2055,0.059289264,SSP5
TGO,2060,0.045277038,SSP1
TGO,2060,0.251448082,SSP2
TGO,2060,0.534562058,SSP3
TGO,2060,0.45615355,SSP4
TGO,2060,0.044101045,SSP5
TGO,2065,0.029214105,SSP1
TGO,2065,0.198742851,SSP2
TGO,2065,0.533671314,SSP3
TGO,2065,0.454340149,SSP4
TGO,2065,0.028351042,SSP5
TGO,2070,0.018741021,SSP1
TGO,2070,0.154777953,SSP2
TGO,2070,0.532792461,SSP3
TGO,2070,0.416459641,SSP4
TGO,2070,0.018127981,SSP5
TGO,2075,0.011978192,SSP1
TGO,2075,0.119055428,SSP2
TGO,2075,0.531939116,SSP3
TGO,2075,0.379538719,SSP4
TGO,2075,0.011553683,SSP5
TGO,2080,0.008835064,SSP1
TGO,2080,0.103510692,SSP2
TGO,2080,0.531113644,SSP3
TGO,2080,0.377804456,SSP4
TGO,2080,0.008502106,SSP5
TGO,2085,0.00563,SSP1
TGO,2085,0.078465918,SSP2
TGO,2085,0.530302625,SSP3
TGO,2085,0.342302668,SSP4
TGO,2085,0.005407164,SSP5
TGO,2090,0.004150844,SSP1
TGO,2090,0.059062442,SSP2
TGO,2090,0.49282118,SSP3
TGO,2090,0.340646554,SSP4
TGO,2090,0.003980322,SSP5
TGO,2095,0.003061944,SSP1
TGO,2095,0.044213995,SSP2
TGO,2095,0.491986141,SSP3
TGO,2095,0.306922707,SSP4
TGO,2095,0.002932487,SSP5
TGO,2100,0.001952383,SSP1
TGO,2100,0.032961299,SSP2
TGO,2100,0.4911017,SSP3
TGO,2100,0.305352416,SSP4
TGO,2100,0.001867965,SSP5
THA,2020,0.192788673,SSP1
THA,2020,0.242892691,SSP2
THA,2020,0.333034835,SSP3
THA,2020,0.271382468,SSP4
THA,2020,0.192709681,SSP5
THA,2025,0.132154942,SSP1
THA,2025,0.191778202,SSP2
THA,2025,0.30012833,SSP3
THA,2025,0.242376697,SSP4
THA,2025,0.131982387,SSP5
THA,2030,0.088498158,SSP1
THA,2030,0.149297663,SSP2
THA,2030,0.299078831,SSP3
THA,2030,0.215603657,SSP4
THA,2030,0.088256339,SSP5
THA,2035,0.050760301,SSP1
THA,2035,0.114878009,SSP2
THA,2035,0.297970167,SSP3
THA,2035,0.169353246,SSP4
THA,2035,0.050532857,SSP5
THA,2040,0.032971371,SSP1
THA,2040,0.087505516,SSP2
THA,2040,0.266926,SSP3
THA,2040,0.148885003,SSP4
THA,2040,0.032766044,SSP5
THA,2045,0.02124304,SSP1
THA,2045,0.057648042,SSP2
THA,2045,0.265580427,SSP3
THA,2045,0.114681395,SSP4
THA,2045,0.021077455,SSP5
THA,2050,0.011789296,SSP1
THA,2050,0.043217118,SSP2
THA,2050,0.264377114,SSP3
THA,2050,0.100041357,SSP4
THA,2050,0.011681371,SSP5
THA,2055,0.007550323,SSP1
THA,2055,0.028009327,SSP2
THA,2055,0.263421138,SSP3
THA,2055,0.087192967,SSP4
THA,2055,0.007472424,SSP5
THA,2060,0.004840598,SSP1
THA,2060,0.020873872,SSP2
THA,2060,0.262646099,SSP3
THA,2060,0.06625367,SSP4
THA,2060,0.004780436,SSP5
THA,2065,0.002681731,SSP1
THA,2065,0.013456723,SSP2
THA,2065,0.26194236,SSP3
THA,2065,0.057561333,SSP4
THA,2065,0.00264086,SSP5
THA,2070,0.001719008,SSP1
THA,2070,0.010016277,SSP2
THA,2070,0.26127505,SSP3
THA,2070,0.049963407,SSP4
THA,2070,0.001687594,SSP5
THA,2075,0.001101213,SSP1
THA,2075,0.00644007,SSP2
THA,2075,0.289884074,SSP3
THA,2075,0.043325211,SSP4
THA,2075,0.001078026,SSP5
THA,2080,0.000816495,SSP1
THA,2080,0.00478557,SSP2
THA,2080,0.289205789,SSP3
THA,2080,0.037532257,SSP4
THA,2080,0.000797285,SSP5
THA,2085,0.00052266,SSP1
THA,2085,0.003553938,SSP2
THA,2085,0.288562253,SSP3
THA,2085,0.028176157,SSP4
THA,2085,0.000509212,SSP5
THA,2090,0.000387392,SSP1
THA,2090,0.002638202,SSP2
THA,2090,0.287937732,SSP3
THA,2090,0.024357144,SSP4
THA,2090,0.000376655,SSP5
THA,2095,0.000287139,SSP1
THA,2095,0.001957971,SSP2
THA,2095,0.287309717,SSP3
THA,2095,0.021044914,SSP4
THA,2095,0.000278659,SSP5
THA,2100,0.000212845,SSP1
THA,2100,0.001452968,SSP2
THA,2100,0.286668761,SSP3
THA,2100,0.01817516,SSP4
THA,2100,0.000206202,SSP5
TJK,2020,0.233267177,SSP1
TJK,2020,0.290069274,SSP2
TJK,2020,0.290429636,SSP3
TJK,2020,0.29045684,SSP4
TJK,2020,0.233080128,SSP5
TJK,2025,0.178770172,SSP1
TJK,2025,0.253235018,SSP2
TJK,2025,0.282638174,SSP3
TJK,2025,0.282825386,SSP4
TJK,2025,0.178460517,SSP5
TJK,2030,0.136268525,SSP1
TJK,2030,0.22182375,SSP2
TJK,2030,0.249012555,SSP3
TJK,2030,0.249457117,SSP4
TJK,2030,0.135893906,SSP5
TJK,2035,0.103627902,SSP1
TJK,2035,0.19491542,SSP2
TJK,2035,0.246087427,SSP3
TJK,2035,0.246801699,SSP4
TJK,2035,0.103215809,SSP5
TJK,2040,0.068642436,SSP1
TJK,2040,0.171527082,SSP2
TJK,2040,0.244447745,SSP3
TJK,2040,0.219208083,SSP4
TJK,2040,0.078210546,SSP5
TJK,2045,0.045056975,SSP1
TJK,2045,0.150889208,SSP2
TJK,2045,0.243517492,SSP3
TJK,2045,0.218467636,SSP4
TJK,2045,0.051427215,SSP5
TJK,2050,0.033854453,SSP1
TJK,2050,0.150336245,SSP2
TJK,2050,0.216944102,SSP3
TJK,2050,0.193992263,SSP4
TJK,2050,0.033528513,SSP5
TJK,2055,0.021981161,SSP1
TJK,2055,0.132092511,SSP2
TJK,2055,0.216468484,SSP3
TJK,2055,0.171701229,SSP4
TJK,2055,0.025065882,SSP5
TJK,2060,0.016414899,SSP1
TJK,2060,0.11575466,SSP2
TJK,2060,0.215991535,SSP3
TJK,2060,0.151474813,SSP4
TJK,2060,0.018691209,SSP5
TJK,2065,0.010583897,SSP1
TJK,2065,0.088597755,SSP2
TJK,2065,0.215498598,SSP3
TJK,2065,0.151036529,SSP4
TJK,2065,0.012036332,SSP5
TJK,2070,0.007875124,SSP1
TJK,2070,0.077132987,SSP2
TJK,2070,0.214975268,SSP3
TJK,2070,0.132710863,SSP4
TJK,2070,0.008941771,SSP5
TJK,2075,0.005058444,SSP1
TJK,2075,0.067026998,SSP2
TJK,2075,0.214417001,SSP3
TJK,2075,0.116279214,SSP4
TJK,2075,0.00573481,SSP5
TJK,2080,0.003756511,SSP1
TJK,2080,0.058157373,SSP2
TJK,2080,0.190190831,SSP3
TJK,2080,0.089005684,SSP4
TJK,2080,0.004251549,SSP5
TJK,2085,0.002788512,SSP1
TJK,2085,0.043819632,SSP2
TJK,2085,0.18963584,SSP3
TJK,2085,0.077509469,SSP4
TJK,2085,0.002721563,SSP5
TJK,2090,0.001787347,SSP1
TJK,2090,0.037898754,SSP2
TJK,2090,0.189070995,SSP3
TJK,2090,0.067395369,SSP4
TJK,2090,0.002015938,SSP5
TJK,2095,0.001326084,SSP1
TJK,2095,0.028407859,SSP2
TJK,2095,0.188502279,SSP3
TJK,2095,0.058525451,SSP4
TJK,2095,0.001493062,SSP5
TJK,2100,0.000983793,SSP1
TJK,2100,0.021242152,SSP2
TJK,2100,0.187932409,SSP3
TJK,2100,0.044141345,SSP4
TJK,2100,0.001105769,SSP5
TKM,2020,0.086523612,SSP1
TKM,2020,0.145657608,SSP2
TKM,2020,0.165004548,SSP3
TKM,2020,0.164990453,SSP4
TKM,2020,0.086470691,SSP5
TKM,2025,0.064748436,SSP1
TKM,2025,0.143365854,SSP2
TKM,2025,0.162582439,SSP3
TKM,2025,0.143638048,SSP4
TKM,2025,0.064649293,SSP5
TKM,2030,0.042114399,SSP1
TKM,2030,0.124902725,SSP2
TKM,2030,0.161017628,SSP3
TKM,2030,0.142367324,SSP4
TKM,2030,0.04199634,SSP5
TKM,2035,0.027301901,SSP1
TKM,2035,0.124036643,SSP2
TKM,2035,0.160037031,SSP3
TKM,2035,0.124733485,SSP4
TKM,2035,0.027184224,SSP5
TKM,2040,0.017658726,SSP1
TKM,2040,0.108421106,SSP2
TKM,2040,0.159392637,SSP3
TKM,2040,0.109228452,SSP4
TKM,2040,0.01755393,SSP5
TKM,2045,0.011399335,SSP1
TKM,2045,0.094666635,SSP2
TKM,2045,0.158918833,SSP3
TKM,2045,0.095522331,SSP4
TKM,2045,0.01130877,SSP5
TKM,2050,0.008495761,SSP1
TKM,2050,0.082530381,SSP2
TKM,2050,0.139897194,SSP3
TKM,2050,0.095324485,SSP4
TKM,2050,0.008409012,SSP5
TKM,2055,0.005466213,SSP1
TKM,2055,0.07182753,SSP2
TKM,2055,0.13954182,SSP3
TKM,2055,0.0832202,SSP4
TKM,2055,0.005397203,SSP5
TKM,2060,0.00406433,SSP1
TKM,2060,0.062408571,SSP2
TKM,2060,0.13917275,SSP3
TKM,2060,0.072519649,SSP4
TKM,2060,0.004003343,SSP5
TKM,2065,0.002608465,SSP1
TKM,2065,0.054144405,SSP2
TKM,2065,0.138788703,SSP3
TKM,2065,0.063089402,SSP4
TKM,2065,0.002563293,SSP5
TKM,2070,0.001936636,SSP1
TKM,2070,0.046913501,SSP2
TKM,2070,0.138389473,SSP3
TKM,2070,0.054798857,SSP4
TKM,2070,0.001898794,SSP5
TKM,2075,0.001437289,SSP1
TKM,2075,0.040602745,SSP2
TKM,2075,0.137979239,SSP3
TKM,2075,0.047530264,SSP4
TKM,2075,0.001406131,SSP5
TKM,2080,0.00106643,SSP1
TKM,2080,0.035110002,SSP2
TKM,2080,0.137561587,SSP3
TKM,2080,0.041176127,SSP4
TKM,2080,0.001041128,SSP5
TKM,2085,0.000791148,SSP1
TKM,2085,0.030337501,SSP2
TKM,2085,0.1371394,SSP3
TKM,2085,0.035635873,SSP4
TKM,2085,0.00077083,SSP5
TKM,2090,0.000586866,SSP1
TKM,2090,0.022701301,SSP2
TKM,2090,0.136711239,SSP3
TKM,2090,0.030814774,SSP4
TKM,2090,0.0005707,SSP5
TKM,2095,0.000504098,SSP1
TKM,2095,0.019581385,SSP2
TKM,2095,0.136277144,SSP3
TKM,2095,0.0230747,SSP4
TKM,2095,0.00048932,SSP5
TKM,2100,0.000433001,SSP1
TKM,2100,0.014611028,SSP2
TKM,2100,0.135838486,SSP3
TKM,2100,0.019915309,SSP4
TKM,2100,0.000362317,SSP5
TTO,2020,0.242333498,SSP1
TTO,2020,0.332071926,SSP2
TTO,2020,0.327569069,SSP3
TTO,2020,0.332306239,SSP4
TTO,2020,0.242236887,SSP5
TTO,2025,0.194554841,SSP1
TTO,2025,0.303557093,SSP2
TTO,2025,0.328215064,SSP3
TTO,2025,0.336037063,SSP4
TTO,2025,0.194365586,SSP5
TTO,2030,0.153488465,SSP1
TTO,2030,0.30534055,SSP2
TTO,2030,0.328554048,SSP3
TTO,2030,0.306695975,SSP4
TTO,2030,0.153216074,SSP5
TTO,2035,0.119171308,SSP1
TTO,2035,0.275436973,SSP2
TTO,2035,0.328013627,SSP3
TTO,2035,0.307710916,SSP4
TTO,2035,0.118839624,SSP5
TTO,2040,0.091364587,SSP1
TTO,2040,0.274812381,SSP2
TTO,2040,0.326863372,SSP3
TTO,2040,0.277198154,SSP4
TTO,2040,0.091006456,SSP5
TTO,2045,0.069414536,SSP1
TTO,2045,0.245611721,SSP2
TTO,2045,0.325498615,SSP3
TTO,2045,0.276516148,SSP4
TTO,2045,0.069061174,SSP5
TTO,2050,0.052420121,SSP1
TTO,2050,0.244618689,SSP2
TTO,2050,0.324237939,SSP3
TTO,2050,0.247449573,SSP4
TTO,2050,0.052093437,SSP5
TTO,2055,0.039427832,SSP1
TTO,2055,0.217651289,SSP2
TTO,2055,0.323141488,SSP3
TTO,2055,0.246859307,SSP4
TTO,2055,0.039139883,SSP5
TTO,2060,0.025634053,SSP1
TTO,2060,0.192935493,SSP2
TTO,2060,0.322195264,SSP3
TTO,2060,0.220101016,SSP4
TTO,2060,0.029308548,SSP5
TTO,2065,0.019156481,SSP1
TTO,2065,0.170428299,SSP2
TTO,2065,0.321344606,SSP3
TTO,2065,0.219600116,SSP4
TTO,2065,0.018950358,SSP5
TTO,2070,0.014287343,SSP1
TTO,2070,0.169748882,SSP2
TTO,2070,0.320541906,SSP3
TTO,2070,0.194970013,SSP4
TTO,2070,0.014100496,SSP5
TTO,2075,0.010638448,SSP1
TTO,2075,0.149424123,SSP2
TTO,2075,0.319760394,SSP3
TTO,2075,0.194427362,SSP4
TTO,2075,0.010473797,SSP5
TTO,2080,0.006838458,SSP1
TTO,2080,0.131139627,SSP2
TTO,2080,0.318993351,SSP3
TTO,2080,0.171960265,SSP4
TTO,2080,0.006716469,SSP5
TTO,2085,0.005079198,SSP1
TTO,2085,0.100695215,SSP2
TTO,2085,0.318236843,SSP3
TTO,2085,0.15161232,SSP4
TTO,2085,0.004977176,SSP5
TTO,2090,0.003769989,SSP1
TTO,2090,0.087756554,SSP2
TTO,2090,0.317479051,SSP3
TTO,2090,0.133292712,SSP4
TTO,2090,0.003686128,SSP5
TTO,2095,0.002797455,SSP1
TTO,2095,0.076341727,SSP2
TTO,2095,0.316708808,SSP3
TTO,2095,0.116891383,SSP4
TTO,2095,0.002729434,SSP5
TTO,2100,0.002075434,SSP1
TTO,2100,0.066304483,SSP2
TTO,2100,0.315923131,SSP3
TTO,2100,0.102269035,SSP4
TTO,2100,0.002020798,SSP5
TUN,2020,0.122168243,SSP1
TUN,2020,0.139684419,SSP2
TUN,2020,0.17824033,SSP3
TUN,2020,0.159052456,SSP4
TUN,2020,0.122098057,SSP5
TUN,2025,0.091312471,SSP1
TUN,2025,0.105040872,SSP2
TUN,2025,0.153247837,SSP3
TUN,2025,0.120453559,SSP4
TUN,2025,0.091159659,SSP5
TUN,2030,0.051339667,SSP1
TUN,2030,0.078133347,SSP2
TUN,2030,0.114268863,SSP3
TUN,2030,0.090320361,SSP4
TUN,2030,0.051165586,SSP5
TUN,2035,0.028331308,SSP1
TUN,2035,0.043520047,SSP2
TUN,2035,0.099818517,SSP3
TUN,2035,0.050418332,SSP4
TUN,2035,0.028176817,SSP5
TUN,2040,0.015770667,SSP1
TUN,2040,0.02817546,SSP2
TUN,2040,0.086780211,SSP3
TUN,2040,0.037791494,SSP4
TUN,2040,0.015650795,SSP5
TUN,2045,0.008724385,SSP1
TUN,2045,0.018127268,SSP2
TUN,2045,0.075201862,SSP3
TUN,2045,0.024447736,SSP4
TUN,2045,0.008640237,SSP5
TUN,2050,0.00557025,SSP1
TUN,2050,0.011623959,SSP2
TUN,2050,0.065076609,SSP3
TUN,2050,0.018180655,SSP4
TUN,2050,0.005506346,SSP5
TUN,2055,0.003558416,SSP1
TUN,2055,0.008614442,SSP2
TUN,2055,0.064630868,SSP3
TUN,2055,0.011689049,SSP4
TUN,2055,0.0035119,SSP5
TUN,2060,0.002276469,SSP1
TUN,2060,0.005523276,SSP2
TUN,2060,0.064288855,SSP3
TUN,2060,0.008686178,SSP4
TUN,2060,0.002243515,SSP5
TUN,2065,0.001259718,SSP1
TUN,2065,0.003543556,SSP2
TUN,2065,0.055780961,SSP3
TUN,2065,0.006458878,SSP4
TUN,2065,0.001239158,SSP5
TUN,2070,0.000807963,SSP1
TUN,2070,0.002274646,SSP2
TUN,2070,0.05561154,SSP3
TUN,2070,0.004151271,SSP4
TUN,2070,0.000792471,SSP5
TUN,2075,0.000518494,SSP1
TUN,2075,0.001460581,SSP2
TUN,2075,0.055471898,SSP3
TUN,2075,0.00308792,SSP4
TUN,2075,0.000506565,SSP5
TUN,2080,0.000332638,SSP1
TUN,2080,0.001086126,SSP2
TUN,2080,0.055345298,SSP3
TUN,2080,0.001984071,SSP4
TUN,2080,0.00032364,SSP5
TUN,2085,0.000213249,SSP1
TUN,2085,0.000697525,SSP2
TUN,2085,0.055220049,SSP3
TUN,2085,0.001475742,SSP4
TUN,2085,0.000206693,SSP5
TUN,2090,0.0001366,SSP1
TUN,2090,0.000518634,SSP2
TUN,2090,0.055087697,SSP3
TUN,2090,0.00109753,SSP4
TUN,2090,0.00013197,SSP5
TUN,2095,0.000101272,SSP1
TUN,2095,0.00038543,SSP2
TUN,2095,0.054945552,SSP3
TUN,2095,0.000945061,SSP4
TUN,2095,9.76E-05,SSP5
TUN,2100,7.51E-05,SSP1
TUN,2100,0.000286263,SSP2
TUN,2100,0.054797351,SSP3
TUN,2100,0.000702707,SSP4
TUN,2100,7.21E-05,SSP5
TUR,2020,0.252078236,SSP1
TUR,2020,0.313252215,SSP2
TUR,2020,0.392247993,SSP3
TUR,2020,0.392280358,SSP4
TUR,2020,0.251975909,SSP5
TUR,2025,0.173320486,SSP1
TUR,2025,0.27673046,SSP2
TUR,2025,0.389540361,SSP3
TUR,2025,0.3546015,SSP4
TUR,2025,0.173338407,SSP5
TUR,2030,0.101372802,SSP1
TUR,2030,0.215027745,SSP2
TUR,2030,0.386632577,SSP3
TUR,2030,0.320239025,SSP4
TUR,2030,0.101110266,SSP5
TUR,2035,0.077012835,SSP1
TUR,2035,0.19022031,SSP2
TUR,2035,0.384158351,SSP3
TUR,2035,0.318447636,SSP4
TUR,2035,0.07669206,SSP5
TUR,2040,0.050635821,SSP1
TUR,2040,0.148208681,SSP2
TUR,2040,0.347748195,SSP3
TUR,2040,0.286144307,SSP4
TUR,2040,0.050336961,SSP5
TUR,2045,0.032991958,SSP1
TUR,2045,0.129900148,SSP2
TUR,2045,0.346223279,SSP3
TUR,2045,0.285489659,SSP4
TUR,2045,0.032740873,SSP5
TUR,2050,0.021326414,SSP1
TUR,2050,0.099619639,SSP2
TUR,2050,0.344780801,SSP3
TUR,2050,0.255921642,SSP4
TUR,2050,0.021130622,SSP5
TUR,2055,0.013719398,SSP1
TUR,2055,0.086740588,SSP2
TUR,2055,0.343721286,SSP3
TUR,2055,0.228738149,SSP4
TUR,2055,0.013573282,SSP5
TUR,2060,0.008806969,SSP1
TUR,2060,0.065704217,SSP2
TUR,2060,0.342660419,SSP3
TUR,2060,0.228794218,SSP4
TUR,2060,0.00869368,SSP5
TUR,2065,0.005648986,SSP1
TUR,2065,0.04947451,SSP2
TUR,2065,0.341959937,SSP3
TUR,2065,0.203995761,SSP4
TUR,2065,0.005560902,SSP5
TUR,2070,0.004191272,SSP1
TUR,2070,0.042722419,SSP2
TUR,2070,0.341268131,SSP3
TUR,2070,0.181506486,SSP4
TUR,2070,0.004113892,SSP5
TUR,2075,0.002685762,SSP1
TUR,2075,0.032003429,SSP2
TUR,2075,0.340616202,SSP3
TUR,2075,0.182085145,SSP4
TUR,2075,0.002629031,SSP5
TUR,2080,0.001991771,SSP1
TUR,2080,0.023915627,SSP2
TUR,2080,0.34002155,SSP3
TUR,2080,0.161554095,SSP4
TUR,2080,0.001944936,SSP5
TUR,2085,0.001275625,SSP1
TUR,2085,0.017838674,SSP2
TUR,2085,0.339467186,SSP3
TUR,2085,0.161666816,SSP4
TUR,2085,0.001242872,SSP5
TUR,2090,0.000945923,SSP1
TUR,2090,0.013288675,SSP2
TUR,2090,0.338919687,SSP3
TUR,2090,0.142844881,SSP4
TUR,2090,0.000919777,SSP5
TUR,2095,0.000701523,SSP1
TUR,2095,0.009890175,SSP2
TUR,2095,0.338362344,SSP3
TUR,2095,0.126053324,SSP4
TUR,2095,0.00068086,SSP5
TUR,2100,0.000520266,SSP1
TUR,2100,0.008509379,SSP2
TUR,2100,0.337788579,SSP3
TUR,2100,0.110814428,SSP4
TUR,2100,0.000504068,SSP5
TZA,2020,0.512328394,SSP1
TZA,2020,0.551753588,SSP2
TZA,2020,0.589102352,SSP3
TZA,2020,0.589078811,SSP4
TZA,2020,0.512121715,SSP5
TZA,2025,0.509964103,SSP1
TZA,2025,0.550775216,SSP2
TZA,2025,0.55327503,SSP3
TZA,2025,0.553072339,SSP4
TZA,2025,0.509355961,SSP5
TZA,2030,0.471196925,SSP1
TZA,2030,0.549795716,SSP2
TZA,2030,0.553467201,SSP3
TZA,2030,0.55289372,SSP4
TZA,2030,0.469988437,SSP5
TZA,2035,0.397014654,SSP1
TZA,2035,0.548677948,SSP2
TZA,2035,0.553568093,SSP3
TZA,2035,0.552453763,SSP4
TZA,2035,0.395135912,SSP5
TZA,2040,0.360105578,SSP1
TZA,2040,0.510815978,SSP2
TZA,2040,0.553566474,SSP3
TZA,2040,0.551767174,SSP4
TZA,2040,0.357526834,SSP5
TZA,2045,0.293199207,SSP1
TZA,2045,0.509264849,SSP2
TZA,2045,0.553452311,SSP3
TZA,2045,0.550866665,SSP4
TZA,2045,0.290163728,SSP5
TZA,2050,0.234002636,SSP1
TZA,2050,0.507496637,SSP2
TZA,2050,0.553194874,SSP3
TZA,2050,0.549737771,SSP4
TZA,2050,0.230766752,SSP5
TZA,2055,0.183630476,SSP1
TZA,2055,0.468919965,SSP2
TZA,2055,0.552820361,SSP3
TZA,2055,0.54842649,SSP4
TZA,2055,0.180439185,SSP5
TZA,2060,0.125154709,SSP1
TZA,2060,0.466931696,SSP2
TZA,2060,0.552411309,SSP3
TZA,2060,0.547041253,SSP4
TZA,2060,0.122495547,SSP5
TZA,2065,0.095383455,SSP1
TZA,2065,0.428655341,SSP2
TZA,2065,0.552026154,SSP3
TZA,2065,0.545680259,SSP4
TZA,2065,0.093053584,SSP5
TZA,2070,0.072160251,SSP1
TZA,2070,0.391190438,SSP2
TZA,2070,0.551699461,SSP3
TZA,2070,0.544402183,SSP4
TZA,2070,0.070191325,SSP5
TZA,2075,0.047233321,SSP1
TZA,2075,0.38920906,SSP2
TZA,2075,0.551419861,SSP3
TZA,2075,0.54320609,SSP4
TZA,2075,0.052678805,SSP5
TZA,2080,0.035325795,SSP1
TZA,2080,0.352969911,SSP2
TZA,2080,0.551174192,SSP3
TZA,2080,0.542079275,SSP4
TZA,2080,0.034190481,SSP5
TZA,2085,0.026349994,SSP1
TZA,2085,0.31828626,SSP2
TZA,2085,0.550935802,SSP3
TZA,2085,0.540990286,SSP4
TZA,2085,0.025454871,SSP5
TZA,2090,0.019619113,SSP1
TZA,2090,0.285450626,SSP2
TZA,2090,0.550667545,SSP3
TZA,2090,0.539898219,SSP4
TZA,2090,0.018921937,SSP5
TZA,2095,0.01459086,SSP1
TZA,2095,0.254711411,SSP2
TZA,2095,0.550380126,SSP3
TZA,2095,0.538811261,SSP4
TZA,2095,0.014052989,SSP5
TZA,2100,0.010844472,SSP1
TZA,2100,0.22623697,SSP2
TZA,2100,0.550065934,SSP3
TZA,2100,0.537720212,SSP4
TZA,2100,0.010428596,SSP5
UGA,2020,0.457399685,SSP1
UGA,2020,0.496597381,SSP2
UGA,2020,0.584480503,SSP3
UGA,2020,0.582095976,SSP4
UGA,2020,0.457186745,SSP5
UGA,2025,0.418286265,SSP1
UGA,2025,0.495124285,SSP2
UGA,2025,0.581938576,SSP3
UGA,2025,0.578155858,SSP4
UGA,2025,0.417662808,SSP5
UGA,2030,0.346259776,SSP1
UGA,2030,0.493572731,SSP2
UGA,2030,0.579841906,SSP3
UGA,2030,0.575246879,SSP4
UGA,2030,0.345099689,SSP5
UGA,2035,0.311106006,SSP1
UGA,2035,0.45525851,SSP2
UGA,2035,0.578063925,SSP3
UGA,2035,0.533216103,SSP4
UGA,2035,0.309336135,SSP5
UGA,2040,0.249393871,SSP1
UGA,2040,0.453349674,SSP2
UGA,2040,0.577071474,SSP3
UGA,2040,0.532279518,SSP4
UGA,2040,0.247208243,SSP5
UGA,2045,0.174221497,SSP1
UGA,2045,0.415227704,SSP2
UGA,2045,0.576452724,SSP3
UGA,2045,0.53121365,SSP4
UGA,2045,0.172044697,SSP5
UGA,2050,0.134298962,SSP1
UGA,2050,0.413028722,SSP2
