ccode,year,ssp,hc.source,extreme.Poor,gdp.capita
CUB,2027,SSP2,regression,90632,37816.86
CUB,2027,SSP3,regression,94652,36817.63
CUB,2027,SSP4,regression,91063,37474.16
CUB,2027,SSP5,regression,85162,39599.6
CUB,2028,SSP1,regression,81684,40243.22
CUB,2028,SSP2,regression,84527,39151.54
CUB,2028,SSP3,regression,89088,37888.96
CUB,2028,SSP4,regression,84959,38735.18
CUB,2028,SSP5,regression,78299,41464.97
CUB,2029,SSP1,regression,75706,41897.28
CUB,2029,SSP2,regression,78856,40533.33
CUB,2029,SSP3,regression,83868,38991.46
CUB,2029,SSP4,regression,79283,40038.63
CUB,2029,SSP5,regression,72024,43418.22
CUB,2030,SSP1,regression,70192,43619.32
CUB,2030,SSP2,regression,73585,41963.89
CUB,2030,SSP3,regression,78968,40126.04
CUB,2030,SSP4,regression,74006,41385.94
CUB,2030,SSP5,regression,66284,45463.47
CUB,2031,SSP1,regression,65069,45387.39
CUB,2031,SSP2,regression,68672,43397.52
CUB,2031,SSP3,regression,74392,41223.93
CUB,2031,SSP4,regression,69068,42738.54
CUB,2031,SSP5,regression,60981,47592.56
CYP,2015,SSP1,survey,583,22948.77
CYP,2015,SSP2,survey,583,22948.77
CYP,2015,SSP3,survey,583,22948.77
CYP,2015,SSP4,survey,583,22948.77
CYP,2015,SSP5,survey,583,22948.77
CYP,2016,SSP1,survey,588,23372.98
CYP,2016,SSP2,survey,588,23372.98
CYP,2016,SSP3,survey,588,23372.98
CYP,2016,SSP4,survey,588,23372.98
CYP,2016,SSP5,survey,588,23372.98
CYP,2017,SSP1,survey,594,23746.52
CYP,2017,SSP2,survey,594,23746.52
CYP,2017,SSP3,survey,594,23746.52
CYP,2017,SSP4,survey,594,23746.52
CYP,2017,SSP5,survey,594,23746.52
CYP,2018,SSP1,survey,588,24073.55
CYP,2018,SSP2,survey,588,24073.55
CYP,2018,SSP3,survey,588,24073.55
CYP,2018,SSP4,survey,588,24073.55
CYP,2018,SSP5,survey,588,24073.55
CYP,2019,SSP1,survey,585,24386.33
CYP,2019,SSP2,survey,585,24386.33
CYP,2019,SSP3,survey,585,24386.33
CYP,2019,SSP4,survey,585,24386.33
CYP,2019,SSP5,survey,585,24386.33
CYP,2020,SSP1,survey,581,24689.52
CYP,2020,SSP2,survey,581,24689.52
CYP,2020,SSP3,survey,581,24689.52
CYP,2020,SSP4,survey,581,24689.52
CYP,2020,SSP5,survey,581,24689.52
CYP,2021,SSP1,survey,576,25010.37
CYP,2021,SSP2,survey,576,25010.37
CYP,2021,SSP3,survey,576,25010.37
CYP,2021,SSP4,survey,576,25010.37
CYP,2021,SSP5,survey,576,25010.37
CYP,2022,SSP1,survey,570,25346.61
CYP,2022,SSP2,survey,570,25346.61
CYP,2022,SSP3,survey,570,25346.61
CYP,2022,SSP4,survey,570,25346.61
CYP,2022,SSP5,survey,570,25346.61
CYP,2023,SSP1,survey,577,25295.08
CYP,2023,SSP2,survey,579,25265
CYP,2023,SSP3,survey,576,25303.6
CYP,2023,SSP4,survey,577,25293.18
CYP,2023,SSP5,survey,581,25231.55
CYP,2024,SSP1,survey,584,25243.66
CYP,2024,SSP2,survey,587,25183.66
CYP,2024,SSP3,survey,582,25260.66
CYP,2024,SSP4,survey,584,25239.86
CYP,2024,SSP5,survey,592,25117
CYP,2025,SSP1,survey,592,25192.34
CYP,2025,SSP2,survey,596,25102.58
CYP,2025,SSP3,survey,589,25217.79
CYP,2025,SSP4,survey,591,25186.66
CYP,2025,SSP5,survey,603,25002.98
CYP,2026,SSP1,survey,597,25172.52
CYP,2026,SSP2,survey,604,25042.51
CYP,2026,SSP3,survey,594,25189.91
CYP,2026,SSP4,survey,596,25165.17
CYP,2026,SSP5,survey,612,24933.24
CYP,2027,SSP1,survey,602,25152.71
CYP,2027,SSP2,survey,611,24982.59
CYP,2027,SSP3,survey,599,25162.06
CYP,2027,SSP4,survey,602,25143.7
CYP,2027,SSP5,survey,621,24863.7
CYP,2028,SSP1,survey,608,25132.92
CYP,2028,SSP2,survey,619,24922.81
CYP,2028,SSP3,survey,604,25134.23
CYP,2028,SSP4,survey,607,25122.24
CYP,2028,SSP5,survey,630,24794.35
CYP,2029,SSP1,survey,613,25113.15
CYP,2029,SSP2,survey,627,24863.18
CYP,2029,SSP3,survey,610,25106.44
CYP,2029,SSP4,survey,612,25100.81
CYP,2029,SSP5,survey,639,24725.19
CYP,2030,SSP1,survey,619,25093.39
CYP,2030,SSP2,survey,635,24803.69
CYP,2030,SSP3,survey,615,25078.68
CYP,2030,SSP4,survey,618,25079.39
CYP,2030,SSP5,survey,648,24656.23
CYP,2031,SSP1,survey,623,25090.92
CYP,2031,SSP2,survey,641,24763.16
CYP,2031,SSP3,survey,619,25071.43
CYP,2031,SSP4,survey,622,25078.03
CYP,2031,SSP5,survey,655,24612.15
CZE,2015,SSP1,survey,21410,30111.99
CZE,2015,SSP2,survey,21410,30111.99
CZE,2015,SSP3,survey,21410,30111.99
CZE,2015,SSP4,survey,21410,30111.99
CZE,2015,SSP5,survey,21410,30111.99
CZE,2016,SSP1,survey,21136,30822.84
CZE,2016,SSP2,survey,21136,30822.84
CZE,2016,SSP3,survey,21136,30822.84
CZE,2016,SSP4,survey,21136,30822.84
CZE,2016,SSP5,survey,21136,30822.84
CZE,2017,SSP1,survey,20831,31677.9
CZE,2017,SSP2,survey,20831,31677.9
CZE,2017,SSP3,survey,20831,31677.9
CZE,2017,SSP4,survey,20831,31677.9
CZE,2017,SSP5,survey,20831,31677.9
CZE,2018,SSP1,survey,20616,32335.16
CZE,2018,SSP2,survey,20616,32335.16
CZE,2018,SSP3,survey,20616,32335.16
CZE,2018,SSP4,survey,20616,32335.16
CZE,2018,SSP5,survey,20616,32335.16
CZE,2019,SSP1,survey,20259,33046.21
CZE,2019,SSP2,survey,20259,33046.21
CZE,2019,SSP3,survey,20259,33046.21
CZE,2019,SSP4,survey,20259,33046.21
CZE,2019,SSP5,survey,20259,33046.21
CZE,2020,SSP1,survey,20049,33780.66
CZE,2020,SSP2,survey,20049,33780.66
CZE,2020,SSP3,survey,20049,33780.66
CZE,2020,SSP4,survey,20049,33780.66
CZE,2020,SSP5,survey,20049,33780.66
CZE,2021,SSP1,survey,19831,34562.94
CZE,2021,SSP2,survey,19831,34562.94
CZE,2021,SSP3,survey,19831,34562.94
CZE,2021,SSP4,survey,19831,34562.94
CZE,2021,SSP5,survey,19831,34562.94
CZE,2022,SSP1,survey,19615,35367.16
CZE,2022,SSP2,survey,19615,35367.16
CZE,2022,SSP3,survey,19615,35367.16
CZE,2022,SSP4,survey,19615,35367.16
CZE,2022,SSP5,survey,19615,35367.16
CZE,2023,SSP1,survey,19563,35880.81
CZE,2023,SSP2,survey,19555,35856.47
CZE,2023,SSP3,survey,19459,35912.11
CZE,2023,SSP4,survey,19521,35907.3
CZE,2023,SSP5,survey,19629,35870.91
CZE,2024,SSP1,survey,19514,36401.91
CZE,2024,SSP2,survey,19498,36352.55
CZE,2024,SSP3,survey,19307,36465.45
CZE,2024,SSP4,survey,19429,36455.68
CZE,2024,SSP5,survey,19645,36381.83
CZE,2025,SSP1,survey,19466,36930.59
CZE,2025,SSP2,survey,19442,36855.49
CZE,2025,SSP3,survey,19158,37027.32
CZE,2025,SSP4,survey,19340,37012.44
CZE,2025,SSP5,survey,19663,36900.03
CZE,2026,SSP1,survey,19391,37534.48
CZE,2026,SSP2,survey,19362,37412.66
CZE,2026,SSP3,survey,18973,37632.76
CZE,2026,SSP4,survey,19218,37636.01
CZE,2026,SSP5,survey,19656,37509.17
CZE,2027,SSP1,survey,19319,38148.25
CZE,2027,SSP2,survey,19284,37978.26
CZE,2027,SSP3,survey,18793,38248.1
CZE,2027,SSP4,survey,19098,38270.08
CZE,2027,SSP5,survey,19652,38128.37
CZE,2028,SSP1,survey,19249,38772.05
CZE,2028,SSP2,survey,19208,38552.41
CZE,2028,SSP3,survey,18616,38873.5
CZE,2028,SSP4,survey,18982,38914.83
CZE,2028,SSP5,survey,19649,38757.79
CZE,2029,SSP1,survey,19181,39406.05
CZE,2029,SSP2,survey,19134,39135.24
CZE,2029,SSP3,survey,18443,39509.12
CZE,2029,SSP4,survey,18868,39570.45
CZE,2029,SSP5,survey,19649,39397.6
CZE,2030,SSP1,survey,19116,40050.42
CZE,2030,SSP2,survey,19063,39726.88
CZE,2030,SSP3,survey,18273,40155.14
CZE,2030,SSP4,survey,18758,40237.11
CZE,2030,SSP5,survey,19652,40047.97
CZE,2031,SSP1,survey,19034,40741.04
CZE,2031,SSP2,survey,18970,40368.17
CZE,2031,SSP3,survey,18082,40836.55
CZE,2031,SSP4,survey,18630,40942.03
CZE,2031,SSP5,survey,19634,40758.93
DEU,2015,SSP1,survey,104499,44931.29
DEU,2015,SSP2,survey,104499,44931.29
DEU,2015,SSP3,survey,104499,44931.29
DEU,2015,SSP4,survey,104499,44931.29
DEU,2015,SSP5,survey,104499,44931.29
DEU,2016,SSP1,survey,103668,45731.88
DEU,2016,SSP2,survey,103668,45731.88
DEU,2016,SSP3,survey,103668,45731.88
DEU,2016,SSP4,survey,103668,45731.88
DEU,2016,SSP5,survey,103668,45731.88
DEU,2017,SSP1,survey,102851,46505.79
DEU,2017,SSP2,survey,102851,46505.79
DEU,2017,SSP3,survey,102851,46505.79
DEU,2017,SSP4,survey,102851,46505.79
DEU,2017,SSP5,survey,102851,46505.79
DEU,2018,SSP1,survey,102048,47262.37
DEU,2018,SSP2,survey,102048,47262.37
DEU,2018,SSP3,survey,102048,47262.37
DEU,2018,SSP4,survey,102048,47262.37
DEU,2018,SSP5,survey,102048,47262.37
DEU,2019,SSP1,survey,101296,47982.22
DEU,2019,SSP2,survey,101296,47982.22
DEU,2019,SSP3,survey,101296,47982.22
DEU,2019,SSP4,survey,101296,47982.22
DEU,2019,SSP5,survey,101296,47982.22
DEU,2020,SSP1,survey,100618,48651.29
DEU,2020,SSP2,survey,100618,48651.29
DEU,2020,SSP3,survey,100618,48651.29
DEU,2020,SSP4,survey,100618,48651.29
DEU,2020,SSP5,survey,100618,48651.29
DEU,2021,SSP1,survey,99990,49292.74
DEU,2021,SSP2,survey,99990,49292.74
DEU,2021,SSP3,survey,99990,49292.74
DEU,2021,SSP4,survey,99990,49292.74
DEU,2021,SSP5,survey,99990,49292.74
DEU,2022,SSP1,survey,99392,49920.07
DEU,2022,SSP2,survey,99392,49920.07
DEU,2022,SSP3,survey,99392,49920.07
DEU,2022,SSP4,survey,99392,49920.07
DEU,2022,SSP5,survey,99392,49920.07
DEU,2023,SSP1,survey,98924,50569.05
DEU,2023,SSP2,survey,98875,50519.03
DEU,2023,SSP3,survey,98577,50460.31
DEU,2023,SSP4,survey,98713,50599.88
DEU,2023,SSP5,survey,99092,50664.97
DEU,2024,SSP1,survey,98467,51226.48
DEU,2024,SSP2,survey,98369,51125.18
DEU,2024,SSP3,survey,97776,51006.4
DEU,2024,SSP4,survey,98048,51288.95
DEU,2024,SSP5,survey,98804,51421
DEU,2025,SSP1,survey,98021,51892.45
DEU,2025,SSP2,survey,97872,51738.6
DEU,2025,SSP3,survey,96986,51558.39
DEU,2025,SSP4,survey,97396,51987.4
DEU,2025,SSP5,survey,98528,52188.3
DEU,2026,SSP1,survey,97487,52688.1
DEU,2026,SSP2,survey,97315,52426.14
DEU,2026,SSP3,survey,96099,52122.41
DEU,2026,SSP4,survey,96638,52781.41
DEU,2026,SSP5,survey,98156,53176.93
DEU,2027,SSP1,survey,96966,53495.94
DEU,2027,SSP2,survey,96769,53122.82
DEU,2027,SSP3,survey,95226,52692.6
DEU,2027,SSP4,survey,95896,53587.55
DEU,2027,SSP5,survey,97801,54184.28
DEU,2028,SSP1,survey,96459,54316.17
DEU,2028,SSP2,survey,96234,53828.76
DEU,2028,SSP3,survey,94365,53269.03
DEU,2028,SSP4,survey,95171,54406
DEU,2028,SSP5,survey,97463,55210.71
DEU,2029,SSP1,survey,95965,55148.98
DEU,2029,SSP2,survey,95710,54544.08
DEU,2029,SSP3,survey,93518,53851.77
DEU,2029,SSP4,survey,94461,55236.94
DEU,2029,SSP5,survey,97142,56256.59
DEU,2030,SSP1,survey,95484,55994.56
DEU,2030,SSP2,survey,95197,55268.9
DEU,2030,SSP3,survey,92684,54440.87
DEU,2030,SSP4,survey,93766,56080.58
DEU,2030,SSP5,survey,96837,57322.28
DEU,2031,SSP1,survey,94905,57021.71
DEU,2031,SSP2,survey,94583,56147.88
DEU,2031,SSP3,survey,91740,55128.54
DEU,2031,SSP4,survey,92987,57059.16
DEU,2031,SSP5,survey,96429,58635.56
DJI,2015,SSP1,survey,172194,3279.53
DJI,2015,SSP2,survey,172194,3279.53
DJI,2015,SSP3,survey,172194,3279.53
DJI,2015,SSP4,survey,172194,3279.53
DJI,2015,SSP5,survey,172194,3279.53
DJI,2016,SSP1,survey,160258,3447.13
DJI,2016,SSP2,survey,160258,3447.13
DJI,2016,SSP3,survey,160258,3447.13
DJI,2016,SSP4,survey,160258,3447.13
DJI,2016,SSP5,survey,160258,3447.13
DJI,2017,SSP1,survey,147389,3640.74
DJI,2017,SSP2,survey,147389,3640.74
DJI,2017,SSP3,survey,147389,3640.74
DJI,2017,SSP4,survey,147389,3640.74
DJI,2017,SSP5,survey,147389,3640.74
DJI,2018,SSP1,survey,135075,3845.8
DJI,2018,SSP2,survey,135075,3845.8
DJI,2018,SSP3,survey,135075,3845.8
DJI,2018,SSP4,survey,135075,3845.8
DJI,2018,SSP5,survey,135075,3845.8
DJI,2019,SSP1,survey,123280,4063.19
DJI,2019,SSP2,survey,123280,4063.19
DJI,2019,SSP3,survey,123280,4063.19
DJI,2019,SSP4,survey,123280,4063.19
DJI,2019,SSP5,survey,123280,4063.19
DJI,2020,SSP1,survey,114139,4253.68
DJI,2020,SSP2,survey,114139,4253.68
DJI,2020,SSP3,survey,114139,4253.68
DJI,2020,SSP4,survey,114139,4253.68
DJI,2020,SSP5,survey,114139,4253.68
DJI,2021,SSP1,survey,105343,4454.18
DJI,2021,SSP2,survey,105343,4454.18
DJI,2021,SSP3,survey,105343,4454.18
DJI,2021,SSP4,survey,105343,4454.18
DJI,2021,SSP5,survey,105343,4454.18
DJI,2022,SSP1,survey,96864,4665.37
DJI,2022,SSP2,survey,96864,4665.37
DJI,2022,SSP3,survey,96864,4665.37
DJI,2022,SSP4,survey,96864,4665.37
DJI,2022,SSP5,survey,96864,4665.37
DJI,2023,SSP1,survey,88764,4888.49
DJI,2023,SSP2,survey,90096,4857.74
DJI,2023,SSP3,survey,91715,4821.1
DJI,2023,SSP4,survey,91652,4822.94
DJI,2023,SSP5,survey,87990,4907.94
DJI,2024,SSP1,survey,81148,5122.29
DJI,2024,SSP2,survey,83659,5058.05
DJI,2024,SSP3,survey,86701,4982.03
DJI,2024,SSP4,survey,86537,4985.85
DJI,2024,SSP5,survey,79700,5163.12
DJI,2025,SSP1,survey,73964,5367.28
DJI,2025,SSP2,survey,77499,5266.62
DJI,2025,SSP3,survey,81920,5148.34
DJI,2025,SSP4,survey,81687,5154.25
DJI,2025,SSP5,survey,71946,5431.58
DJI,2026,SSP1,survey,65869,5668.78
DJI,2026,SSP2,survey,70825,5506.77
DJI,2026,SSP3,survey,77041,5323.07
DJI,2026,SSP4,survey,76503,5338.52
DJI,2026,SSP5,survey,63054,5773.84
DJI,2027,SSP1,survey,58477,5987.22
DJI,2027,SSP2,survey,64640,5757.87
DJI,2027,SSP3,survey,72348,5503.73
DJI,2027,SSP4,survey,71554,5529.39
DJI,2027,SSP5,survey,55052,6137.68
DJI,2028,SSP1,survey,51769,6323.56
DJI,2028,SSP2,survey,58853,6020.41
DJI,2028,SSP3,survey,67896,5690.52
DJI,2028,SSP4,survey,66838,5727.07
DJI,2028,SSP5,survey,47908,6524.44
DJI,2029,SSP1,survey,45722,6678.78
DJI,2029,SSP2,survey,53486,6294.93
DJI,2029,SSP3,survey,63628,5883.65
DJI,2029,SSP4,survey,62354,5931.83
DJI,2029,SSP5,survey,41600,6935.57
DJI,2030,SSP1,survey,40309,7053.96
DJI,2030,SSP2,survey,48529,6581.97
DJI,2030,SSP3,survey,59563,6083.34
DJI,2030,SSP4,survey,58101,6143.9
DJI,2030,SSP5,survey,36023,7372.61
DJI,2031,SSP1,survey,35152,7473.62
DJI,2031,SSP2,survey,43695,6896.85
DJI,2031,SSP3,survey,55500,6294.23
DJI,2031,SSP4,survey,53812,6371.36
DJI,2031,SSP5,survey,30781,7870.31
DNK,2015,SSP1,survey,48576,44279.17
DNK,2015,SSP2,survey,48576,44279.17
DNK,2015,SSP3,survey,48576,44279.17
DNK,2015,SSP4,survey,48576,44279.17
DNK,2015,SSP5,survey,48576,44279.17
DNK,2016,SSP1,survey,48693,44612.1
DNK,2016,SSP2,survey,48693,44612.1
DNK,2016,SSP3,survey,48693,44612.1
DNK,2016,SSP4,survey,48693,44612.1
DNK,2016,SSP5,survey,48693,44612.1
DNK,2017,SSP1,survey,48773,45102.56
DNK,2017,SSP2,survey,48773,45102.56
DNK,2017,SSP3,survey,48773,45102.56
DNK,2017,SSP4,survey,48773,45102.56
DNK,2017,SSP5,survey,48773,45102.56
DNK,2018,SSP1,survey,48831,45702.72
DNK,2018,SSP2,survey,48831,45702.72
DNK,2018,SSP3,survey,48831,45702.72
DNK,2018,SSP4,survey,48831,45702.72
DNK,2018,SSP5,survey,48831,45702.72
DNK,2019,SSP1,survey,48884,46354.79
DNK,2019,SSP2,survey,48884,46354.79
DNK,2019,SSP3,survey,48884,46354.79
DNK,2019,SSP4,survey,48884,46354.79
DNK,2019,SSP5,survey,48884,46354.79
DNK,2020,SSP1,survey,48938,47045.02
DNK,2020,SSP2,survey,48938,47045.02
DNK,2020,SSP3,survey,48938,47045.02
DNK,2020,SSP4,survey,48938,47045.02
DNK,2020,SSP5,survey,48938,47045.02
DNK,2021,SSP1,survey,49005,47717.61
DNK,2021,SSP2,survey,49005,47717.61
DNK,2021,SSP3,survey,49005,47717.61
DNK,2021,SSP4,survey,49005,47717.61
DNK,2021,SSP5,survey,49005,47717.61
DNK,2022,SSP1,survey,49078,48400.64
DNK,2022,SSP2,survey,49078,48400.64
DNK,2022,SSP3,survey,49078,48400.64
DNK,2022,SSP4,survey,49078,48400.64
DNK,2022,SSP5,survey,49078,48400.64
DNK,2023,SSP1,survey,49275,48844.45
DNK,2023,SSP2,survey,49237,48826.66
DNK,2023,SSP3,survey,49020,48917.69
DNK,2023,SSP4,survey,49141,48907.19
DNK,2023,SSP5,survey,49439,48800.91
DNK,2024,SSP1,survey,49473,49292.33
DNK,2024,SSP2,survey,49398,49256.43
DNK,2024,SSP3,survey,48963,49440.27
DNK,2024,SSP4,survey,49205,49419.05
DNK,2024,SSP5,survey,49804,49204.48
DNK,2025,SSP1,survey,49674,49744.31
DNK,2025,SSP2,survey,49560,49689.98
DNK,2025,SSP3,survey,48908,49968.42
DNK,2025,SSP4,survey,49270,49936.26
DNK,2025,SSP5,survey,50171,49611.4
DNK,2026,SSP1,survey,49863,50261.67
DNK,2026,SSP2,survey,49715,50153.17
DNK,2026,SSP3,survey,48800,50516.46
DNK,2026,SSP4,survey,49290,50515.26
DNK,2026,SSP5,survey,50553,50108.28
DNK,2027,SSP1,survey,50054,50784.41
DNK,2027,SSP2,survey,49870,50620.67
DNK,2027,SSP3,survey,48694,51070.51
DNK,2027,SSP4,survey,49311,51100.98
DNK,2027,SSP5,survey,50939,50610.15
DNK,2028,SSP1,survey,50247,51312.59
DNK,2028,SSP2,survey,50027,51092.53
DNK,2028,SSP3,survey,48589,51630.63
DNK,2028,SSP4,survey,49334,51693.49
DNK,2028,SSP5,survey,51328,51117.04
DNK,2029,SSP1,survey,50441,51846.26
DNK,2029,SSP2,survey,50185,51568.79
DNK,2029,SSP3,survey,48485,52196.9
DNK,2029,SSP4,survey,49357,52292.87
DNK,2029,SSP5,survey,51721,51629
DNK,2030,SSP1,survey,50637,52385.48
DNK,2030,SSP2,survey,50344,52049.49
DNK,2030,SSP3,survey,48382,52769.38
DNK,2030,SSP4,survey,49382,52899.2
DNK,2030,SSP5,survey,52118,52146.1
DNK,2031,SSP1,survey,50807,52995.83
DNK,2031,SSP2,survey,50475,52589.18
DNK,2031,SSP3,survey,48240,53372.66
DNK,2031,SSP4,survey,49375,53554.39
DNK,2031,SSP5,survey,52487,52764.08
DOM,2015,SSP1,survey,78414,13371.57
DOM,2015,SSP2,survey,78414,13371.57
DOM,2015,SSP3,survey,78414,13371.57
DOM,2015,SSP4,survey,78414,13371.57
DOM,2015,SSP5,survey,78414,13371.57
DOM,2016,SSP1,survey,36673,14088.8
DOM,2016,SSP2,survey,36673,14088.8
DOM,2016,SSP3,survey,36673,14088.8
DOM,2016,SSP4,survey,36673,14088.8
DOM,2016,SSP5,survey,36673,14088.8
DOM,2017,SSP1,survey,18003,14672.98
DOM,2017,SSP2,survey,18003,14672.98
DOM,2017,SSP3,survey,18003,14672.98
DOM,2017,SSP4,survey,18003,14672.98
DOM,2017,SSP5,survey,18003,14672.98
DOM,2018,SSP1,survey,8471,15242.91
DOM,2018,SSP2,survey,8471,15242.91
DOM,2018,SSP3,survey,8471,15242.91
DOM,2018,SSP4,survey,8471,15242.91
DOM,2018,SSP5,survey,8471,15242.91
DOM,2019,SSP1,survey,3420,15840.07
DOM,2019,SSP2,survey,3420,15840.07
DOM,2019,SSP3,survey,3420,15840.07
DOM,2019,SSP4,survey,3420,15840.07
DOM,2019,SSP5,survey,3420,15840.07
DOM,2020,SSP1,survey,1388,16465.79
DOM,2020,SSP2,survey,1388,16465.79
DOM,2020,SSP3,survey,1388,16465.79
DOM,2020,SSP4,survey,1388,16465.79
DOM,2020,SSP5,survey,1388,16465.79
DOM,2021,SSP1,survey,701,17121.51
DOM,2021,SSP2,survey,701,17121.51
DOM,2021,SSP3,survey,701,17121.51
DOM,2021,SSP4,survey,701,17121.51
DOM,2021,SSP5,survey,701,17121.51
DOM,2022,SSP1,survey,354,17808.79
DOM,2022,SSP2,survey,354,17808.79
DOM,2022,SSP3,survey,354,17808.79
DOM,2022,SSP4,survey,354,17808.79
DOM,2022,SSP5,survey,354,17808.79
DOM,2023,SSP1,survey,178,18458.74
DOM,2023,SSP2,survey,178,18359.64
DOM,2023,SSP3,survey,179,18239.22
DOM,2023,SSP4,survey,178,18309.61
DOM,2023,SSP5,survey,89,18515.92
DOM,2024,SSP1,survey,90,19132.4
DOM,2024,SSP2,survey,90,18927.53
DOM,2024,SSP3,survey,91,18680.05
DOM,2024,SSP4,survey,90,18824.51
DOM,2024,SSP5,survey,45,19251.12
DOM,2025,SSP1,survey,45,19830.65
DOM,2025,SSP2,survey,45,19512.98
DOM,2025,SSP3,survey,92,19131.53
DOM,2025,SSP4,survey,45,19353.89
DOM,2025,SSP5,survey,22,20015.51
DOM,2026,SSP1,survey,23,20590.61
DOM,2026,SSP2,survey,23,20104.88
DOM,2026,SSP3,survey,47,19558.22
DOM,2026,SSP4,survey,45,19898.92
DOM,2026,SSP5,survey,11,20877.98
DOM,2027,SSP1,survey,11,21379.69
DOM,2027,SSP2,survey,23,20714.73
DOM,2027,SSP3,survey,24,19994.43
DOM,2027,SSP4,survey,23,20459.31
DOM,2027,SSP5,survey,6,21777.61
DOM,2028,SSP1,survey,6,22199.01
DOM,2028,SSP2,survey,12,21343.07
DOM,2028,SSP3,survey,24,20440.37
DOM,2028,SSP4,survey,11,21035.47
DOM,2028,SSP5,survey,6,22716.01
DOM,2029,SSP1,survey,3,23049.73
DOM,2029,SSP2,survey,6,21990.48
DOM,2029,SSP3,survey,12,20896.25
DOM,2029,SSP4,survey,12,21627.87
DOM,2029,SSP5,survey,3,23694.84
DOM,2030,SSP1,survey,1,23933.05
DOM,2030,SSP2,survey,6,22657.53
DOM,2030,SSP3,survey,12,21362.3
DOM,2030,SSP4,survey,6,22236.94
DOM,2030,SSP5,survey,1,24715.86
DOM,2031,SSP1,survey,1,24867.62
DOM,2031,SSP2,survey,3,23377.82
DOM,2031,SSP3,survey,6,21839.59
DOM,2031,SSP4,survey,3,22877.99
DOM,2031,SSP5,survey,1,25817.14
DZA,2015,SSP1,survey,834726,13737.21
DZA,2015,SSP2,survey,834726,13737.21
DZA,2015,SSP3,survey,834726,13737.21
DZA,2015,SSP4,survey,834726,13737.21
DZA,2015,SSP5,survey,834726,13737.21
DZA,2016,SSP1,survey,764733,14062.93
DZA,2016,SSP2,survey,764733,14062.93
DZA,2016,SSP3,survey,764733,14062.93
DZA,2016,SSP4,survey,764733,14062.93
DZA,2016,SSP5,survey,764733,14062.93
DZA,2017,SSP1,survey,788662,14019.58
DZA,2017,SSP2,survey,788662,14019.58
DZA,2017,SSP3,survey,788662,14019.58
DZA,2017,SSP4,survey,788662,14019.58
DZA,2017,SSP5,survey,788662,14019.58
DZA,2018,SSP1,survey,837449,13883.37
DZA,2018,SSP2,survey,837449,13883.37
DZA,2018,SSP3,survey,837449,13883.37
DZA,2018,SSP4,survey,837449,13883.37
DZA,2018,SSP5,survey,837449,13883.37
DZA,2019,SSP1,survey,862169,13841.09
DZA,2019,SSP2,survey,862169,13841.09
DZA,2019,SSP3,survey,862169,13841.09
DZA,2019,SSP4,survey,862169,13841.09
DZA,2019,SSP5,survey,862169,13841.09
DZA,2020,SSP1,survey,867325,13868.26
DZA,2020,SSP2,survey,867325,13868.26
DZA,2020,SSP3,survey,867325,13868.26
DZA,2020,SSP4,survey,867325,13868.26
DZA,2020,SSP5,survey,867325,13868.26
DZA,2021,SSP1,survey,850752,13971.74
DZA,2021,SSP2,survey,850752,13971.74
DZA,2021,SSP3,survey,850752,13971.74
DZA,2021,SSP4,survey,850752,13971.74
DZA,2021,SSP5,survey,850752,13971.74
DZA,2022,SSP1,survey,825658,14106.9
DZA,2022,SSP2,survey,825658,14106.9
DZA,2022,SSP3,survey,825658,14106.9
DZA,2022,SSP4,survey,825658,14106.9
DZA,2022,SSP5,survey,825658,14106.9
DZA,2023,SSP1,survey,745857,14453.59
DZA,2023,SSP2,survey,761836,14393.24
DZA,2023,SSP3,survey,784222,14311.27
DZA,2023,SSP4,survey,766563,14368.68
DZA,2023,SSP5,survey,736745,14491.4
DZA,2024,SSP1,survey,673452,14808.79
DZA,2024,SSP2,survey,702698,14685.39
DZA,2024,SSP3,survey,744713,14518.6
DZA,2024,SSP4,survey,711479,14635.31
DZA,2024,SSP5,survey,656708,14886.37
DZA,2025,SSP1,survey,607748,15172.72
DZA,2025,SSP2,survey,647726,14983.47
DZA,2025,SSP3,survey,707091,14728.93
DZA,2025,SSP4,survey,659891,14906.9
DZA,2025,SSP5,survey,585716,15292.1
DZA,2026,SSP1,survey,540325,15590.9
DZA,2026,SSP2,survey,592759,15306.37
DZA,2026,SSP3,survey,671963,14931.52
DZA,2026,SSP4,survey,608282,15197.87
DZA,2026,SSP5,survey,510549,15782.98
DZA,2027,SSP1,survey,481636,16020.6
DZA,2027,SSP2,survey,542497,15636.24
DZA,2027,SSP3,survey,638957,15136.91
DZA,2027,SSP4,survey,560714,15494.51
DZA,2027,SSP5,survey,443758,16289.61
DZA,2028,SSP1,survey,426930,16462.15
DZA,2028,SSP2,survey,497579,15973.22
DZA,2028,SSP3,survey,607566,15345.12
DZA,2028,SSP4,survey,517292,15796.95
DZA,2028,SSP5,survey,387934,16812.51
DZA,2029,SSP1,survey,380806,16915.87
