region,period,scen,diffmig
262,2060,SSP4,277.7494967
262,2065,SSP4,313.8921288
262,2070,SSP4,349.4175973
262,2075,SSP4,384.0818795
262,2080,SSP4,418.190762
262,2085,SSP4,452.2215292
262,2090,SSP4,486.3848911
262,2095,SSP4,520.5662253
262,2100,SSP4,554.4229074
208,2015,SSP4,0
208,2020,SSP4,46.04898743
208,2025,SSP4,100.830552
208,2030,SSP4,163.0709546
208,2035,SSP4,231.3200645
208,2040,SSP4,305.0043847
208,2045,SSP4,384.0395372
208,2050,SSP4,468.443363
208,2055,SSP4,558.0976789
208,2060,SSP4,652.4282026
208,2065,SSP4,750.2663709
208,2070,SSP4,850.2896174
208,2075,SSP4,951.324968
208,2080,SSP4,1052.413282
208,2085,SSP4,1152.836565
208,2090,SSP4,1252.096465
208,2095,SSP4,1350.426539
208,2100,SSP4,1448.207502
214,2015,SSP4,0
214,2020,SSP4,-121.7457228
214,2025,SSP4,-259.34092
214,2030,SSP4,-407.2824757
214,2035,SSP4,-562.1019962
214,2040,SSP4,-721.548985
214,2045,SSP4,-883.849032
214,2050,SSP4,-1046.757897
214,2055,SSP4,-1207.658757
214,2060,SSP4,-1363.706394
214,2065,SSP4,-1511.981256
214,2070,SSP4,-1649.667991
214,2075,SSP4,-1774.234655
214,2080,SSP4,-1883.887846
214,2085,SSP4,-1978.333454
214,2090,SSP4,-2056.796426
214,2095,SSP4,-2120.491758
214,2100,SSP4,-2170.25113
12,2015,SSP4,0
12,2020,SSP4,-215.8936525
12,2025,SSP4,-469.8009153
12,2030,SSP4,-748.3941588
12,2035,SSP4,-1041.360557
12,2040,SSP4,-1342.236035
12,2045,SSP4,-1649.534754
12,2050,SSP4,-1963.115927
12,2055,SSP4,-2280.513384
12,2060,SSP4,-2595.897657
12,2065,SSP4,-2901.227026
12,2070,SSP4,-3188.17649
12,2075,SSP4,-3450.409145
12,2080,SSP4,-3685.014993
12,2085,SSP4,-3892.535165
12,2090,SSP4,-4074.396662
12,2095,SSP4,-4234.137213
12,2100,SSP4,-4371.150755
218,2015,SSP4,0
218,2020,SSP4,-34.0980231
218,2025,SSP4,-73.55960863
218,2030,SSP4,-116.6451403
218,2035,SSP4,-162.1944404
218,2040,SSP4,-209.3443646
218,2045,SSP4,-257.4603188
218,2050,SSP4,-305.7986096
218,2055,SSP4,-353.5185346
218,2060,SSP4,-399.703042
218,2065,SSP4,-443.3764461
218,2070,SSP4,-483.5412512
218,2075,SSP4,-519.2340842
218,2080,SSP4,-549.4618862
218,2085,SSP4,-573.9442085
218,2090,SSP4,-592.0398421
218,2095,SSP4,-603.8406438
218,2100,SSP4,-609.6009204
818,2015,SSP4,0
818,2020,SSP4,-309.7345107
818,2025,SSP4,-672.0287958
818,2030,SSP4,-1063.94315
818,2035,SSP4,-1473.496089
818,2040,SSP4,-1897.498407
818,2045,SSP4,-2334.862456
818,2050,SSP4,-2780.306971
818,2055,SSP4,-3225.088415
818,2060,SSP4,-3660.252874
818,2065,SSP4,-4076.702319
818,2070,SSP4,-4466.099389
818,2075,SSP4,-4822.121159
818,2080,SSP4,-5139.713454
818,2085,SSP4,-5417.07067
818,2090,SSP4,-5655.272971
818,2095,SSP4,-5856.259303
818,2100,SSP4,-6020.033996
232,2015,SSP4,0
232,2020,SSP4,-49.90358769
232,2025,SSP4,-115.8638729
232,2030,SSP4,-195.6686802
232,2035,SSP4,-287.5200145
232,2040,SSP4,-390.8232372
232,2045,SSP4,-506.6823096
232,2050,SSP4,-636.0746503
232,2055,SSP4,-778.4150407
232,2060,SSP4,-931.684873
232,2065,SSP4,-1093.724816
232,2070,SSP4,-1263.198245
232,2075,SSP4,-1439.842989
232,2080,SSP4,-1623.786065
232,2085,SSP4,-1814.201167
232,2090,SSP4,-2009.708035
232,2095,SSP4,-2209.125581
232,2100,SSP4,-2411.326076
724,2015,SSP4,0
724,2020,SSP4,510.8794439
724,2025,SSP4,1104.57909
724,2030,SSP4,1774.1099
724,2035,SSP4,2512.109821
724,2040,SSP4,3310.950463
724,2045,SSP4,4167.236193
724,2050,SSP4,5080.80978
724,2055,SSP4,6050.743374
724,2060,SSP4,7073.20035
724,2065,SSP4,8141.172492
724,2070,SSP4,9242.291411
724,2075,SSP4,10361.18818
724,2080,SSP4,11482.30977
724,2085,SSP4,12592.16984
724,2090,SSP4,13682.46762
724,2095,SSP4,14753.63851
724,2100,SSP4,15812.73244
233,2015,SSP4,0
233,2020,SSP4,1.67455283
233,2025,SSP4,5.641139844
233,2030,SSP4,12.08412571
233,2035,SSP4,21.10757766
233,2040,SSP4,32.79878909
233,2045,SSP4,47.02138798
233,2050,SSP4,63.63028232
233,2055,SSP4,82.49254746
233,2060,SSP4,103.4680212
233,2065,SSP4,126.4230186
233,2070,SSP4,151.1798419
233,2075,SSP4,177.5280416
233,2080,SSP4,205.1672671
233,2085,SSP4,233.7219048
233,2090,SSP4,262.8091741
233,2095,SSP4,292.1271895
233,2100,SSP4,321.4604723
231,2015,SSP4,0
231,2020,SSP4,98.73882667
231,2025,SSP4,173.3278042
231,2030,SSP4,231.9521974
231,2035,SSP4,262.8415791
231,2040,SSP4,253.2187461
231,2045,SSP4,193.9930956
231,2050,SSP4,81.49189934
231,2055,SSP4,-84.94403536
231,2060,SSP4,-307.287282
231,2065,SSP4,-588.9032552
231,2070,SSP4,-930.9327185
231,2075,SSP4,-1329.324859
231,2080,SSP4,-1775.631167
231,2085,SSP4,-2260.941692
231,2090,SSP4,-2778.580317
231,2095,SSP4,-3323.736359
231,2100,SSP4,-3891.710388
246,2015,SSP4,0
246,2020,SSP4,10.85749648
246,2025,SSP4,24.57656305
246,2030,SSP4,41.41993074
246,2035,SSP4,61.44850146
246,2040,SSP4,84.76344619
246,2045,SSP4,111.3042001
246,2050,SSP4,140.9363184
246,2055,SSP4,173.4942784
246,2060,SSP4,208.7945549
246,2065,SSP4,246.5765613
246,2070,SSP4,286.4835079
246,2075,SSP4,328.1208443
246,2080,SSP4,371.1416678
246,2085,SSP4,415.2546089
246,2090,SSP4,460.2305487
246,2095,SSP4,505.7296521
246,2100,SSP4,551.5352369
242,2015,SSP4,0
242,2020,SSP4,-29.41045531
242,2025,SSP4,-61.79401147
242,2030,SSP4,-95.35715475
242,2035,SSP4,-129.333374
242,2040,SSP4,-163.0362992
242,2045,SSP4,-196.0582305
242,2050,SSP4,-228.0129606
242,2055,SSP4,-258.4758806
242,2060,SSP4,-286.9499632
242,2065,SSP4,-312.9132213
242,2070,SSP4,-335.8546848
242,2075,SSP4,-355.3688223
242,2080,SSP4,-371.2543855
242,2085,SSP4,-383.5592313
242,2090,SSP4,-392.5898541
242,2095,SSP4,-398.6297089
242,2100,SSP4,-401.9165607
250,2015,SSP4,0
250,2020,SSP4,516.270479
250,2025,SSP4,1137.651115
250,2030,SSP4,1845.650148
250,2035,SSP4,2627.820162
250,2040,SSP4,3478.710081
250,2045,SSP4,4398.935675
250,2050,SSP4,5390.208438
250,2055,SSP4,6451.880625
250,2060,SSP4,7578.140454
250,2065,SSP4,8757.726261
250,2070,SSP4,9975.864201
250,2075,SSP4,11218.6436
250,2080,SSP4,12474.63734
250,2085,SSP4,13732.63074
250,2090,SSP4,14982.52602
250,2095,SSP4,16217.24731
250,2100,SSP4,17438.79767
266,2015,SSP4,0
266,2020,SSP4,23.93020764
266,2025,SSP4,50.48511125
266,2030,SSP4,78.55477941
266,2035,SSP4,106.7585901
266,2040,SSP4,134.4886722
266,2045,SSP4,161.7892086
266,2050,SSP4,188.9045858
266,2055,SSP4,215.761359
266,2060,SSP4,241.8649735
266,2065,SSP4,266.5375223
266,2070,SSP4,289.2224596
266,2075,SSP4,309.804151
266,2080,SSP4,328.6516553
266,2085,SSP4,346.2968556
266,2090,SSP4,363.0959478
266,2095,SSP4,379.0085798
266,2100,SSP4,393.7692949
826,2015,SSP4,0
826,2020,SSP4,446.9431957
826,2025,SSP4,1000.508396
826,2030,SSP4,1646.09795
826,2035,SSP4,2375.000959
826,2040,SSP4,3182.578542
826,2045,SSP4,4067.191534
826,2050,SSP4,5029.112794
826,2055,SSP4,6066.845331
826,2060,SSP4,7174.988101
826,2065,SSP4,8342.816188
826,2070,SSP4,9557.100092
826,2075,SSP4,10805.18841
826,2080,SSP4,12075.69544
826,2085,SSP4,13358.3448
826,2090,SSP4,14643.86131
826,2095,SSP4,15927.6461
826,2100,SSP4,17209.8968
268,2015,SSP4,0
268,2020,SSP4,-172.1215162
268,2025,SSP4,-343.8693369
268,2030,SSP4,-505.9989022
268,2035,SSP4,-654.7004645
268,2040,SSP4,-789.3418329
268,2045,SSP4,-910.3583174
268,2050,SSP4,-1017.816712
268,2055,SSP4,-1110.285884
268,2060,SSP4,-1185.855815
268,2065,SSP4,-1242.797857
268,2070,SSP4,-1280.079577
268,2075,SSP4,-1297.940752
268,2080,SSP4,-1296.638695
268,2085,SSP4,-1277.014083
268,2090,SSP4,-1242.738855
268,2095,SSP4,-1198.333769
268,2100,SSP4,-1147.030182
288,2015,SSP4,0
288,2020,SSP4,-63.51443066
288,2025,SSP4,-142.2147251
288,2030,SSP4,-236.6987537
288,2035,SSP4,-350.5924212
288,2040,SSP4,-486.1025304
288,2045,SSP4,-643.8287237
288,2050,SSP4,-823.6569084
288,2055,SSP4,-1025.214825
288,2060,SSP4,-1247.487174
288,2065,SSP4,-1489.407389
288,2070,SSP4,-1750.39365
288,2075,SSP4,-2030.210673
288,2080,SSP4,-2328.792627
288,2085,SSP4,-2646.0097
288,2090,SSP4,-2982.541166
288,2095,SSP4,-3337.551143
288,2100,SSP4,-3709.785557
324,2015,SSP4,0
324,2020,SSP4,-91.30652693
324,2025,SSP4,-226.2208514
324,2030,SSP4,-399.2027993
324,2035,SSP4,-609.1746903
324,2040,SSP4,-857.1469677
324,2045,SSP4,-1144.753098
324,2050,SSP4,-1472.390765
324,2055,SSP4,-1838.713241
324,2060,SSP4,-2240.633731
324,2065,SSP4,-2674.144747
324,2070,SSP4,-3135.525435
324,2075,SSP4,-3621.87109
324,2080,SSP4,-4131.063051
324,2085,SSP4,-4660.728127
324,2090,SSP4,-5207.038144
324,2095,SSP4,-5765.033425
324,2100,SSP4,-6329.800392
270,2015,SSP4,0
270,2020,SSP4,-1.334304276
270,2025,SSP4,-5.664908199
270,2030,SSP4,-12.72508655
270,2035,SSP4,-22.79847919
270,2040,SSP4,-35.9630489
270,2045,SSP4,-52.33592735
270,2050,SSP4,-72.02210632
270,2055,SSP4,-95.06506937
270,2060,SSP4,-121.3604529
270,2065,SSP4,-150.6510757
270,2070,SSP4,-182.6146162
270,2075,SSP4,-216.9171004
270,2080,SSP4,-253.2573453
270,2085,SSP4,-291.3963226
270,2090,SSP4,-331.0872122
270,2095,SSP4,-372.0601347
270,2100,SSP4,-414.0617033
624,2015,SSP4,0
624,2020,SSP4,-34.04146285
624,2025,SSP4,-78.47724508
624,2030,SSP4,-131.4525203
624,2035,SSP4,-191.4372771
624,2040,SSP4,-257.6143502
624,2045,SSP4,-330.2308294
624,2050,SSP4,-409.5535569
624,2055,SSP4,-494.7240877
624,2060,SSP4,-584.1119984
624,2065,SSP4,-675.9811309
624,2070,SSP4,-769.2447274
624,2075,SSP4,-863.6801582
624,2080,SSP4,-959.3086524
624,2085,SSP4,-1055.786998
624,2090,SSP4,-1152.199478
624,2095,SSP4,-1247.339827
624,2100,SSP4,-1340.147629
226,2015,SSP4,0
226,2020,SSP4,25.70493448
226,2025,SSP4,53.52746199
226,2030,SSP4,82.72527024
226,2035,SSP4,112.112176
226,2040,SSP4,141.1367081
226,2045,SSP4,169.6285703
226,2050,SSP4,197.3774916
226,2055,SSP4,223.9331905
226,2060,SSP4,248.7322285
226,2065,SSP4,271.2647606
226,2070,SSP4,291.2468285
226,2075,SSP4,308.7128806
226,2080,SSP4,323.9467887
226,2085,SSP4,337.2740405
226,2090,SSP4,348.8688482
226,2095,SSP4,358.7481973
226,2100,SSP4,366.8927887
300,2015,SSP4,0
300,2020,SSP4,83.3098966
300,2025,SSP4,185.0202306
300,2030,SSP4,303.8339414
300,2035,SSP4,438.8651147
300,2040,SSP4,589.0225979
300,2045,SSP4,753.6712421
300,2050,SSP4,932.4785051
300,2055,SSP4,1125.113135
300,2060,SSP4,1330.979392
300,2065,SSP4,1548.459295
300,2070,SSP4,1775.083562
300,2075,SSP4,2008.275911
300,2080,SSP4,2245.495384
300,2085,SSP4,2484.650046
300,2090,SSP4,2724.075725
300,2095,SSP4,2962.865478
300,2100,SSP4,3200.650134
320,2015,SSP4,0
320,2020,SSP4,-217.9811053
320,2025,SSP4,-486.5982433
320,2030,SSP4,-804.0824341
320,2035,SSP4,-1167.523522
320,2040,SSP4,-1574.371038
320,2045,SSP4,-2024.998555
320,2050,SSP4,-2519.758935
320,2055,SSP4,-3056.169295
320,2060,SSP4,-3629.109242
320,2065,SSP4,-4231.78826
320,2070,SSP4,-4857.055593
320,2075,SSP4,-5499.71591
320,2080,SSP4,-6156.781633
320,2085,SSP4,-6827.810614
320,2090,SSP4,-7513.074369
320,2095,SSP4,-8212.080419
320,2100,SSP4,-8922.119409
328,2015,SSP4,0
328,2020,SSP4,-57.29133822
328,2025,SSP4,-117.5002492
328,2030,SSP4,-177.4624713
328,2035,SSP4,-235.2980966
328,2040,SSP4,-289.675807
328,2045,SSP4,-340.2204282
328,2050,SSP4,-386.3180685
328,2055,SSP4,-427.3324431
328,2060,SSP4,-462.4605476
328,2065,SSP4,-491.0991096
328,2070,SSP4,-512.8827365
328,2075,SSP4,-527.5531416
328,2080,SSP4,-535.455691
328,2085,SSP4,-537.5488569
328,2090,SSP4,-534.8249312
328,2095,SSP4,-528.2007517
328,2100,SSP4,-518.3470597
344,2015,SSP4,0
344,2020,SSP4,145.9132651
344,2025,SSP4,323.2398114
344,2030,SSP4,529.2765551
344,2035,SSP4,762.7837733
344,2040,SSP4,1022.843288
344,2045,SSP4,1309.735575
344,2050,SSP4,1623.539371
344,2055,SSP4,1962.924284
344,2060,SSP4,2324.97829
344,2065,SSP4,2705.50628
344,2070,SSP4,3100.162258
344,2075,SSP4,3504.762615
344,2080,SSP4,3915.238983
344,2085,SSP4,4327.518955
344,2090,SSP4,4737.30085
344,2095,SSP4,5140.376489
344,2100,SSP4,5533.37891
340,2015,SSP4,0
340,2020,SSP4,-50.73708829
340,2025,SSP4,-111.6000252
340,2030,SSP4,-182.2694876
340,2035,SSP4,-262.2763869
340,2040,SSP4,-351.0170561
340,2045,SSP4,-448.3943014
340,2050,SSP4,-554.1768587
340,2055,SSP4,-667.5163143
340,2060,SSP4,-787.1097068
340,2065,SSP4,-911.4746226
340,2070,SSP4,-1039.225566
340,2075,SSP4,-1169.309517
340,2080,SSP4,-1301.048966
340,2085,SSP4,-1434.050841
340,2090,SSP4,-1568.571083
340,2095,SSP4,-1704.924312
340,2100,SSP4,-1842.759127
191,2015,SSP4,0
191,2020,SSP4,-25.9405503
191,2025,SSP4,-47.407893
191,2030,SSP4,-63.05158284
191,2035,SSP4,-71.38189979
191,2040,SSP4,-71.71592204
191,2045,SSP4,-64.22407581
191,2050,SSP4,-49.19356882
191,2055,SSP4,-26.84498534
191,2060,SSP4,2.721436674
191,2065,SSP4,39.5945259
191,2070,SSP4,83.89761306
191,2075,SSP4,135.3762161
191,2080,SSP4,193.5372091
191,2085,SSP4,257.5981967
191,2090,SSP4,326.4758959
191,2095,SSP4,398.9175937
191,2100,SSP4,473.7125538
332,2015,SSP4,0
332,2020,SSP4,-121.4882489
332,2025,SSP4,-265.8354709
332,2030,SSP4,-429.0340338
332,2035,SSP4,-606.8441645
332,2040,SSP4,-795.6947271
332,2045,SSP4,-994.0669843
332,2050,SSP4,-1200.782486
332,2055,SSP4,-1413.170264
332,2060,SSP4,-1627.382294
332,2065,SSP4,-1839.745353
332,2070,SSP4,-2047.668843
332,2075,SSP4,-2250.282473
332,2080,SSP4,-2448.160776
332,2085,SSP4,-2642.470205
332,2090,SSP4,-2833.99492
332,2095,SSP4,-3022.820803
332,2100,SSP4,-3208.683849
348,2015,SSP4,0
348,2020,SSP4,20.11444255
348,2025,SSP4,48.43873754
348,2030,SSP4,84.89773515
348,2035,SSP4,129.4755863
348,2040,SSP4,182.0617218
348,2045,SSP4,242.4232049
348,2050,SSP4,310.2528785
348,2055,SSP4,385.1776782
348,2060,SSP4,466.7577692
348,2065,SSP4,554.4601344
348,2070,SSP4,647.5097533
348,2075,SSP4,744.9962842
348,2080,SSP4,845.9732312
348,2085,SSP4,949.5370319
348,2090,SSP4,1054.906063
348,2095,SSP4,1161.605035
348,2100,SSP4,1269.130099
360,2015,SSP4,0
360,2020,SSP4,-363.558512
360,2025,SSP4,-774.0093471
360,2030,SSP4,-1207.062606
360,2035,SSP4,-1647.425273
360,2040,SSP4,-2086.629987
360,2045,SSP4,-2519.336524
360,2050,SSP4,-2940.068447
360,2055,SSP4,-3342.009813
360,2060,SSP4,-3717.417608
360,2065,SSP4,-4058.495133
360,2070,SSP4,-4358.903116
360,2075,SSP4,-4613.953967
360,2080,SSP4,-4822.277014
360,2085,SSP4,-4985.27019
360,2090,SSP4,-5106.099216
360,2095,SSP4,-5187.423029
360,2100,SSP4,-5231.700173
356,2015,SSP4,0
356,2020,SSP4,-465.5535432
356,2025,SSP4,-969.8331996
356,2030,SSP4,-1476.319484
356,2035,SSP4,-1964.303831
356,2040,SSP4,-2420.446239
356,2045,SSP4,-2828.914587
356,2050,SSP4,-3168.101767
356,2055,SSP4,-3416.35879
356,2060,SSP4,-3555.358468
356,2065,SSP4,-3571.83811
356,2070,SSP4,-3455.136587
356,2075,SSP4,-3196.910454
356,2080,SSP4,-2791.924427
356,2085,SSP4,-2239.104017
356,2090,SSP4,-1543.362878
356,2095,SSP4,-713.0847079
356,2100,SSP4,242.1452851
372,2015,SSP4,0
372,2020,SSP4,7.696160368
372,2025,SSP4,19.18710175
372,2030,SSP4,34.76703103
372,2035,SSP4,54.97563994
372,2040,SSP4,79.84290831
372,2045,SSP4,109.1640265
372,2050,SSP4,142.9292672
372,2055,SSP4,181.3229683
372,2060,SSP4,224.5873063
372,2065,SSP4,272.7502072
372,2070,SSP4,325.6219418
372,2075,SSP4,382.8182134
372,2080,SSP4,443.8367505
372,2085,SSP4,508.1073388
372,2090,SSP4,574.8637513
372,2095,SSP4,643.2471659
372,2100,SSP4,713.1493554
364,2015,SSP4,0
364,2020,SSP4,130.294165
364,2025,SSP4,273.7682488
364,2030,SSP4,433.5369905
364,2035,SSP4,612.4348481
364,2040,SSP4,811.952002
364,2045,SSP4,1032.463475
364,2050,SSP4,1274.870503
364,2055,SSP4,1540.598499
364,2060,SSP4,1830.948214
364,2065,SSP4,2146.938443
364,2070,SSP4,2487.850912
364,2075,SSP4,2852.45621
364,2080,SSP4,3239.602091
364,2085,SSP4,3647.449631
364,2090,SSP4,4074.472648
364,2095,SSP4,4519.374643
364,2100,SSP4,4980.737094
368,2015,SSP4,0
368,2020,SSP4,-137.374922
368,2025,SSP4,-330.4374285
368,2030,SSP4,-574.3813173
368,2035,SSP4,-866.4954304
368,2040,SSP4,-1208.300018
368,2045,SSP4,-1605.430724
368,2050,SSP4,-2061.965744
368,2055,SSP4,-2577.831671
368,2060,SSP4,-3151.088137
368,2065,SSP4,-3779.621575
368,2070,SSP4,-4462.170897
368,2075,SSP4,-5198.802872
368,2080,SSP4,-5989.96041
368,2085,SSP4,-6836.188922
368,2090,SSP4,-7738.070531
368,2095,SSP4,-8695.950725
368,2100,SSP4,-9708.672443
352,2015,SSP4,0
352,2020,SSP4,0.22004432
352,2025,SSP4,0.678905922
352,2030,SSP4,1.376012769
352,2035,SSP4,2.191404294
352,2040,SSP4,3.199408551
352,2045,SSP4,4.410215411
352,2050,SSP4,5.830031767
352,2055,SSP4,7.461310814
352,2060,SSP4,9.308498274
352,2065,SSP4,11.36142494
352,2070,SSP4,13.6086525
352,2075,SSP4,16.03350389
352,2080,SSP4,18.62691855
352,2085,SSP4,21.37853183
352,2090,SSP4,24.27900452
352,2095,SSP4,27.30480156
352,2100,SSP4,30.44492713
376,2015,SSP4,0
376,2020,SSP4,160.4354892
376,2025,SSP4,353.827312
376,2030,SSP4,569.2263396
376,2035,SSP4,799.9197938
376,2040,SSP4,1042.559895
376,2045,SSP4,1297.602636
376,2050,SSP4,1566.878781
376,2055,SSP4,1850.977471
376,2060,SSP4,2147.691224
376,2065,SSP4,2451.952126
376,2070,SSP4,2758.096325
376,2075,SSP4,3061.8953
376,2080,SSP4,3360.752076
376,2085,SSP4,3652.772492
376,2090,SSP4,3937.078521
376,2095,SSP4,4213.240511
376,2100,SSP4,4481.098552
380,2015,SSP4,0
380,2020,SSP4,279.8522925
380,2025,SSP4,630.1107245
380,2030,SSP4,1046.255194
380,2035,SSP4,1523.572538
380,2040,SSP4,2057.696632
380,2045,SSP4,2646.478707
380,2050,SSP4,3289.603198
380,2055,SSP4,3986.66695
380,2060,SSP4,4735.63348
380,2065,SSP4,5531.451425
380,2070,SSP4,6366.031503
380,2075,SSP4,7229.636282
380,2080,SSP4,8112.136396
380,2085,SSP4,9004.354198
380,2090,SSP4,9899.256316
380,2095,SSP4,10791.73718
380,2100,SSP4,11682.75531
388,2015,SSP4,0
388,2020,SSP4,-108.9050698
388,2025,SSP4,-227.0658724
388,2030,SSP4,-349.5476823
388,2035,SSP4,-472.9090004
388,2040,SSP4,-594.786603
388,2045,SSP4,-713.8107836
388,2050,SSP4,-828.8187475
388,2055,SSP4,-938.1929916
388,2060,SSP4,-1039.854201
388,2065,SSP4,-1131.613484
388,2070,SSP4,-1211.294983
388,2075,SSP4,-1276.801543
388,2080,SSP4,-1327.549575
388,2085,SSP4,-1363.401834
388,2090,SSP4,-1385.793188
388,2095,SSP4,-1397.098415
388,2100,SSP4,-1399.352504
400,2015,SSP4,0
400,2020,SSP4,224.9878645
400,2025,SSP4,495.0635556
400,2030,SSP4,791.6737826
400,2035,SSP4,1099.784047
400,2040,SSP4,1415.311468
400,2045,SSP4,1742.853006
400,2050,SSP4,2088.26548
400,2055,SSP4,2450.530756
400,2060,SSP4,2819.824739
400,2065,SSP4,3184.421664
400,2070,SSP4,3536.99227
400,2075,SSP4,3876.75776
400,2080,SSP4,4207.261393
400,2085,SSP4,4531.124992
400,2090,SSP4,4847.756414
400,2095,SSP4,5154.2307
400,2100,SSP4,5447.410326
392,2015,SSP4,0
392,2020,SSP4,181.0933481
392,2025,SSP4,400.768765
392,2030,SSP4,656.163366
392,2035,SSP4,945.8129918
392,2040,SSP4,1268.19522
392,2045,SSP4,1623.234326
392,2050,SSP4,2009.919148
392,2055,SSP4,2426.444635
392,2060,SSP4,2870.482311
392,2065,SSP4,3339.117075
392,2070,SSP4,3828.637903
392,2075,SSP4,4334.618431
392,2080,SSP4,4852.24269
392,2085,SSP4,5376.754421
392,2090,SSP4,5904.025127
392,2095,SSP4,6430.670072
392,2100,SSP4,6956.027963
398,2015,SSP4,0
398,2020,SSP4,-310.3684318
398,2025,SSP4,-653.591296
398,2030,SSP4,-1000.938155
398,2035,SSP4,-1334.585239
398,2040,SSP4,-1647.704412
398,2045,SSP4,-1940.071127
398,2050,SSP4,-2211.819055
398,2055,SSP4,-2459.236226
398,2060,SSP4,-2674.643674
398,2065,SSP4,-2849.084637
398,2070,SSP4,-2975.968427
398,2075,SSP4,-3053.057465
398,2080,SSP4,-3082.554168
398,2085,SSP4,-3070.307786
398,2090,SSP4,-3020.08474
398,2095,SSP4,-2935.9008
398,2100,SSP4,-2818.837907
404,2015,SSP4,0
404,2020,SSP4,18.59651649
404,2025,SSP4,33.02642158
404,2030,SSP4,39.46790468
404,2035,SSP4,33.45120999
404,2040,SSP4,12.33493873
404,2045,SSP4,-24.73571313
404,2050,SSP4,-78.3128021
404,2055,SSP4,-149.3891004
404,2060,SSP4,-239.0465519
404,2065,SSP4,-347.7854135
404,2070,SSP4,-475.1764499
404,2075,SSP4,-620.016041
404,2080,SSP4,-780.6600628
404,2085,SSP4,-955.3323135
404,2090,SSP4,-1142.330638
404,2095,SSP4,-1339.916095
404,2100,SSP4,-1546.17706
417,2015,SSP4,0
417,2020,SSP4,-69.99916909
417,2025,SSP4,-152.9168706
417,2030,SSP4,-241.9068697
417,2035,SSP4,-333.323226
417,2040,SSP4,-425.5077315
417,2045,SSP4,-517.8929733
417,2050,SSP4,-609.6720129
417,2055,SSP4,-699.1745695
417,2060,SSP4,-784.2216582
417,2065,SSP4,-862.4343357
417,2070,SSP4,-931.6296132
417,2075,SSP4,-990.1969396
417,2080,SSP4,-1037.41003
417,2085,SSP4,-1073.649463
417,2090,SSP4,-1099.183253
417,2095,SSP4,-1114.547045
417,2100,SSP4,-1119.640676
116,2015,SSP4,0
116,2020,SSP4,-32.09892548
116,2025,SSP4,-69.55187682
116,2030,SSP4,-109.3200707
116,2035,SSP4,-149.8227247
116,2040,SSP4,-190.1416413
116,2045,SSP4,-229.4412481
116,2050,SSP4,-266.2308754
116,2055,SSP4,-298.6624008
116,2060,SSP4,-325.0921241
116,2065,SSP4,-344.2547083
116,2070,SSP4,-355.1961195
116,2075,SSP4,-357.1877783
116,2080,SSP4,-349.8406109
116,2085,SSP4,-333.1389579
116,2090,SSP4,-307.3472497
116,2095,SSP4,-272.9092699
116,2100,SSP4,-229.9610974
410,2015,SSP4,0
410,2020,SSP4,15.91646916
410,2025,SSP4,43.11920121
410,2030,SSP4,81.71579535
410,2035,SSP4,133.4837735
410,2040,SSP4,199.2975104
410,2045,SSP4,280.3679937
410,2050,SSP4,377.7414717
410,2055,SSP4,492.0077124
410,2060,SSP4,623.1852813
410,2065,SSP4,770.7389082
410,2070,SSP4,933.8794718
410,2075,SSP4,1111.633249
410,2080,SSP4,1303.028556
410,2085,SSP4,1506.808088
410,2090,SSP4,1721.367528
410,2095,SSP4,1944.773637
410,2100,SSP4,2175.049864
414,2015,SSP4,0
414,2020,SSP4,137.1934291
414,2025,SSP4,284.93905
414,2030,SSP4,442.6849543
414,2035,SSP4,609.6204198
414,2040,SSP4,785.1670405
414,2045,SSP4,969.1664697
414,2050,SSP4,1161.957773
414,2055,SSP4,1363.485097
414,2060,SSP4,1572.779495
414,2065,SSP4,1787.403372
414,2070,SSP4,2003.746001
414,2075,SSP4,2217.786089
414,2080,SSP4,2426.238629
414,2085,SSP4,2627.070882
414,2090,SSP4,2820.096902
414,2095,SSP4,3006.310577
414,2100,SSP4,3186.162146
418,2015,SSP4,0
418,2020,SSP4,-82.50952334
418,2025,SSP4,-180.8657114
418,2030,SSP4,-292.2543794
418,2035,SSP4,-414.7883405
418,2040,SSP4,-547.2396571
418,2045,SSP4,-689.0435939
418,2050,SSP4,-839.1617588
418,2055,SSP4,-995.3174476
418,2060,SSP4,-1154.519103
418,2065,SSP4,-1314.61608
418,2070,SSP4,-1474.486432
418,2075,SSP4,-1633.946246
