countrycode,country,scenario,year,governance,gov.eff,corr.cont
UGA,NA,SSP5,2066,0.6478773,0.713678357,0.5271626
UKR,NA,SSP1,2066,0.6671448,0.752260714,0.5803475
UKR,NA,SSP2,2066,0.5890715,0.622058484,0.4689406
UKR,NA,SSP3,2066,0.5044998,0.50264849,0.3040773
UKR,NA,SSP4,2066,0.58106,0.607712388,0.4622565
UKR,NA,SSP5,2066,0.6492777,0.737096632,0.5504446
URY,NA,SSP1,2066,0.8075204,0.836132244,0.8097763
URY,NA,SSP2,2066,0.7718539,0.748442109,0.7678545
URY,NA,SSP3,2066,0.7754473,0.704743692,0.7719711
URY,NA,SSP4,2066,0.7716449,0.732265612,0.7707915
URY,NA,SSP5,2066,0.8172089,0.841809794,0.8177595
USA,NA,SSP1,2066,0.8842455,0.971406139,0.8479185
USA,NA,SSP2,2066,0.8730123,0.937891363,0.8334609
USA,NA,SSP3,2066,0.8654476,0.905088806,0.8234283
USA,NA,SSP4,2066,0.8624563,0.890704259,0.8173958
USA,NA,SSP5,2066,0.8883879,0.970794048,0.8496464
UZB,NA,SSP1,2066,0.6091299,0.737221771,0.5587323
UZB,NA,SSP2,2066,0.504004,0.617580189,0.4364129
UZB,NA,SSP3,2066,0.380805,0.506705855,0.2475403
UZB,NA,SSP4,2066,0.4877129,0.583710241,0.4191813
UZB,NA,SSP5,2066,0.5764822,0.726364308,0.5232933
VCT,NA,SSP1,2066,0.7945167,0.8310467,0.696839
VCT,NA,SSP2,2066,0.7569174,0.733811594,0.6525488
VCT,NA,SSP3,2066,0.7614963,0.689475681,0.6600661
VCT,NA,SSP4,2066,0.7643668,0.718607778,0.6653545
VCT,NA,SSP5,2066,0.8053079,0.838625693,0.7062926
VEN,NA,SSP1,2066,0.6296872,0.74224984,0.5961299
VEN,NA,SSP2,2066,0.5166959,0.594493618,0.4663959
VEN,NA,SSP3,2066,0.3870525,0.4039652,0.2652689
VEN,NA,SSP4,2066,0.5105475,0.549110706,0.4624556
VEN,NA,SSP5,2066,0.5923817,0.709542987,0.5554059
VNM,NA,SSP1,2066,0.6759029,0.759026387,0.5834153
VNM,NA,SSP2,2066,0.6086323,0.672126993,0.5098932
VNM,NA,SSP3,2066,0.545612,0.61677821,0.4258009
VNM,NA,SSP4,2066,0.5939336,0.646834929,0.4963913
VNM,NA,SSP5,2066,0.6672232,0.765709902,0.5740858
VUT,NA,SSP1,2066,0.7162168,0.69850283,0.59703
VUT,NA,SSP2,2066,0.6739387,0.589094446,0.5531571
VUT,NA,SSP3,2066,0.6442232,0.508936319,0.5296559
VUT,NA,SSP4,2066,0.6570059,0.556004156,0.5387332
VUT,NA,SSP5,2066,0.7224919,0.695028494,0.6044811
WSM,NA,SSP1,2066,0.7580582,0.815490944,0.6310206
WSM,NA,SSP2,2066,0.722774,0.723579523,0.5764719
WSM,NA,SSP3,2066,0.7025607,0.653124803,0.5299595
WSM,NA,SSP4,2066,0.7158375,0.692298169,0.5716663
WSM,NA,SSP5,2066,0.7634183,0.816427852,0.6284075
YEM,NA,SSP1,2066,0.6047554,0.720568969,0.5679419
YEM,NA,SSP2,2066,0.4930274,0.578598801,0.4439265
YEM,NA,SSP3,2066,0.3420473,0.390485178,0.2291214
YEM,NA,SSP4,2066,0.4617182,0.508781086,0.4094681
YEM,NA,SSP5,2066,0.5686303,0.695458339,0.5311157
ZAF,NA,SSP1,2066,0.7374972,0.814696289,0.6171847
ZAF,NA,SSP2,2066,0.6993082,0.735039757,0.5757467
ZAF,NA,SSP3,2066,0.6760693,0.698539618,0.5589687
ZAF,NA,SSP4,2066,0.6864938,0.711408809,0.5651434
ZAF,NA,SSP5,2066,0.7477735,0.83265339,0.6280887
ZMB,NA,SSP1,2066,0.6779355,0.694981522,0.5616341
ZMB,NA,SSP2,2066,0.6176017,0.57032365,0.4906145
ZMB,NA,SSP3,2066,0.4952383,0.404547598,0.3472889
ZMB,NA,SSP4,2066,0.529302,0.454308044,0.3960949
ZMB,NA,SSP5,2066,0.6865587,0.705634477,0.5661072
ZWE,NA,SSP1,2066,0.5690669,0.637608631,0.4942625
ZWE,NA,SSP2,2066,0.4738912,0.520983076,0.3979751
ZWE,NA,SSP3,2066,0.3292559,0.37176928,0.2344761
ZWE,NA,SSP4,2066,0.4322936,0.456638836,0.3572732
ZWE,NA,SSP5,2066,0.5685049,0.661306108,0.4922621
ARG,NA,SSP1,2067,0.704804724,0.800266688,0.621060465
ARG,NA,SSP2,2067,0.632277365,0.692025521,0.533268627
ARG,NA,SSP3,2067,0.563250027,0.580950279,0.422665868
ARG,NA,SSP4,2067,0.621146037,0.653536851,0.525005627
ARG,NA,SSP5,2067,0.691879849,0.794256557,0.604269798
ARM,NA,SSP1,2067,0.702776151,0.804805583,0.606724993
ARM,NA,SSP2,2067,0.638348866,0.69781436,0.514914497
ARM,NA,SSP3,2067,0.576939582,0.61762931,0.392109561
ARM,NA,SSP4,2067,0.629224736,0.681121072,0.506975143
ARM,NA,SSP5,2067,0.694059472,0.803106416,0.588569937
AUS,NA,SSP1,2067,0.974535638,1,0.983785104
AUS,NA,SSP2,2067,0.964032398,1,0.970418741
AUS,NA,SSP3,2067,0.944288919,0.960283185,0.951059409
AUS,NA,SSP4,2067,0.955821685,0.96477129,0.956349388
AUS,NA,SSP5,2067,0.978245281,1,0.985241372
AUT,NA,SSP1,2067,0.975508329,1,0.951534626
AUT,NA,SSP2,2067,0.966471299,1,0.940413569
AUT,NA,SSP3,2067,0.951848874,0.982092164,0.922161004
AUT,NA,SSP4,2067,0.950718806,0.969355408,0.917569383
AUT,NA,SSP5,2067,0.983814451,1,0.957696417
AZE,NA,SSP1,2067,0.647857857,0.746203463,0.571031226
AZE,NA,SSP2,2067,0.565577042,0.623243909,0.463458188
AZE,NA,SSP3,2067,0.451163227,0.507552351,0.275236574
AZE,NA,SSP4,2067,0.538891221,0.585724338,0.435899462
AZE,NA,SSP5,2067,0.621590507,0.728077806,0.537697605
BDI,NA,SSP1,2067,0.557878375,0.579553219,0.48442455
BDI,NA,SSP2,2067,0.457367947,0.446347754,0.387823316
BDI,NA,SSP3,2067,0.288436267,0.269763525,0.200134433
BDI,NA,SSP4,2067,0.376376337,0.344385342,0.300709814
BDI,NA,SSP5,2067,0.557532405,0.598071232,0.485357442
BEL,NA,SSP1,2067,0.931389685,1,0.885424405
BEL,NA,SSP2,2067,0.923898067,1,0.876246099
BEL,NA,SSP3,2067,0.895892013,0.960149567,0.849548325
BEL,NA,SSP4,2067,0.918186859,0.979718712,0.86408183
BEL,NA,SSP5,2067,0.931997343,1,0.884201659
BEN,NA,SSP1,2067,0.657645227,0.653855948,0.501453187
BEN,NA,SSP2,2067,0.620569955,0.569876778,0.451547587
BEN,NA,SSP3,2067,0.499966843,0.423859152,0.2974338
BEN,NA,SSP4,2067,0.525530125,0.459160821,0.346689391
BEN,NA,SSP5,2067,0.676894894,0.680626583,0.511661362
BFA,NA,SSP1,2067,0.614298343,0.601584605,0.507889735
BFA,NA,SSP2,2067,0.548831394,0.489844374,0.450174972
BFA,NA,SSP3,2067,0.451049549,0.369285559,0.362892598
BFA,NA,SSP4,2067,0.476966982,0.395577505,0.378412
BFA,NA,SSP5,2067,0.628589694,0.623477791,0.524028092
BGD,NA,SSP1,2067,0.624443585,0.703088156,0.532535386
BGD,NA,SSP2,2067,0.542450153,0.590556154,0.432321853
BGD,NA,SSP3,2067,0.434590214,0.455254654,0.273428736
BGD,NA,SSP4,2067,0.52789459,0.547102564,0.421254807
BGD,NA,SSP5,2067,0.620179166,0.714312338,0.519818963
BGR,NA,SSP1,2067,0.731670881,0.809163578,0.62292693
BGR,NA,SSP2,2067,0.68724363,0.715387596,0.556312099
BGR,NA,SSP3,2067,0.641995143,0.61301227,0.465044161
BGR,NA,SSP4,2067,0.6726318,0.688758372,0.541715193
BGR,NA,SSP5,2067,0.732802248,0.809413329,0.615115461
BHR,NA,SSP1,2067,0.753807112,0.886343618,0.684758712
BHR,NA,SSP2,2067,0.693772167,0.800574256,0.635659167
BHR,NA,SSP3,2067,0.626407819,0.696946154,0.574031499
BHR,NA,SSP4,2067,0.68111786,0.768638146,0.624627887
BHR,NA,SSP5,2067,0.742914118,0.889070577,0.682316538
BHS,NA,SSP1,2067,0.841996358,0.897895925,0.825569742
BHS,NA,SSP2,2067,0.810856489,0.817428405,0.7855205
BHS,NA,SSP3,2067,0.797091542,0.775482217,0.77243338
BHS,NA,SSP4,2067,0.8068113,0.803868635,0.783799724
BHS,NA,SSP5,2067,0.851080062,0.910479509,0.83349148
BIH,NA,SSP1,2067,0.70729356,0.737995619,0.60603954
BIH,NA,SSP2,2067,0.669291535,0.652966742,0.5708314
BIH,NA,SSP3,2067,0.635744767,0.583039047,0.538014884
BIH,NA,SSP4,2067,0.658448128,0.635351494,0.561139493
BIH,NA,SSP5,2067,0.707263832,0.734789262,0.608988756
BLR,NA,SSP1,2067,0.645756796,0.736795471,0.609352589
BLR,NA,SSP2,2067,0.551562943,0.597121825,0.522677189
BLR,NA,SSP3,2067,0.438120708,0.43985003,0.389611985
BLR,NA,SSP4,2067,0.543517509,0.581778698,0.515797179
BLR,NA,SSP5,2067,0.618059481,0.711870531,0.590211502
BLZ,NA,SSP1,2067,0.708202306,0.758203401,0.607883779
BLZ,NA,SSP2,2067,0.637421864,0.624397307,0.519860686
BLZ,NA,SSP3,2067,0.577293305,0.507745071,0.426799048
BLZ,NA,SSP4,2067,0.618232506,0.568779612,0.501421395
BLZ,NA,SSP5,2067,0.702103961,0.748697051,0.597392568
BOL,NA,SSP1,2067,0.686559219,0.771849405,0.589778701
BOL,NA,SSP2,2067,0.624151286,0.665389399,0.51572869
BOL,NA,SSP3,2067,0.512891622,0.502852401,0.373713855
BOL,NA,SSP4,2067,0.560287732,0.563307498,0.446585389
BOL,NA,SSP5,2067,0.684298438,0.776990244,0.584045217
BRA,NA,SSP1,2067,0.709398144,0.763325492,0.614593585
BRA,NA,SSP2,2067,0.650048231,0.66037333,0.547235291
BRA,NA,SSP3,2067,0.604765642,0.576714291,0.483195023
BRA,NA,SSP4,2067,0.645387549,0.640194046,0.546405312
BRA,NA,SSP5,2067,0.704308203,0.759611314,0.608478296
BRB,NA,SSP1,2067,0.832696342,0.905328072,0.844033406
BRB,NA,SSP2,2067,0.810057053,0.843755189,0.815968216
BRB,NA,SSP3,2067,0.778513359,0.774466764,0.781550516
BRB,NA,SSP4,2067,0.78485917,0.799168537,0.791530708
BRB,NA,SSP5,2067,0.844738423,0.922989864,0.854676718
BRN,NA,SSP1,2067,0.732591343,0.823587352,0.634149922
BRN,NA,SSP2,2067,0.695296351,0.756551708,0.605757447
BRN,NA,SSP3,2067,0.646573973,0.678829921,0.570907356
BRN,NA,SSP4,2067,0.673300058,0.716433016,0.584084977
BRN,NA,SSP5,2067,0.73592307,0.836055967,0.643670416
BTN,NA,SSP1,2067,0.738831654,0.875348705,0.820780963
BTN,NA,SSP2,2067,0.720473203,0.81595707,0.797638074
BTN,NA,SSP3,2067,0.65548946,0.716098435,0.726781417
BTN,NA,SSP4,2067,0.66026421,0.731047795,0.733567277
BTN,NA,SSP5,2067,0.749973522,0.892430809,0.830564049
BWA,NA,SSP1,2067,0.777184395,0.792822917,0.743609518
BWA,NA,SSP2,2067,0.749040164,0.708137609,0.707871311
BWA,NA,SSP3,2067,0.729358477,0.664397305,0.68819784
BWA,NA,SSP4,2067,0.731632841,0.682988386,0.692594334
BWA,NA,SSP5,2067,0.789506987,0.807238652,0.754251867
CAF,NA,SSP1,2067,0.571369043,0.592060717,0.502381982
CAF,NA,SSP2,2067,0.462671994,0.436727799,0.398337564
CAF,NA,SSP3,2067,0.261104814,0.214511908,0.175937126
CAF,NA,SSP4,2067,0.35232117,0.301336384,0.27966028
CAF,NA,SSP5,2067,0.563894109,0.597573811,0.49795513
CAN,NA,SSP1,2067,0.956406433,1,0.963645663
CAN,NA,SSP2,2067,0.949866787,1,0.956013077
CAN,NA,SSP3,2067,0.935510459,0.966525242,0.941635509
CAN,NA,SSP4,2067,0.940374819,0.954352027,0.940108562
CAN,NA,SSP5,2067,0.961089145,1,0.965334255
CHE,NA,SSP1,2067,0.99735212,1,1
CHE,NA,SSP2,2067,0.986908141,1,0.998047455
CHE,NA,SSP3,2067,0.955475521,0.974585395,0.958168757
CHE,NA,SSP4,2067,0.957341775,0.967556441,0.959175405
CHE,NA,SSP5,2067,1,1,1
CHL,NA,SSP1,2067,0.889041803,0.959056698,0.876092658
CHL,NA,SSP2,2067,0.868234705,0.901139275,0.85012795
CHL,NA,SSP3,2067,0.842253168,0.8284092,0.820253195
CHL,NA,SSP4,2067,0.854869773,0.869142697,0.837716541
CHL,NA,SSP5,2067,0.902264326,0.977416188,0.887588868
CHN,NA,SSP1,2067,0.693070976,0.829044985,0.613268707
CHN,NA,SSP2,2067,0.633929724,0.773353908,0.559079055
CHN,NA,SSP3,2067,0.553403845,0.696153437,0.467423969
CHN,NA,SSP4,2067,0.612923487,0.739042665,0.537937783
CHN,NA,SSP5,2067,0.682487589,0.840982878,0.607278306
CIV,NA,SSP1,2067,0.598313422,0.656385931,0.520204312
CIV,NA,SSP2,2067,0.517507548,0.536349375,0.443095383
CIV,NA,SSP3,2067,0.302845202,0.292499946,0.207846321
CIV,NA,SSP4,2067,0.384980795,0.363277082,0.29895568
CIV,NA,SSP5,2067,0.59130437,0.66279513,0.515844684
CMR,NA,SSP1,2067,0.615558652,0.669942359,0.522162447
CMR,NA,SSP2,2067,0.529155042,0.547648187,0.419121209
CMR,NA,SSP3,2067,0.37092417,0.37660606,0.210782543
CMR,NA,SSP4,2067,0.442716914,0.432529539,0.327135135
CMR,NA,SSP5,2067,0.608897287,0.678416851,0.509211562
COD,NA,SSP1,2067,0.608373054,0.673422244,0.537198465
COD,NA,SSP2,2067,0.51687669,0.551590036,0.448559655
COD,NA,SSP3,2067,0.317512322,0.350273254,0.225660449
COD,NA,SSP4,2067,0.403281547,0.413800788,0.323905461
COD,NA,SSP5,2067,0.597311952,0.680591166,0.529958255
COG,NA,SSP1,2067,0.60926022,0.656292924,0.531550301
COG,NA,SSP2,2067,0.522391503,0.528299023,0.438554109
COG,NA,SSP3,2067,0.368018059,0.351038102,0.246701494
COG,NA,SSP4,2067,0.452109149,0.432529199,0.363152197
COG,NA,SSP5,2067,0.594988189,0.652641065,0.517361838
COL,NA,SSP1,2067,0.67518158,0.79294451,0.612681756
COL,NA,SSP2,2067,0.600299547,0.697432521,0.539009265
COL,NA,SSP3,2067,0.509410052,0.564342362,0.429252867
COL,NA,SSP4,2067,0.585365357,0.647523186,0.525382287
COL,NA,SSP5,2067,0.659240601,0.788282772,0.600350464
COM,NA,SSP1,2067,0.61825528,0.627159842,0.535736526
COM,NA,SSP2,2067,0.527155695,0.459838483,0.442332862
COM,NA,SSP3,2067,0.343987262,0.194992099,0.238009751
COM,NA,SSP4,2067,0.42169531,0.305623186,0.330972995
COM,NA,SSP5,2067,0.615403612,0.621706075,0.533098927
CPV,NA,SSP1,2067,0.776845673,0.742445342,0.750374868
CPV,NA,SSP2,2067,0.733003243,0.646683656,0.701145511
CPV,NA,SSP3,2067,0.70843125,0.603329812,0.680271303
CPV,NA,SSP4,2067,0.717803899,0.618023392,0.689408302
CPV,NA,SSP5,2067,0.78524921,0.755818047,0.756278571
CRI,NA,SSP1,2067,0.76547195,0.816601113,0.681670436
CRI,NA,SSP2,2067,0.731731281,0.717757933,0.642570927
CRI,NA,SSP3,2067,0.701697006,0.612220266,0.611297328
CRI,NA,SSP4,2067,0.705914113,0.652146363,0.616649898
CRI,NA,SSP5,2067,0.776951682,0.822207864,0.691927241
CUB,NA,SSP1,2067,0.659857749,0.752199713,0.637608298
CUB,NA,SSP2,2067,0.577073059,0.645651336,0.60129772
CUB,NA,SSP3,2067,0.478569689,0.529654081,0.563375796
CUB,NA,SSP4,2067,0.565060781,0.62029075,0.59088745
CUB,NA,SSP5,2067,0.637225585,0.739627957,0.641742928
CYP,NA,SSP1,2067,0.886369078,1,0.824201159
CYP,NA,SSP2,2067,0.876629749,0.995762223,0.811788862
CYP,NA,SSP3,2067,0.861526723,0.915216036,0.791273099
CYP,NA,SSP4,2067,0.869371156,0.971573359,0.805238738
CYP,NA,SSP5,2067,0.896434258,1,0.833374233
CZE,NA,SSP1,2067,0.805169276,0.849503482,0.633932124
CZE,NA,SSP2,2067,0.786240581,0.793071544,0.603408198
CZE,NA,SSP3,2067,0.768111661,0.748201988,0.570065104
CZE,NA,SSP4,2067,0.7706314,0.746970093,0.58291885
CZE,NA,SSP5,2067,0.816265688,0.861991139,0.639613597
DEU,NA,SSP1,2067,0.958290642,1,0.969139305
DEU,NA,SSP2,2067,0.950050976,0.995689857,0.959090087
DEU,NA,SSP3,2067,0.935337528,0.954109378,0.940474968
DEU,NA,SSP4,2067,0.930372419,0.934394394,0.932487407
DEU,NA,SSP5,2067,0.967187291,1,0.975862195
DJI,NA,SSP1,2067,0.586195396,0.59528966,0.521739187
DJI,NA,SSP2,2067,0.491519728,0.450840853,0.435148605
DJI,NA,SSP3,2067,0.380193446,0.310935572,0.320381724
DJI,NA,SSP4,2067,0.463704163,0.404742451,0.409058411
DJI,NA,SSP5,2067,0.577660549,0.593922244,0.518445446
DNK,NA,SSP1,2067,0.996713614,1,1
DNK,NA,SSP2,2067,0.979497434,1,1
DNK,NA,SSP3,2067,0.966729899,0.986765556,1
DNK,NA,SSP4,2067,0.963359431,0.975948315,1
DNK,NA,SSP5,2067,1,1,1
DOM,NA,SSP1,2067,0.687057374,0.762349344,0.601123571
DOM,NA,SSP2,2067,0.610497154,0.63812318,0.494117333
DOM,NA,SSP3,2067,0.526997533,0.482657772,0.335435031
DOM,NA,SSP4,2067,0.603866169,0.606305851,0.490367458
DOM,NA,SSP5,2067,0.67134711,0.745903828,0.573920273
DZA,NA,SSP1,2067,0.652188819,0.757502387,0.594205469
DZA,NA,SSP2,2067,0.57503902,0.662893624,0.526594182
DZA,NA,SSP3,2067,0.439335111,0.48954157,0.381089513
DZA,NA,SSP4,2067,0.511642928,0.571054337,0.457073032
DZA,NA,SSP5,2067,0.635912089,0.754663042,0.58551491
ECU,NA,SSP1,2067,0.663943336,0.76633267,0.599956383
ECU,NA,SSP2,2067,0.583618077,0.651738323,0.507878753
ECU,NA,SSP3,2067,0.449369853,0.434882051,0.321590587
ECU,NA,SSP4,2067,0.540719256,0.555194769,0.462613761
ECU,NA,SSP5,2067,0.642890824,0.748293188,0.576267864
EGY,NA,SSP1,2067,0.672630299,0.771427818,0.587745818
EGY,NA,SSP2,2067,0.613309315,0.683290634,0.526410658
EGY,NA,SSP3,2067,0.50204013,0.529944757,0.393528669
EGY,NA,SSP4,2067,0.570437519,0.61574758,0.48056253
EGY,NA,SSP5,2067,0.666318087,0.775532486,0.582542135
ERI,NA,SSP1,2067,0.548294337,0.592904385,0.521578052
ERI,NA,SSP2,2067,0.430659058,0.444734595,0.429149818
ERI,NA,SSP3,2067,0.288766004,0.299395732,0.302169378
ERI,NA,SSP4,2067,0.402831004,0.398618762,0.403048837
ERI,NA,SSP5,2067,0.524704612,0.585859689,0.513212951
ESH,NA,SSP1,2067,0.6749341,0.751249513,0.5674865
ESH,NA,SSP2,2067,0.6264012,0.677445172,0.5221594
ESH,NA,SSP3,2067,0.5068665,0.519157833,0.4001933
ESH,NA,SSP4,2067,0.541876,0.550998959,0.431493
ESH,NA,SSP5,2067,0.679416,0.766220002,0.573529
ESP,NA,SSP1,2067,0.862769638,0.986812594,0.814600082
ESP,NA,SSP2,2067,0.853432068,0.959673489,0.802976241
ESP,NA,SSP3,2067,0.826393557,0.874853744,0.773813245
ESP,NA,SSP4,2067,0.838643024,0.886828138,0.781495293
ESP,NA,SSP5,2067,0.868747848,0.992157573,0.818911848
EST,NA,SSP1,2067,0.827289473,0.886995718,0.7327333
EST,NA,SSP2,2067,0.812218576,0.831718766,0.714045512
EST,NA,SSP3,2067,0.819923175,0.79347122,0.721924204
EST,NA,SSP4,2067,0.813237424,0.791453955,0.71178135
EST,NA,SSP5,2067,0.835412098,0.884547174,0.737553221
ETH,NA,SSP1,2067,0.583253789,0.642651646,0.506199078
ETH,NA,SSP2,2067,0.508550687,0.551072994,0.448097146
ETH,NA,SSP3,2067,0.3779902,0.425426044,0.331062112
ETH,NA,SSP4,2067,0.451857678,0.465110989,0.389597087
ETH,NA,SSP5,2067,0.585889784,0.669955748,0.516094351
FIN,NA,SSP1,2067,1,1,1
FIN,NA,SSP2,2067,0.995976729,1,1
FIN,NA,SSP3,2067,1,1,1
FIN,NA,SSP4,2067,1,1,1
FIN,NA,SSP5,2067,1,1,1
FJI,NA,SSP1,2067,0.667379727,0.720534954,0.60288119
FJI,NA,SSP2,2067,0.596054448,0.600678328,0.546552807
FJI,NA,SSP3,2067,0.511317357,0.47265254,0.471644455
FJI,NA,SSP4,2067,0.573442443,0.560556919,0.524591806
FJI,NA,SSP5,2067,0.651819845,0.702135085,0.597499935
FRA,NA,SSP1,2067,0.908583651,1,0.869971147
FRA,NA,SSP2,2067,0.900932117,1,0.860930685
FRA,NA,SSP3,2067,0.874029932,0.94326352,0.834760218
FRA,NA,SSP4,2067,0.891393047,0.955639802,0.845289924
FRA,NA,SSP5,2067,0.910360794,1,0.869809514
GAB,NA,SSP1,2067,0.652103207,0.690090885,0.553323177
GAB,NA,SSP2,2067,0.569605601,0.55095832,0.447236249
GAB,NA,SSP3,2067,0.448431797,0.389214909,0.268164625
GAB,NA,SSP4,2067,0.507888095,0.460343559,0.382455261
GAB,NA,SSP5,2067,0.639494281,0.678796924,0.532849844
GBR,NA,SSP1,2067,0.956377982,1,0.962527415
GBR,NA,SSP2,2067,0.941955705,1,0.944548027
GBR,NA,SSP3,2067,0.915369109,0.947924667,0.916831248
GBR,NA,SSP4,2067,0.927823524,0.956255956,0.924605411
GBR,NA,SSP5,2067,0.957456356,1,0.961838933
GEO,NA,SSP1,2067,0.726385458,0.87735385,0.657750364
GEO,NA,SSP2,2067,0.667202304,0.785916301,0.594075829
GEO,NA,SSP3,2067,0.596472952,0.662539085,0.490509981
GEO,NA,SSP4,2067,0.656229475,0.76343422,0.583388129
GEO,NA,SSP5,2067,0.718407585,0.873243921,0.649038141
GHA,NA,SSP1,2067,0.729566165,0.787609929,0.596252523
GHA,NA,SSP2,2067,0.675844196,0.67131385,0.537880558
GHA,NA,SSP3,2067,0.585508958,0.550135263,0.445410477
GHA,NA,SSP4,2067,0.613193306,0.588024474,0.472303834
GHA,NA,SSP5,2067,0.747645488,0.812995629,0.611738912
GIN,NA,SSP1,2067,0.577824633,0.629946866,0.496243413
GIN,NA,SSP2,2067,0.484134801,0.498343126,0.404957941
GIN,NA,SSP3,2067,0.290998767,0.289655697,0.195318502
GIN,NA,SSP4,2067,0.373068122,0.352026791,0.288616511
GIN,NA,SSP5,2067,0.572054888,0.642578529,0.492008252
GMB,NA,SSP1,2067,0.655181909,0.698904672,0.538163863
GMB,NA,SSP2,2067,0.602014617,0.599425056,0.480925661
GMB,NA,SSP3,2067,0.45934688,0.420378213,0.323067768
GMB,NA,SSP4,2067,0.504752151,0.471684405,0.375176685
GMB,NA,SSP5,2067,0.667169075,0.720590845,0.547662507
GNB,NA,SSP1,2067,0.593781348,0.610541332,0.490110972
GNB,NA,SSP2,2067,0.513700441,0.490076228,0.399929049
GNB,NA,SSP3,2067,0.342220491,0.301453934,0.190580734
GNB,NA,SSP4,2067,0.409273244,0.363540763,0.288253072
GNB,NA,SSP5,2067,0.595655869,0.625261865,0.486826894
GNQ,NA,SSP1,2067,0.609770718,0.664690739,0.541487339
GNQ,NA,SSP2,2067,0.513629628,0.517945146,0.424796977
GNQ,NA,SSP3,2067,0.331301014,0.291917179,0.161180119
GNQ,NA,SSP4,2067,0.44246598,0.42580001,0.346060913
GNQ,NA,SSP5,2067,0.579900729,0.636389318,0.506183396
GRC,NA,SSP1,2067,0.806278994,0.908527402,0.67875551
GRC,NA,SSP2,2067,0.792206083,0.864314898,0.650456223
GRC,NA,SSP3,2067,0.745392526,0.741519696,0.575756827
GRC,NA,SSP4,2067,0.77196949,0.783184862,0.622461771
GRC,NA,SSP5,2067,0.805796866,0.899691535,0.67096431
GRD,NA,SSP1,2067,0.726200726,0.767315191,0.622366591
GRD,NA,SSP2,2067,0.688304253,0.670205375,0.587799421
GRD,NA,SSP3,2067,0.636368104,0.553988706,0.542547441
GRD,NA,SSP4,2067,0.662944388,0.625392669,0.563222017
GRD,NA,SSP5,2067,0.729504449,0.76413016,0.628983012
GTM,NA,SSP1,2067,0.651052061,0.710183106,0.565547069
GTM,NA,SSP2,2067,0.562425934,0.5727252,0.464754919
GTM,NA,SSP3,2067,0.447256777,0.429660145,0.313744411
GTM,NA,SSP4,2067,0.512659892,0.491414512,0.413046546
GTM,NA,SSP5,2067,0.636404916,0.700399507,0.548902026
GUY,NA,SSP1,2067,0.671140009,0.746223665,0.577937478
GUY,NA,SSP2,2067,0.595544553,0.625787997,0.48271043
GUY,NA,SSP3,2067,0.522871888,0.540021836,0.367160004
GUY,NA,SSP4,2067,0.589408214,0.60837869,0.479950042
GUY,NA,SSP5,2067,0.663568176,0.748069542,0.563856452
HKG,NA,SSP1,2067,0.934945432,1,0.957317111
HKG,NA,SSP2,2067,0.928250932,1,0.948653462
HKG,NA,SSP3,2067,0.904008561,0.965652421,0.917150473
HKG,NA,SSP4,2067,0.920001236,1,0.940840758
HKG,NA,SSP5,2067,0.948067614,1,0.970113365
HND,NA,SSP1,2067,0.646809897,0.703205145,0.559786195
HND,NA,SSP2,2067,0.548283218,0.557684998,0.435108335
HND,NA,SSP3,2067,0.453108774,0.42518571,0.279583072
HND,NA,SSP4,2067,0.528809766,0.502123313,0.4193698
HND,NA,SSP5,2067,0.631943974,0.695390708,0.535642614
HRV,NA,SSP1,2067,0.757227089,0.843757473,0.636691329
HRV,NA,SSP2,2067,0.72731856,0.774113601,0.592609721
HRV,NA,SSP3,2067,0.705486079,0.726659664,0.549270759
HRV,NA,SSP4,2067,0.718385911,0.755937108,0.584854102
HRV,NA,SSP5,2067,0.764932038,0.857825473,0.639331113
HTI,NA,SSP1,2067,0.585943097,0.614139427,0.509177865
HTI,NA,SSP2,2067,0.488460699,0.469745983,0.396411282
HTI,NA,SSP3,2067,0.33315453,0.269250799,0.18606203
HTI,NA,SSP4,2067,0.427242043,0.375420022,0.333317967
HTI,NA,SSP5,2067,0.568426899,0.601284145,0.486374847
HUN,NA,SSP1,2067,0.819265191,0.858279504,0.666636019
HUN,NA,SSP2,2067,0.799439723,0.798516821,0.640846629
HUN,NA,SSP3,2067,0.788722095,0.76119632,0.627713972
HUN,NA,SSP4,2067,0.788840554,0.757047913,0.6266257
HUN,NA,SSP5,2067,0.829166934,0.869255155,0.674208593
IDN,NA,SSP1,2067,0.683067372,0.776429205,0.586724708
IDN,NA,SSP2,2067,0.618051951,0.696218942,0.503666521
IDN,NA,SSP3,2067,0.539835932,0.601038017,0.376353891
IDN,NA,SSP4,2067,0.595871898,0.655285058,0.482295187
IDN,NA,SSP5,2067,0.672995128,0.780253532,0.57056081
IND,NA,SSP1,2067,0.720133109,0.835089664,0.593957727
IND,NA,SSP2,2067,0.686878806,0.760268416,0.551010204
IND,NA,SSP3,2067,0.582091688,0.616673495,0.424779412
IND,NA,SSP4,2067,0.601007695,0.642850586,0.456368402
IND,NA,SSP5,2067,0.729961546,0.852773452,0.600277576
IRL,NA,SSP1,2067,0.933826122,0.998097584,0.878907547
IRL,NA,SSP2,2067,0.928328697,0.985131264,0.872828106
IRL,NA,SSP3,2067,0.91530833,0.931468732,0.859029804
IRL,NA,SSP4,2067,0.918418447,0.919826854,0.855906117
IRL,NA,SSP5,2067,0.939267124,0.998254981,0.881666964
